run_name,sweep_tag,use_replay,alpha,hidden_dim,layer_num,stage,stage_task,eval_task,mse,rmse,mae
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,4,KBS_JeonJu.csv,MBC_DaeJeon.csv,93.9884,9.6948,7.5788
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,4,KBS_JeonJu.csv,KBS_JeonJu.csv,75.4038,8.6835,6.4094
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,5,KBS_GwangJu.csv,SBS_Seoul.csv,51.6951,7.1899,5.3979
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,5,KBS_GwangJu.csv,MBC_CheongJu.csv,66.7624,8.1708,6.1094
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,5,KBS_GwangJu.csv,MBC_ChungJu.csv,162.0697,12.7307,8.8406
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,5,KBS_GwangJu.csv,MBC_DaeJeon.csv,104.8920,10.2417,7.7183
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,5,KBS_GwangJu.csv,KBS_JeonJu.csv,87.0825,9.3318,6.8502
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,5,KBS_GwangJu.csv,KBS_GwangJu.csv,62.2318,7.8887,5.7005
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,6,KBS_MokPo.csv,SBS_Seoul.csv,49.1688,7.0120,4.8869
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,6,KBS_MokPo.csv,MBC_CheongJu.csv,72.8168,8.5333,5.8618
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,6,KBS_MokPo.csv,MBC_ChungJu.csv,191.0416,13.8218,9.5787
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,6,KBS_MokPo.csv,MBC_DaeJeon.csv,127.3122,11.2833,8.1442
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,6,KBS_MokPo.csv,KBS_JeonJu.csv,99.0416,9.9520,6.9514
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,6,KBS_MokPo.csv,KBS_GwangJu.csv,74.3169,8.6207,5.8403
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,6,KBS_MokPo.csv,KBS_MokPo.csv,40.9231,6.3971,4.5917
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,7,KBS_SunCheon.csv,SBS_Seoul.csv,179.6542,13.4035,11.3680
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,7,KBS_SunCheon.csv,MBC_CheongJu.csv,200.5015,14.1599,12.0955
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,7,KBS_SunCheon.csv,MBC_ChungJu.csv,165.4191,12.8615,10.5215
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,7,KBS_SunCheon.csv,MBC_DaeJeon.csv,144.9130,12.0380,9.8953
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,7,KBS_SunCheon.csv,KBS_JeonJu.csv,160.3750,12.6639,10.1922
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,7,KBS_SunCheon.csv,KBS_GwangJu.csv,195.6597,13.9878,11.9584
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,7,KBS_SunCheon.csv,KBS_MokPo.csv,219.3846,14.8116,12.8566
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,7,KBS_SunCheon.csv,KBS_SunCheon.csv,179.1847,13.3860,10.6497
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,8,TBN_DaeGu.csv,SBS_Seoul.csv,62.6766,7.9169,6.1799
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,8,TBN_DaeGu.csv,MBC_CheongJu.csv,74.4720,8.6297,6.8775
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,8,TBN_DaeGu.csv,MBC_ChungJu.csv,147.4762,12.1440,9.2544
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,8,TBN_DaeGu.csv,MBC_DaeJeon.csv,105.5789,10.2752,8.1917
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,8,TBN_DaeGu.csv,KBS_JeonJu.csv,84.2135,9.1768,7.1343
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,8,TBN_DaeGu.csv,KBS_GwangJu.csv,77.2604,8.7898,6.9290
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,8,TBN_DaeGu.csv,KBS_MokPo.csv,88.9390,9.4307,7.5990
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,8,TBN_DaeGu.csv,KBS_SunCheon.csv,257.7908,16.0559,11.9122
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,8,TBN_DaeGu.csv,TBN_DaeGu.csv,108.2149,10.4026,7.5222
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,9,KBS_KangNeung.csv,SBS_Seoul.csv,88.6651,9.4162,7.5082
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,9,KBS_KangNeung.csv,MBC_CheongJu.csv,104.9216,10.2431,8.5071
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,9,KBS_KangNeung.csv,MBC_ChungJu.csv,138.0600,11.7499,9.1801
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,9,KBS_KangNeung.csv,MBC_DaeJeon.csv,108.4825,10.4155,8.4981
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,9,KBS_KangNeung.csv,KBS_JeonJu.csv,108.6650,10.4243,8.6918
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,9,KBS_KangNeung.csv,KBS_GwangJu.csv,102.2020,10.1095,8.3261
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,9,KBS_KangNeung.csv,KBS_MokPo.csv,112.8779,10.6244,8.8938
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,9,KBS_KangNeung.csv,KBS_SunCheon.csv,244.6019,15.6398,11.9802
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,9,KBS_KangNeung.csv,TBN_DaeGu.csv,131.2160,11.4550,8.7108
MLP_4_sweep_alpha0.5_hd64_layer2,MLP_4_sweep,False,0.5,64,2,9,KBS_KangNeung.csv,KBS_KangNeung.csv,83.4992,9.1378,6.0079
