run_name,sweep_tag,use_scaling,alpha,beta,hidden_dim,layer_num,freq_band,stage,stage_task,eval_task,mse,rmse,mae
alpha0.3_beta0.1_hd64_layer2_LTE_2.1G,beta_sweep,True,0.3,0.1,64,2,LTE_2.1G,0,MBC_CheongJu_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,58.3034,7.6357,5.9620
alpha0.3_beta0.1_hd64_layer2_LTE_2.1G,beta_sweep,True,0.3,0.1,64,2,LTE_2.1G,1,Broad_CheongJu_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,59.6310,7.7221,5.9495
alpha0.3_beta0.1_hd64_layer2_LTE_2.1G,beta_sweep,True,0.3,0.1,64,2,LTE_2.1G,1,Broad_CheongJu_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,64.8716,8.0543,6.2212
alpha0.3_beta0.1_hd64_layer2_LTE_2.1G,beta_sweep,True,0.3,0.1,64,2,LTE_2.1G,2,MBC_DaeJeon_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,60.7178,7.7922,6.1595
alpha0.3_beta0.1_hd64_layer2_LTE_2.1G,beta_sweep,True,0.3,0.1,64,2,LTE_2.1G,2,MBC_DaeJeon_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,65.0280,8.0640,6.3127
alpha0.3_beta0.1_hd64_layer2_LTE_2.1G,beta_sweep,True,0.3,0.1,64,2,LTE_2.1G,2,MBC_DaeJeon_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,77.3389,8.7943,6.9836
alpha0.3_beta0.1_hd64_layer2_LTE_2.1G,beta_sweep,True,0.3,0.1,64,2,LTE_2.1G,3,KBS_DaeJeon_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,59.6474,7.7232,6.0414
alpha0.3_beta0.1_hd64_layer2_LTE_2.1G,beta_sweep,True,0.3,0.1,64,2,LTE_2.1G,3,KBS_DaeJeon_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,64.0725,8.0045,6.1978
alpha0.3_beta0.1_hd64_layer2_LTE_2.1G,beta_sweep,True,0.3,0.1,64,2,LTE_2.1G,3,KBS_DaeJeon_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,76.8966,8.7691,6.9022
alpha0.3_beta0.1_hd64_layer2_LTE_2.1G,beta_sweep,True,0.3,0.1,64,2,LTE_2.1G,3,KBS_DaeJeon_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,60.5028,7.7784,6.0270
alpha0.3_beta0.1_hd64_layer2_LTE_2.1G,beta_sweep,True,0.3,0.1,64,2,LTE_2.1G,4,CMB_DaeJeon_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,58.2087,7.6295,5.8812
alpha0.3_beta0.1_hd64_layer2_LTE_2.1G,beta_sweep,True,0.3,0.1,64,2,LTE_2.1G,4,CMB_DaeJeon_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,63.5818,7.9738,6.1136
alpha0.3_beta0.1_hd64_layer2_LTE_2.1G,beta_sweep,True,0.3,0.1,64,2,LTE_2.1G,4,CMB_DaeJeon_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,79.6694,8.9258,7.0343
alpha0.3_beta0.1_hd64_layer2_LTE_2.1G,beta_sweep,True,0.3,0.1,64,2,LTE_2.1G,4,CMB_DaeJeon_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,62.1208,7.8817,6.1349
alpha0.3_beta0.1_hd64_layer2_LTE_2.1G,beta_sweep,True,0.3,0.1,64,2,LTE_2.1G,4,CMB_DaeJeon_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,64.7503,8.0468,6.0972
