run_name,use_scaling,alpha,beta,hidden_dim,layer_num,freq_band,stage,stage_task,eval_task,mse,rmse,mae
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,8,SBS.csv,MBC_CheongJu.csv,66.6056,8.1612,6.5468
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,8,SBS.csv,Broad_CheongJu.csv,78.8085,8.8774,7.0147
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,8,SBS.csv,MBC_DaeJeon.csv,102.2266,10.1107,7.9181
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,8,SBS.csv,KBS_DaeJeon.csv,70.3430,8.3871,6.4329
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,8,SBS.csv,CMB_DaeJeon.csv,77.7547,8.8179,6.6593
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,8,SBS.csv,MBC_ChungJu.csv,152.3632,12.3435,8.9027
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,8,SBS.csv,KBS_ChungJu.csv,121.7001,11.0318,8.2207
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,8,SBS.csv,KBS_main.csv,47.9783,6.9266,5.2406
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,8,SBS.csv,SBS.csv,52.7068,7.2599,5.3915
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,9,MBC_sa.csv,MBC_CheongJu.csv,66.7973,8.1730,6.5107
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,9,MBC_sa.csv,Broad_CheongJu.csv,77.8410,8.8228,6.9299
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,9,MBC_sa.csv,MBC_DaeJeon.csv,100.9104,10.0454,7.8918
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,9,MBC_sa.csv,KBS_DaeJeon.csv,69.9297,8.3624,6.4309
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,9,MBC_sa.csv,CMB_DaeJeon.csv,77.2905,8.7915,6.6277
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,9,MBC_sa.csv,MBC_ChungJu.csv,152.2093,12.3373,8.8192
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,9,MBC_sa.csv,KBS_ChungJu.csv,120.5602,10.9800,8.1671
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,9,MBC_sa.csv,KBS_main.csv,48.5862,6.9704,5.3052
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,9,MBC_sa.csv,SBS.csv,53.6295,7.3232,5.4221
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,9,MBC_sa.csv,MBC_sa.csv,96.4374,9.8203,7.3639
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,10,KBS_KangNeung.csv,MBC_CheongJu.csv,74.6883,8.6422,7.0051
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,10,KBS_KangNeung.csv,Broad_CheongJu.csv,87.9376,9.3775,7.5384
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,10,KBS_KangNeung.csv,MBC_DaeJeon.csv,102.4002,10.1193,8.0634
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,10,KBS_KangNeung.csv,KBS_DaeJeon.csv,78.6048,8.8659,6.9550
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,10,KBS_KangNeung.csv,CMB_DaeJeon.csv,83.7087,9.1492,7.0839
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,10,KBS_KangNeung.csv,MBC_ChungJu.csv,145.9902,12.0826,8.9474
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,10,KBS_KangNeung.csv,KBS_ChungJu.csv,114.9321,10.7206,8.1650
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,10,KBS_KangNeung.csv,KBS_main.csv,56.6282,7.5252,5.8910
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,10,KBS_KangNeung.csv,SBS.csv,66.6094,8.1615,6.1362
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,10,KBS_KangNeung.csv,MBC_sa.csv,106.3787,10.3140,7.9725
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,10,KBS_KangNeung.csv,KBS_KangNeung.csv,88.7280,9.4196,6.1586
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,11,MBC_KangNeung.csv,MBC_CheongJu.csv,69.6405,8.3451,6.5830
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,11,MBC_KangNeung.csv,Broad_CheongJu.csv,85.6550,9.2550,7.2771
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,11,MBC_KangNeung.csv,MBC_DaeJeon.csv,104.0669,10.2013,7.9566
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,11,MBC_KangNeung.csv,KBS_DaeJeon.csv,76.2255,8.7307,6.6640
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,11,MBC_KangNeung.csv,CMB_DaeJeon.csv,80.9697,8.9983,6.6939
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,11,MBC_KangNeung.csv,MBC_ChungJu.csv,152.0768,12.3319,8.7608
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,11,MBC_KangNeung.csv,KBS_ChungJu.csv,119.1211,10.9143,8.0547
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,11,MBC_KangNeung.csv,KBS_main.csv,51.4769,7.1747,5.4845
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,11,MBC_KangNeung.csv,SBS.csv,60.6299,7.7865,5.7005
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,11,MBC_KangNeung.csv,MBC_sa.csv,103.0709,10.1524,7.6469
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,11,MBC_KangNeung.csv,KBS_KangNeung.csv,94.1001,9.7005,6.3552
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,11,MBC_KangNeung.csv,MBC_KangNeung.csv,71.2584,8.4415,4.9744
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,12,TBN_DaeGu.csv,MBC_CheongJu.csv,69.4223,8.3320,6.7430
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,12,TBN_DaeGu.csv,Broad_CheongJu.csv,81.5782,9.0321,7.2274
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,12,TBN_DaeGu.csv,MBC_DaeJeon.csv,103.1745,10.1575,8.0887
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,12,TBN_DaeGu.csv,KBS_DaeJeon.csv,73.5772,8.5777,6.6813
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,12,TBN_DaeGu.csv,CMB_DaeJeon.csv,78.5386,8.8622,6.8579
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,12,TBN_DaeGu.csv,MBC_ChungJu.csv,150.3442,12.2615,9.0697
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,12,TBN_DaeGu.csv,KBS_ChungJu.csv,118.3910,10.8808,8.3566
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,12,TBN_DaeGu.csv,KBS_main.csv,52.7353,7.2619,5.6170
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,12,TBN_DaeGu.csv,SBS.csv,61.8933,7.8672,5.9531
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,12,TBN_DaeGu.csv,MBC_sa.csv,104.0393,10.2000,7.8289
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,12,TBN_DaeGu.csv,KBS_KangNeung.csv,101.5708,10.0782,7.0400
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,12,TBN_DaeGu.csv,MBC_KangNeung.csv,80.5221,8.9734,6.1392
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,12,TBN_DaeGu.csv,TBN_DaeGu.csv,104.5754,10.2262,7.3570
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,13,TBC_DaeGu.csv,MBC_CheongJu.csv,69.9146,8.3615,6.8205
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,13,TBC_DaeGu.csv,Broad_CheongJu.csv,79.8148,8.9339,7.1855
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,13,TBC_DaeGu.csv,MBC_DaeJeon.csv,100.7270,10.0363,7.9687
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,13,TBC_DaeGu.csv,KBS_DaeJeon.csv,72.0413,8.4877,6.6244
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,13,TBC_DaeGu.csv,CMB_DaeJeon.csv,76.9062,8.7696,6.8318
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,13,TBC_DaeGu.csv,MBC_ChungJu.csv,146.8425,12.1179,8.9538
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,13,TBC_DaeGu.csv,KBS_ChungJu.csv,115.4835,10.7463,8.2197
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,13,TBC_DaeGu.csv,KBS_main.csv,53.8051,7.3352,5.6788
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,13,TBC_DaeGu.csv,SBS.csv,61.1092,7.8172,5.9284
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,13,TBC_DaeGu.csv,MBC_sa.csv,101.5808,10.0787,7.7539
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,13,TBC_DaeGu.csv,KBS_KangNeung.csv,106.3996,10.3150,7.3223
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,13,TBC_DaeGu.csv,MBC_KangNeung.csv,87.7644,9.3683,6.6672
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,13,TBC_DaeGu.csv,TBN_DaeGu.csv,105.7198,10.2820,7.4473
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,13,TBC_DaeGu.csv,TBC_DaeGu.csv,118.2804,10.8757,8.0054
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,14,JeonJu_Radio.csv,MBC_CheongJu.csv,69.5525,8.3398,6.7586
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,14,JeonJu_Radio.csv,Broad_CheongJu.csv,79.2994,8.9050,7.1105
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,14,JeonJu_Radio.csv,MBC_DaeJeon.csv,98.4566,9.9225,7.8409
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,14,JeonJu_Radio.csv,KBS_DaeJeon.csv,70.9929,8.4257,6.5135
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,14,JeonJu_Radio.csv,CMB_DaeJeon.csv,78.6753,8.8699,6.7739
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,14,JeonJu_Radio.csv,MBC_ChungJu.csv,146.4757,12.1027,8.8054
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,14,JeonJu_Radio.csv,KBS_ChungJu.csv,114.4772,10.6994,8.0810
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,14,JeonJu_Radio.csv,KBS_main.csv,52.0676,7.2158,5.5412
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,14,JeonJu_Radio.csv,SBS.csv,59.4999,7.7136,5.7423
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,14,JeonJu_Radio.csv,MBC_sa.csv,100.3465,10.0173,7.6244
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,14,JeonJu_Radio.csv,KBS_KangNeung.csv,104.7119,10.2329,7.2251
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,14,JeonJu_Radio.csv,MBC_KangNeung.csv,82.3114,9.0726,6.1729
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,14,JeonJu_Radio.csv,TBN_DaeGu.csv,107.4346,10.3651,7.4396
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,14,JeonJu_Radio.csv,TBC_DaeGu.csv,122.0004,11.0454,8.0126
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,14,JeonJu_Radio.csv,JeonJu_Radio.csv,92.2828,9.6064,7.1037
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,15,KBS_JeonJu.csv,MBC_CheongJu.csv,68.6874,8.2878,6.6903
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,15,KBS_JeonJu.csv,Broad_CheongJu.csv,78.7547,8.8744,7.0628
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,15,KBS_JeonJu.csv,MBC_DaeJeon.csv,100.8539,10.0426,7.8833
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,15,KBS_JeonJu.csv,KBS_DaeJeon.csv,71.3673,8.4479,6.5047
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,15,KBS_JeonJu.csv,CMB_DaeJeon.csv,78.1507,8.8403,6.7366
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,15,KBS_JeonJu.csv,MBC_ChungJu.csv,146.7185,12.1127,8.7151
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,15,KBS_JeonJu.csv,KBS_ChungJu.csv,115.3363,10.7395,8.0695
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,15,KBS_JeonJu.csv,KBS_main.csv,50.6259,7.1152,5.4436
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,15,KBS_JeonJu.csv,SBS.csv,58.0903,7.6217,5.6396
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,15,KBS_JeonJu.csv,MBC_sa.csv,97.6502,9.8818,7.4593
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,15,KBS_JeonJu.csv,KBS_KangNeung.csv,105.1904,10.2562,7.2710
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,15,KBS_JeonJu.csv,MBC_KangNeung.csv,82.6957,9.0937,6.1197
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,15,KBS_JeonJu.csv,TBN_DaeGu.csv,107.1951,10.3535,7.3660
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,15,KBS_JeonJu.csv,TBC_DaeGu.csv,123.8167,11.1273,8.0270
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,15,KBS_JeonJu.csv,JeonJu_Radio.csv,93.7539,9.6827,7.1766
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,15,KBS_JeonJu.csv,KBS_JeonJu.csv,81.6777,9.0376,6.9215
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,16,KBS_MokPo.csv,MBC_CheongJu.csv,65.6852,8.1046,6.2895
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,16,KBS_MokPo.csv,Broad_CheongJu.csv,79.6013,8.9220,6.9381
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,16,KBS_MokPo.csv,MBC_DaeJeon.csv,105.9253,10.2920,8.0423
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,16,KBS_MokPo.csv,KBS_DaeJeon.csv,76.1094,8.7241,6.7392
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,16,KBS_MokPo.csv,CMB_DaeJeon.csv,80.6581,8.9810,6.7481
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,16,KBS_MokPo.csv,MBC_ChungJu.csv,157.3189,12.5427,9.0909
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,16,KBS_MokPo.csv,KBS_ChungJu.csv,126.7214,11.2571,8.4919
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,16,KBS_MokPo.csv,KBS_main.csv,45.6024,6.7530,5.0428
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,16,KBS_MokPo.csv,SBS.csv,51.6704,7.1882,5.2314
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,16,KBS_MokPo.csv,MBC_sa.csv,99.0255,9.9512,7.4998
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,16,KBS_MokPo.csv,KBS_KangNeung.csv,110.0912,10.4924,7.4066
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,16,KBS_MokPo.csv,MBC_KangNeung.csv,83.3075,9.1273,5.8643
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,16,KBS_MokPo.csv,TBN_DaeGu.csv,108.8094,10.4312,7.4079
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,16,KBS_MokPo.csv,TBC_DaeGu.csv,126.2564,11.2364,8.2412
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,16,KBS_MokPo.csv,JeonJu_Radio.csv,99.0094,9.9503,7.4128
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,16,KBS_MokPo.csv,KBS_JeonJu.csv,85.7094,9.2579,7.0193
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,16,KBS_MokPo.csv,KBS_MokPo.csv,50.8815,7.1331,5.6183
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,17,KBS_SunCheon.csv,MBC_CheongJu.csv,92.7043,9.6283,8.1708
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,17,KBS_SunCheon.csv,Broad_CheongJu.csv,96.1371,9.8050,8.1758
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,17,KBS_SunCheon.csv,MBC_DaeJeon.csv,101.4581,10.0726,8.3445
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,17,KBS_SunCheon.csv,KBS_DaeJeon.csv,82.7278,9.0955,7.3975
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,17,KBS_SunCheon.csv,CMB_DaeJeon.csv,94.2712,9.7093,8.0439
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,17,KBS_SunCheon.csv,MBC_ChungJu.csv,133.9876,11.5753,9.0956
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,17,KBS_SunCheon.csv,KBS_ChungJu.csv,106.0237,10.2968,8.3126
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,17,KBS_SunCheon.csv,KBS_main.csv,69.7171,8.3497,6.6077
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,17,KBS_SunCheon.csv,SBS.csv,76.8214,8.7648,6.9164
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,17,KBS_SunCheon.csv,MBC_sa.csv,108.1869,10.4013,8.3953
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,17,KBS_SunCheon.csv,KBS_KangNeung.csv,98.4903,9.9242,7.4170
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,17,KBS_SunCheon.csv,MBC_KangNeung.csv,83.3861,9.1316,6.9374
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,17,KBS_SunCheon.csv,TBN_DaeGu.csv,113.5236,10.6547,8.2467
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,17,KBS_SunCheon.csv,TBC_DaeGu.csv,117.5430,10.8417,8.4191
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,17,KBS_SunCheon.csv,JeonJu_Radio.csv,102.7338,10.1358,8.2186
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,17,KBS_SunCheon.csv,KBS_JeonJu.csv,97.0538,9.8516,8.1284
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,17,KBS_SunCheon.csv,KBS_MokPo.csv,90.5688,9.5168,7.9740
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,17,KBS_SunCheon.csv,KBS_SunCheon.csv,224.6154,14.9872,11.3840
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,18,KBS_GwangJu.csv,MBC_CheongJu.csv,67.4167,8.2108,6.5662
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,18,KBS_GwangJu.csv,Broad_CheongJu.csv,79.6463,8.9245,7.1273
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,18,KBS_GwangJu.csv,MBC_DaeJeon.csv,100.7631,10.0381,7.9723
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,18,KBS_GwangJu.csv,KBS_DaeJeon.csv,72.1268,8.4928,6.6186
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,18,KBS_GwangJu.csv,CMB_DaeJeon.csv,79.7370,8.9296,6.8721
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,18,KBS_GwangJu.csv,MBC_ChungJu.csv,147.0499,12.1264,8.8378
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,18,KBS_GwangJu.csv,KBS_ChungJu.csv,116.9279,10.8133,8.2248
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,18,KBS_GwangJu.csv,KBS_main.csv,48.9634,6.9974,5.3118
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,18,KBS_GwangJu.csv,SBS.csv,56.8317,7.5387,5.5723
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,18,KBS_GwangJu.csv,MBC_sa.csv,99.4262,9.9713,7.6180
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,18,KBS_GwangJu.csv,KBS_KangNeung.csv,105.1594,10.2547,7.1519
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,18,KBS_GwangJu.csv,MBC_KangNeung.csv,79.9225,8.9399,5.9390
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,18,KBS_GwangJu.csv,TBN_DaeGu.csv,106.4722,10.3185,7.3525
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,18,KBS_GwangJu.csv,TBC_DaeGu.csv,121.9052,11.0411,8.0206
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,18,KBS_GwangJu.csv,JeonJu_Radio.csv,94.9355,9.7435,7.3100
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,18,KBS_GwangJu.csv,KBS_JeonJu.csv,84.1326,9.1724,7.0341
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,18,KBS_GwangJu.csv,KBS_MokPo.csv,64.0945,8.0059,6.5189
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,18,KBS_GwangJu.csv,KBS_SunCheon.csv,263.9182,16.2456,11.8251
beta_0.1,True,0.5,0.1,64,2,5G_3.5G,18,KBS_GwangJu.csv,KBS_GwangJu.csv,63.4924,7.9682,6.1745
