run_name,sweep_tag,use_replay,alpha,hidden_dim,layer_num,stage,stage_task,eval_task,mse,rmse,mae
ER_4_sweep_alpha0.5_hd64_layer2,ER_4_sweep,True,0.5,64,2,0,SBS_Seoul.csv,SBS_Seoul.csv,42.9432,6.5531,4.4564
ER_4_sweep_alpha0.5_hd64_layer2,ER_4_sweep,True,0.5,64,2,1,MBC_CheongJu.csv,SBS_Seoul.csv,43.8370,6.6210,4.5727
ER_4_sweep_alpha0.5_hd64_layer2,ER_4_sweep,True,0.5,64,2,1,MBC_CheongJu.csv,MBC_CheongJu.csv,63.8754,7.9922,5.5718
ER_4_sweep_alpha0.5_hd64_layer2,ER_4_sweep,True,0.5,64,2,2,MBC_ChungJu.csv,SBS_Seoul.csv,51.7771,7.1956,5.3912
ER_4_sweep_alpha0.5_hd64_layer2,ER_4_sweep,True,0.5,64,2,2,MBC_ChungJu.csv,MBC_CheongJu.csv,70.9316,8.4221,6.6120
ER_4_sweep_alpha0.5_hd64_layer2,ER_4_sweep,True,0.5,64,2,2,MBC_ChungJu.csv,MBC_ChungJu.csv,141.8122,11.9085,8.7872
ER_4_sweep_alpha0.5_hd64_layer2,ER_4_sweep,True,0.5,64,2,3,MBC_DaeJeon.csv,SBS_Seoul.csv,56.7006,7.5300,5.6540
ER_4_sweep_alpha0.5_hd64_layer2,ER_4_sweep,True,0.5,64,2,3,MBC_DaeJeon.csv,MBC_CheongJu.csv,70.8695,8.4184,6.5088
ER_4_sweep_alpha0.5_hd64_layer2,ER_4_sweep,True,0.5,64,2,3,MBC_DaeJeon.csv,MBC_ChungJu.csv,145.9846,12.0824,8.5115
ER_4_sweep_alpha0.5_hd64_layer2,ER_4_sweep,True,0.5,64,2,3,MBC_DaeJeon.csv,MBC_DaeJeon.csv,90.5955,9.5182,7.2028
ER_4_sweep_alpha0.5_hd64_layer2,ER_4_sweep,True,0.5,64,2,4,KBS_JeonJu.csv,SBS_Seoul.csv,55.3054,7.4368,5.6630
ER_4_sweep_alpha0.5_hd64_layer2,ER_4_sweep,True,0.5,64,2,4,KBS_JeonJu.csv,MBC_CheongJu.csv,71.3411,8.4464,6.6827
ER_4_sweep_alpha0.5_hd64_layer2,ER_4_sweep,True,0.5,64,2,4,KBS_JeonJu.csv,MBC_ChungJu.csv,144.1600,12.0067,8.6801
ER_4_sweep_alpha0.5_hd64_layer2,ER_4_sweep,True,0.5,64,2,4,KBS_JeonJu.csv,MBC_DaeJeon.csv,93.1669,9.6523,7.5081
ER_4_sweep_alpha0.5_hd64_layer2,ER_4_sweep,True,0.5,64,2,4,KBS_JeonJu.csv,KBS_JeonJu.csv,76.5186,8.7475,6.4380
ER_4_sweep_alpha0.5_hd64_layer2,ER_4_sweep,True,0.5,64,2,5,KBS_GwangJu.csv,SBS_Seoul.csv,53.5614,7.3186,5.4920
ER_4_sweep_alpha0.5_hd64_layer2,ER_4_sweep,True,0.5,64,2,5,KBS_GwangJu.csv,MBC_CheongJu.csv,68.9375,8.3029,6.3874
ER_4_sweep_alpha0.5_hd64_layer2,ER_4_sweep,True,0.5,64,2,5,KBS_GwangJu.csv,MBC_ChungJu.csv,148.9001,12.2025,8.6380
ER_4_sweep_alpha0.5_hd64_layer2,ER_4_sweep,True,0.5,64,2,5,KBS_GwangJu.csv,MBC_DaeJeon.csv,94.2368,9.7076,7.4020
ER_4_sweep_alpha0.5_hd64_layer2,ER_4_sweep,True,0.5,64,2,5,KBS_GwangJu.csv,KBS_JeonJu.csv,78.3125,8.8494,6.4008
