run_name,sweep_tag,use_scaling,alpha,beta,hidden_dim,layer_num,freq_band,stage,stage_task,eval_task,mse,rmse,mae
alpha0.1_beta0.0_hd64_layer2_LTE_2.1G,alpha_sweep,True,0.1,0.0,64,2,LTE_2.1G,0,MBC_CheongJu_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,53.5415,7.3172,5.1553
alpha0.1_beta0.0_hd64_layer2_LTE_2.1G,alpha_sweep,True,0.1,0.0,64,2,LTE_2.1G,1,Broad_CheongJu_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,53.8369,7.3374,5.3680
alpha0.1_beta0.0_hd64_layer2_LTE_2.1G,alpha_sweep,True,0.1,0.0,64,2,LTE_2.1G,1,Broad_CheongJu_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,64.1220,8.0076,5.8912
alpha0.1_beta0.0_hd64_layer2_LTE_2.1G,alpha_sweep,True,0.1,0.0,64,2,LTE_2.1G,2,MBC_DaeJeon_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,55.6877,7.4624,5.5674
alpha0.1_beta0.0_hd64_layer2_LTE_2.1G,alpha_sweep,True,0.1,0.0,64,2,LTE_2.1G,2,MBC_DaeJeon_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,61.9495,7.8708,5.8334
alpha0.1_beta0.0_hd64_layer2_LTE_2.1G,alpha_sweep,True,0.1,0.0,64,2,LTE_2.1G,2,MBC_DaeJeon_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,77.2482,8.7891,6.6950
alpha0.1_beta0.0_hd64_layer2_LTE_2.1G,alpha_sweep,True,0.1,0.0,64,2,LTE_2.1G,3,KBS_DaeJeon_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,59.4402,7.7097,5.8601
alpha0.1_beta0.0_hd64_layer2_LTE_2.1G,alpha_sweep,True,0.1,0.0,64,2,LTE_2.1G,3,KBS_DaeJeon_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,62.0924,7.8799,5.9024
alpha0.1_beta0.0_hd64_layer2_LTE_2.1G,alpha_sweep,True,0.1,0.0,64,2,LTE_2.1G,3,KBS_DaeJeon_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,72.3390,8.5052,6.4824
alpha0.1_beta0.0_hd64_layer2_LTE_2.1G,alpha_sweep,True,0.1,0.0,64,2,LTE_2.1G,3,KBS_DaeJeon_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,55.9075,7.4771,5.6043
alpha0.1_beta0.0_hd64_layer2_LTE_2.1G,alpha_sweep,True,0.1,0.0,64,2,LTE_2.1G,4,CMB_DaeJeon_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,58.3920,7.6415,5.7353
alpha0.1_beta0.0_hd64_layer2_LTE_2.1G,alpha_sweep,True,0.1,0.0,64,2,LTE_2.1G,4,CMB_DaeJeon_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,61.4493,7.8390,5.8205
alpha0.1_beta0.0_hd64_layer2_LTE_2.1G,alpha_sweep,True,0.1,0.0,64,2,LTE_2.1G,4,CMB_DaeJeon_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,72.8565,8.5356,6.4781
alpha0.1_beta0.0_hd64_layer2_LTE_2.1G,alpha_sweep,True,0.1,0.0,64,2,LTE_2.1G,4,CMB_DaeJeon_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,55.7899,7.4693,5.5598
alpha0.1_beta0.0_hd64_layer2_LTE_2.1G,alpha_sweep,True,0.1,0.0,64,2,LTE_2.1G,4,CMB_DaeJeon_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,65.2229,8.0761,5.8806
alpha0.1_beta0.0_hd64_layer2_LTE_2.1G,alpha_sweep,True,0.1,0.0,64,2,LTE_2.1G,5,MBC_ChungJu_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,61.9283,7.8695,6.0467
alpha0.1_beta0.0_hd64_layer2_LTE_2.1G,alpha_sweep,True,0.1,0.0,64,2,LTE_2.1G,5,MBC_ChungJu_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,62.9194,7.9322,6.0301
alpha0.1_beta0.0_hd64_layer2_LTE_2.1G,alpha_sweep,True,0.1,0.0,64,2,LTE_2.1G,5,MBC_ChungJu_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,71.2894,8.4433,6.5196
alpha0.1_beta0.0_hd64_layer2_LTE_2.1G,alpha_sweep,True,0.1,0.0,64,2,LTE_2.1G,5,MBC_ChungJu_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,55.6997,7.4632,5.6615
alpha0.1_beta0.0_hd64_layer2_LTE_2.1G,alpha_sweep,True,0.1,0.0,64,2,LTE_2.1G,5,MBC_ChungJu_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,65.4514,8.0902,6.0170
alpha0.1_beta0.0_hd64_layer2_LTE_2.1G,alpha_sweep,True,0.1,0.0,64,2,LTE_2.1G,5,MBC_ChungJu_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,118.3433,10.8786,7.7266
alpha0.1_beta0.0_hd64_layer2_LTE_2.1G,alpha_sweep,True,0.1,0.0,64,2,LTE_2.1G,6,KBS_ChungJu_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,64.7609,8.0474,6.3620
alpha0.1_beta0.0_hd64_layer2_LTE_2.1G,alpha_sweep,True,0.1,0.0,64,2,LTE_2.1G,6,KBS_ChungJu_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,64.4908,8.0306,6.2752
alpha0.1_beta0.0_hd64_layer2_LTE_2.1G,alpha_sweep,True,0.1,0.0,64,2,LTE_2.1G,6,KBS_ChungJu_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,71.8255,8.4750,6.6488
alpha0.1_beta0.0_hd64_layer2_LTE_2.1G,alpha_sweep,True,0.1,0.0,64,2,LTE_2.1G,6,KBS_ChungJu_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,57.1851,7.5621,5.8467
