run_name,sweep_tag,use_replay,alpha,hidden_dim,layer_num,stage,stage_task,eval_task,mse,rmse,mae
alpha_sweep_alpha0.7_hd64_layer2,alpha_sweep,True,0.7,64,2,0,SBS_Seoul.csv,SBS_Seoul.csv,49.5498,7.0392,5.3216
alpha_sweep_alpha0.7_hd64_layer2,alpha_sweep,True,0.7,64,2,1,MBC_CheongJu.csv,SBS_Seoul.csv,55.9787,7.4819,5.7179
alpha_sweep_alpha0.7_hd64_layer2,alpha_sweep,True,0.7,64,2,1,MBC_CheongJu.csv,MBC_CheongJu.csv,68.9875,8.3059,6.4959
alpha_sweep_alpha0.7_hd64_layer2,alpha_sweep,True,0.7,64,2,2,MBC_ChungJu.csv,SBS_Seoul.csv,71.0003,8.4262,6.5479
alpha_sweep_alpha0.7_hd64_layer2,alpha_sweep,True,0.7,64,2,2,MBC_ChungJu.csv,MBC_CheongJu.csv,82.9657,9.1086,7.3796
alpha_sweep_alpha0.7_hd64_layer2,alpha_sweep,True,0.7,64,2,2,MBC_ChungJu.csv,MBC_ChungJu.csv,130.3552,11.4173,8.5191
alpha_sweep_alpha0.7_hd64_layer2,alpha_sweep,True,0.7,64,2,3,MBC_DaeJeon.csv,SBS_Seoul.csv,75.8848,8.7112,6.8031
alpha_sweep_alpha0.7_hd64_layer2,alpha_sweep,True,0.7,64,2,3,MBC_DaeJeon.csv,MBC_CheongJu.csv,83.8641,9.1577,7.3810
alpha_sweep_alpha0.7_hd64_layer2,alpha_sweep,True,0.7,64,2,3,MBC_DaeJeon.csv,MBC_ChungJu.csv,136.6963,11.6917,8.4982
alpha_sweep_alpha0.7_hd64_layer2,alpha_sweep,True,0.7,64,2,3,MBC_DaeJeon.csv,MBC_DaeJeon.csv,83.7976,9.1541,7.1076
alpha_sweep_alpha0.7_hd64_layer2,alpha_sweep,True,0.7,64,2,4,JeonJu_Radio.csv,SBS_Seoul.csv,61.4817,7.8410,6.1130
alpha_sweep_alpha0.7_hd64_layer2,alpha_sweep,True,0.7,64,2,4,JeonJu_Radio.csv,MBC_CheongJu.csv,79.5465,8.9189,7.3319
alpha_sweep_alpha0.7_hd64_layer2,alpha_sweep,True,0.7,64,2,4,JeonJu_Radio.csv,MBC_ChungJu.csv,136.7436,11.6937,8.8758
alpha_sweep_alpha0.7_hd64_layer2,alpha_sweep,True,0.7,64,2,4,JeonJu_Radio.csv,MBC_DaeJeon.csv,94.6689,9.7298,7.7892
alpha_sweep_alpha0.7_hd64_layer2,alpha_sweep,True,0.7,64,2,4,JeonJu_Radio.csv,JeonJu_Radio.csv,96.7959,9.8385,7.3246
alpha_sweep_alpha0.7_hd64_layer2,alpha_sweep,True,0.7,64,2,5,KBS_SunCheon.csv,SBS_Seoul.csv,112.2321,10.5940,8.6253
alpha_sweep_alpha0.7_hd64_layer2,alpha_sweep,True,0.7,64,2,5,KBS_SunCheon.csv,MBC_CheongJu.csv,129.9765,11.4007,9.6646
alpha_sweep_alpha0.7_hd64_layer2,alpha_sweep,True,0.7,64,2,5,KBS_SunCheon.csv,MBC_ChungJu.csv,132.3962,11.5064,9.1994
alpha_sweep_alpha0.7_hd64_layer2,alpha_sweep,True,0.7,64,2,5,KBS_SunCheon.csv,MBC_DaeJeon.csv,106.2276,10.3067,8.3997
alpha_sweep_alpha0.7_hd64_layer2,alpha_sweep,True,0.7,64,2,5,KBS_SunCheon.csv,JeonJu_Radio.csv,122.1092,11.0503,8.7902
alpha_sweep_alpha0.7_hd64_layer2,alpha_sweep,True,0.7,64,2,5,KBS_SunCheon.csv,KBS_SunCheon.csv,201.7395,14.2035,10.8841
alpha_sweep_alpha0.7_hd64_layer2,alpha_sweep,True,0.7,64,2,6,TBC_DaeGu.csv,SBS_Seoul.csv,68.8440,8.2972,6.6208
alpha_sweep_alpha0.7_hd64_layer2,alpha_sweep,True,0.7,64,2,6,TBC_DaeGu.csv,MBC_CheongJu.csv,83.2080,9.1218,7.5183
alpha_sweep_alpha0.7_hd64_layer2,alpha_sweep,True,0.7,64,2,6,TBC_DaeGu.csv,MBC_ChungJu.csv,132.9627,11.5309,8.8042
alpha_sweep_alpha0.7_hd64_layer2,alpha_sweep,True,0.7,64,2,6,TBC_DaeGu.csv,MBC_DaeJeon.csv,93.3156,9.6600,7.7775
alpha_sweep_alpha0.7_hd64_layer2,alpha_sweep,True,0.7,64,2,6,TBC_DaeGu.csv,JeonJu_Radio.csv,101.4157,10.0705,7.6611
alpha_sweep_alpha0.7_hd64_layer2,alpha_sweep,True,0.7,64,2,6,TBC_DaeGu.csv,KBS_SunCheon.csv,237.7552,15.4193,11.4536
alpha_sweep_alpha0.7_hd64_layer2,alpha_sweep,True,0.7,64,2,6,TBC_DaeGu.csv,TBC_DaeGu.csv,110.2498,10.5000,7.7967
alpha_sweep_alpha0.7_hd64_layer2,alpha_sweep,True,0.7,64,2,7,KBS_KangNeung.csv,SBS_Seoul.csv,76.5639,8.7501,6.9890
alpha_sweep_alpha0.7_hd64_layer2,alpha_sweep,True,0.7,64,2,7,KBS_KangNeung.csv,MBC_CheongJu.csv,92.4054,9.6128,7.8962
alpha_sweep_alpha0.7_hd64_layer2,alpha_sweep,True,0.7,64,2,7,KBS_KangNeung.csv,MBC_ChungJu.csv,136.1056,11.6664,9.0066
alpha_sweep_alpha0.7_hd64_layer2,alpha_sweep,True,0.7,64,2,7,KBS_KangNeung.csv,MBC_DaeJeon.csv,101.5152,10.0755,8.1581
alpha_sweep_alpha0.7_hd64_layer2,alpha_sweep,True,0.7,64,2,7,KBS_KangNeung.csv,JeonJu_Radio.csv,113.5796,10.6574,8.4962
alpha_sweep_alpha0.7_hd64_layer2,alpha_sweep,True,0.7,64,2,7,KBS_KangNeung.csv,KBS_SunCheon.csv,240.6699,15.5135,11.7519
alpha_sweep_alpha0.7_hd64_layer2,alpha_sweep,True,0.7,64,2,7,KBS_KangNeung.csv,TBC_DaeGu.csv,120.3718,10.9714,8.3191
alpha_sweep_alpha0.7_hd64_layer2,alpha_sweep,True,0.7,64,2,7,KBS_KangNeung.csv,KBS_KangNeung.csv,83.6611,9.1466,5.7716
