run_name,sweep_tag,use_scaling,alpha,beta,hidden_dim,layer_num,freq_band,stage,stage_task,eval_task,mse,rmse,mae
layer_num_sweep_alpha0.5_beta0.7_hd64_layer2_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,2,LTE_2.1G,0,MBC_CheongJu_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,54.6793,7.3945,5.6320
layer_num_sweep_alpha0.5_beta0.7_hd64_layer2_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,2,LTE_2.1G,1,Broad_CheongJu_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,56.4216,7.5114,5.7822
layer_num_sweep_alpha0.5_beta0.7_hd64_layer2_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,2,LTE_2.1G,1,Broad_CheongJu_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,63.3680,7.9604,6.0941
layer_num_sweep_alpha0.5_beta0.7_hd64_layer2_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,2,LTE_2.1G,2,MBC_DaeJeon_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,60.3927,7.7713,6.0624
layer_num_sweep_alpha0.5_beta0.7_hd64_layer2_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,2,LTE_2.1G,2,MBC_DaeJeon_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,64.2751,8.0172,6.2473
layer_num_sweep_alpha0.5_beta0.7_hd64_layer2_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,2,LTE_2.1G,2,MBC_DaeJeon_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,75.9826,8.7168,6.8919
layer_num_sweep_alpha0.5_beta0.7_hd64_layer2_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,2,LTE_2.1G,3,KBS_DaeJeon_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,57.0437,7.5527,5.7980
layer_num_sweep_alpha0.5_beta0.7_hd64_layer2_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,2,LTE_2.1G,3,KBS_DaeJeon_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,62.5918,7.9115,6.0475
layer_num_sweep_alpha0.5_beta0.7_hd64_layer2_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,2,LTE_2.1G,3,KBS_DaeJeon_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,76.6965,8.7577,6.8257
layer_num_sweep_alpha0.5_beta0.7_hd64_layer2_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,2,LTE_2.1G,3,KBS_DaeJeon_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,59.9194,7.7408,5.9178
layer_num_sweep_alpha0.5_beta0.7_hd64_layer2_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,2,LTE_2.1G,4,CMB_DaeJeon_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,56.7598,7.5339,5.8169
layer_num_sweep_alpha0.5_beta0.7_hd64_layer2_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,2,LTE_2.1G,4,CMB_DaeJeon_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,62.3813,7.8982,6.0248
layer_num_sweep_alpha0.5_beta0.7_hd64_layer2_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,2,LTE_2.1G,4,CMB_DaeJeon_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,77.5504,8.8063,6.8605
layer_num_sweep_alpha0.5_beta0.7_hd64_layer2_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,2,LTE_2.1G,4,CMB_DaeJeon_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,60.6810,7.7898,5.9566
layer_num_sweep_alpha0.5_beta0.7_hd64_layer2_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,2,LTE_2.1G,4,CMB_DaeJeon_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,64.1474,8.0092,6.0180
layer_num_sweep_alpha0.5_beta0.7_hd64_layer2_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,2,LTE_2.1G,5,MBC_ChungJu_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,62.0174,7.8751,6.2405
layer_num_sweep_alpha0.5_beta0.7_hd64_layer2_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,2,LTE_2.1G,5,MBC_ChungJu_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,66.2667,8.1404,6.4259
layer_num_sweep_alpha0.5_beta0.7_hd64_layer2_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,2,LTE_2.1G,5,MBC_ChungJu_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,78.7269,8.8728,7.0790
