run_name,sweep_tag,use_scaling,alpha,beta,hidden_dim,layer_num,freq_band,stage,stage_task,eval_task,mse,rmse,mae
alpha0.7_beta0_hd64_layer2_LTE_2.1G,alpha_sweep,True,0.7,0,64,2,LTE_2.1G,0,MBC_CheongJu_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,53.5415,7.3172,5.1553
alpha0.7_beta0_hd64_layer2_LTE_2.1G,alpha_sweep,True,0.7,0,64,2,LTE_2.1G,1,Broad_CheongJu_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,54.3498,7.3722,5.4865
alpha0.7_beta0_hd64_layer2_LTE_2.1G,alpha_sweep,True,0.7,0,64,2,LTE_2.1G,1,Broad_CheongJu_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,62.4767,7.9042,5.8427
alpha0.7_beta0_hd64_layer2_LTE_2.1G,alpha_sweep,True,0.7,0,64,2,LTE_2.1G,2,MBC_DaeJeon_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,61.8170,7.8624,5.9698
alpha0.7_beta0_hd64_layer2_LTE_2.1G,alpha_sweep,True,0.7,0,64,2,LTE_2.1G,2,MBC_DaeJeon_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,63.1902,7.9492,5.9869
alpha0.7_beta0_hd64_layer2_LTE_2.1G,alpha_sweep,True,0.7,0,64,2,LTE_2.1G,2,MBC_DaeJeon_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,71.4143,8.4507,6.4140
alpha0.7_beta0_hd64_layer2_LTE_2.1G,alpha_sweep,True,0.7,0,64,2,LTE_2.1G,3,KBS_DaeJeon_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,61.3927,7.8353,5.9067
alpha0.7_beta0_hd64_layer2_LTE_2.1G,alpha_sweep,True,0.7,0,64,2,LTE_2.1G,3,KBS_DaeJeon_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,62.7587,7.9220,5.8801
alpha0.7_beta0_hd64_layer2_LTE_2.1G,alpha_sweep,True,0.7,0,64,2,LTE_2.1G,3,KBS_DaeJeon_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,72.7161,8.5274,6.4001
alpha0.7_beta0_hd64_layer2_LTE_2.1G,alpha_sweep,True,0.7,0,64,2,LTE_2.1G,3,KBS_DaeJeon_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,54.3952,7.3753,5.4012
