run_name,use_scaling,alpha,beta,hidden_dim,layer_num,freq_band,stage,stage_task,eval_task,mse,rmse,mae
alpha_0.5,True,0.5,0,64,2,5G_3.5G,9,MBC_sa.csv,CMB_DaeJeon.csv,77.6275,8.8106,6.6648
alpha_0.5,True,0.5,0,64,2,5G_3.5G,9,MBC_sa.csv,MBC_ChungJu.csv,150.5135,12.2684,8.7788
alpha_0.5,True,0.5,0,64,2,5G_3.5G,9,MBC_sa.csv,KBS_ChungJu.csv,119.3861,10.9264,8.1568
alpha_0.5,True,0.5,0,64,2,5G_3.5G,9,MBC_sa.csv,KBS_main.csv,49.1024,7.0073,5.3375
alpha_0.5,True,0.5,0,64,2,5G_3.5G,9,MBC_sa.csv,SBS.csv,53.6432,7.3242,5.4411
alpha_0.5,True,0.5,0,64,2,5G_3.5G,9,MBC_sa.csv,MBC_sa.csv,97.0795,9.8529,7.4363
alpha_0.5,True,0.5,0,64,2,5G_3.5G,10,KBS_KangNeung.csv,MBC_CheongJu.csv,74.5544,8.6345,6.9644
alpha_0.5,True,0.5,0,64,2,5G_3.5G,10,KBS_KangNeung.csv,Broad_CheongJu.csv,88.3330,9.3986,7.4981
alpha_0.5,True,0.5,0,64,2,5G_3.5G,10,KBS_KangNeung.csv,MBC_DaeJeon.csv,104.4105,10.2181,8.1188
alpha_0.5,True,0.5,0,64,2,5G_3.5G,10,KBS_KangNeung.csv,KBS_DaeJeon.csv,79.2591,8.9028,6.9571
alpha_0.5,True,0.5,0,64,2,5G_3.5G,10,KBS_KangNeung.csv,CMB_DaeJeon.csv,84.2325,9.1778,7.0755
alpha_0.5,True,0.5,0,64,2,5G_3.5G,10,KBS_KangNeung.csv,MBC_ChungJu.csv,148.4512,12.1841,8.9646
alpha_0.5,True,0.5,0,64,2,5G_3.5G,10,KBS_KangNeung.csv,KBS_ChungJu.csv,116.7108,10.8033,8.2026
alpha_0.5,True,0.5,0,64,2,5G_3.5G,10,KBS_KangNeung.csv,KBS_main.csv,53.8648,7.3393,5.6828
alpha_0.5,True,0.5,0,64,2,5G_3.5G,10,KBS_KangNeung.csv,SBS.csv,65.0586,8.0659,6.0445
alpha_0.5,True,0.5,0,64,2,5G_3.5G,10,KBS_KangNeung.csv,MBC_sa.csv,110.5564,10.5146,8.1570
alpha_0.5,True,0.5,0,64,2,5G_3.5G,10,KBS_KangNeung.csv,KBS_KangNeung.csv,89.1507,9.4420,5.9919
alpha_0.5,True,0.5,0,64,2,5G_3.5G,11,MBC_KangNeung.csv,MBC_CheongJu.csv,73.8013,8.5908,6.9129
alpha_0.5,True,0.5,0,64,2,5G_3.5G,11,MBC_KangNeung.csv,Broad_CheongJu.csv,87.6272,9.3609,7.4536
alpha_0.5,True,0.5,0,64,2,5G_3.5G,11,MBC_KangNeung.csv,MBC_DaeJeon.csv,101.9580,10.0974,7.9492
alpha_0.5,True,0.5,0,64,2,5G_3.5G,11,MBC_KangNeung.csv,KBS_DaeJeon.csv,76.3438,8.7375,6.7565
alpha_0.5,True,0.5,0,64,2,5G_3.5G,11,MBC_KangNeung.csv,CMB_DaeJeon.csv,82.5507,9.0857,6.9252
alpha_0.5,True,0.5,0,64,2,5G_3.5G,11,MBC_KangNeung.csv,MBC_ChungJu.csv,147.1734,12.1315,8.7796
alpha_0.5,True,0.5,0,64,2,5G_3.5G,11,MBC_KangNeung.csv,KBS_ChungJu.csv,115.1382,10.7302,7.9969
alpha_0.5,True,0.5,0,64,2,5G_3.5G,11,MBC_KangNeung.csv,KBS_main.csv,55.2992,7.4363,5.7505
alpha_0.5,True,0.5,0,64,2,5G_3.5G,11,MBC_KangNeung.csv,SBS.csv,63.8932,7.9933,5.9586
alpha_0.5,True,0.5,0,64,2,5G_3.5G,11,MBC_KangNeung.csv,MBC_sa.csv,106.1556,10.3032,7.8659
alpha_0.5,True,0.5,0,64,2,5G_3.5G,11,MBC_KangNeung.csv,KBS_KangNeung.csv,91.6451,9.5731,6.3211
alpha_0.5,True,0.5,0,64,2,5G_3.5G,11,MBC_KangNeung.csv,MBC_KangNeung.csv,69.1686,8.3168,4.9342
alpha_0.5,True,0.5,0,64,2,5G_3.5G,12,TBN_DaeGu.csv,MBC_CheongJu.csv,69.1183,8.3137,6.6988
alpha_0.5,True,0.5,0,64,2,5G_3.5G,12,TBN_DaeGu.csv,Broad_CheongJu.csv,82.1990,9.0664,7.2866
alpha_0.5,True,0.5,0,64,2,5G_3.5G,12,TBN_DaeGu.csv,MBC_DaeJeon.csv,101.4305,10.0713,8.0001
alpha_0.5,True,0.5,0,64,2,5G_3.5G,12,TBN_DaeGu.csv,KBS_DaeJeon.csv,73.6624,8.5827,6.7240
alpha_0.5,True,0.5,0,64,2,5G_3.5G,12,TBN_DaeGu.csv,CMB_DaeJeon.csv,78.1476,8.8401,6.8457
alpha_0.5,True,0.5,0,64,2,5G_3.5G,12,TBN_DaeGu.csv,MBC_ChungJu.csv,149.3508,12.2209,9.0197
alpha_0.5,True,0.5,0,64,2,5G_3.5G,12,TBN_DaeGu.csv,KBS_ChungJu.csv,117.6289,10.8457,8.2894
alpha_0.5,True,0.5,0,64,2,5G_3.5G,12,TBN_DaeGu.csv,KBS_main.csv,53.2149,7.2949,5.6570
alpha_0.5,True,0.5,0,64,2,5G_3.5G,12,TBN_DaeGu.csv,SBS.csv,61.5760,7.8470,5.9657
alpha_0.5,True,0.5,0,64,2,5G_3.5G,12,TBN_DaeGu.csv,MBC_sa.csv,103.4546,10.1713,7.8341
alpha_0.5,True,0.5,0,64,2,5G_3.5G,12,TBN_DaeGu.csv,KBS_KangNeung.csv,101.7208,10.0857,7.0149
alpha_0.5,True,0.5,0,64,2,5G_3.5G,12,TBN_DaeGu.csv,MBC_KangNeung.csv,78.7620,8.8748,5.9197
alpha_0.5,True,0.5,0,64,2,5G_3.5G,12,TBN_DaeGu.csv,TBN_DaeGu.csv,104.3527,10.2153,7.3061
alpha_0.5,True,0.5,0,64,2,5G_3.5G,13,TBC_DaeGu.csv,MBC_CheongJu.csv,70.9618,8.4239,6.8449
alpha_0.5,True,0.5,0,64,2,5G_3.5G,13,TBC_DaeGu.csv,Broad_CheongJu.csv,80.7642,8.9869,7.2363
alpha_0.5,True,0.5,0,64,2,5G_3.5G,13,TBC_DaeGu.csv,MBC_DaeJeon.csv,97.9696,9.8980,7.8719
alpha_0.5,True,0.5,0,64,2,5G_3.5G,13,TBC_DaeGu.csv,KBS_DaeJeon.csv,72.0073,8.4857,6.6845
alpha_0.5,True,0.5,0,64,2,5G_3.5G,13,TBC_DaeGu.csv,CMB_DaeJeon.csv,76.7933,8.7632,6.8299
alpha_0.5,True,0.5,0,64,2,5G_3.5G,13,TBC_DaeGu.csv,MBC_ChungJu.csv,142.9790,11.9574,8.8684
alpha_0.5,True,0.5,0,64,2,5G_3.5G,13,TBC_DaeGu.csv,KBS_ChungJu.csv,111.9898,10.5825,8.1160
alpha_0.5,True,0.5,0,64,2,5G_3.5G,13,TBC_DaeGu.csv,KBS_main.csv,55.7172,7.4644,5.7944
alpha_0.5,True,0.5,0,64,2,5G_3.5G,13,TBC_DaeGu.csv,SBS.csv,62.7260,7.9200,6.0225
alpha_0.5,True,0.5,0,64,2,5G_3.5G,13,TBC_DaeGu.csv,MBC_sa.csv,104.0443,10.2002,7.9083
alpha_0.5,True,0.5,0,64,2,5G_3.5G,13,TBC_DaeGu.csv,KBS_KangNeung.csv,103.9403,10.1951,7.1401
alpha_0.5,True,0.5,0,64,2,5G_3.5G,13,TBC_DaeGu.csv,MBC_KangNeung.csv,84.8441,9.2111,6.4742
alpha_0.5,True,0.5,0,64,2,5G_3.5G,13,TBC_DaeGu.csv,TBN_DaeGu.csv,104.4446,10.2198,7.4021
alpha_0.5,True,0.5,0,64,2,5G_3.5G,13,TBC_DaeGu.csv,TBC_DaeGu.csv,114.5338,10.7020,7.8843
alpha_0.5,True,0.5,0,64,2,5G_3.5G,14,JeonJu_Radio.csv,MBC_CheongJu.csv,67.8509,8.2372,6.6113
alpha_0.5,True,0.5,0,64,2,5G_3.5G,14,JeonJu_Radio.csv,Broad_CheongJu.csv,78.9773,8.8869,7.1040
alpha_0.5,True,0.5,0,64,2,5G_3.5G,14,JeonJu_Radio.csv,MBC_DaeJeon.csv,99.7379,9.9869,7.8807
alpha_0.5,True,0.5,0,64,2,5G_3.5G,14,JeonJu_Radio.csv,KBS_DaeJeon.csv,71.3932,8.4494,6.5835
alpha_0.5,True,0.5,0,64,2,5G_3.5G,14,JeonJu_Radio.csv,CMB_DaeJeon.csv,76.6856,8.7570,6.7031
alpha_0.5,True,0.5,0,64,2,5G_3.5G,14,JeonJu_Radio.csv,MBC_ChungJu.csv,146.1153,12.0878,8.8918
alpha_0.5,True,0.5,0,64,2,5G_3.5G,14,JeonJu_Radio.csv,KBS_ChungJu.csv,115.1594,10.7312,8.1746
alpha_0.5,True,0.5,0,64,2,5G_3.5G,14,JeonJu_Radio.csv,KBS_main.csv,51.1988,7.1553,5.4723
alpha_0.5,True,0.5,0,64,2,5G_3.5G,14,JeonJu_Radio.csv,SBS.csv,57.5141,7.5838,5.6104
alpha_0.5,True,0.5,0,64,2,5G_3.5G,14,JeonJu_Radio.csv,MBC_sa.csv,102.6297,10.1306,7.7320
alpha_0.5,True,0.5,0,64,2,5G_3.5G,14,JeonJu_Radio.csv,KBS_KangNeung.csv,111.9623,10.5812,7.6405
alpha_0.5,True,0.5,0,64,2,5G_3.5G,14,JeonJu_Radio.csv,MBC_KangNeung.csv,87.5271,9.3556,6.4828
alpha_0.5,True,0.5,0,64,2,5G_3.5G,14,JeonJu_Radio.csv,TBN_DaeGu.csv,105.5015,10.2714,7.4415
alpha_0.5,True,0.5,0,64,2,5G_3.5G,14,JeonJu_Radio.csv,TBC_DaeGu.csv,119.3956,10.9268,8.0300
alpha_0.5,True,0.5,0,64,2,5G_3.5G,14,JeonJu_Radio.csv,JeonJu_Radio.csv,92.4902,9.6172,7.1836
alpha_0.5,True,0.5,0,64,2,5G_3.5G,15,KBS_JeonJu.csv,MBC_CheongJu.csv,68.3753,8.2689,6.6559
alpha_0.5,True,0.5,0,64,2,5G_3.5G,15,KBS_JeonJu.csv,Broad_CheongJu.csv,78.3618,8.8522,7.0224
alpha_0.5,True,0.5,0,64,2,5G_3.5G,15,KBS_JeonJu.csv,MBC_DaeJeon.csv,100.4111,10.0205,7.8699
alpha_0.5,True,0.5,0,64,2,5G_3.5G,15,KBS_JeonJu.csv,KBS_DaeJeon.csv,70.8748,8.4187,6.5219
alpha_0.5,True,0.5,0,64,2,5G_3.5G,15,KBS_JeonJu.csv,CMB_DaeJeon.csv,77.2216,8.7876,6.6939
alpha_0.5,True,0.5,0,64,2,5G_3.5G,15,KBS_JeonJu.csv,MBC_ChungJu.csv,145.4567,12.0605,8.7028
alpha_0.5,True,0.5,0,64,2,5G_3.5G,15,KBS_JeonJu.csv,KBS_ChungJu.csv,113.5998,10.6583,8.0070
alpha_0.5,True,0.5,0,64,2,5G_3.5G,15,KBS_JeonJu.csv,KBS_main.csv,51.3824,7.1682,5.4593
alpha_0.5,True,0.5,0,64,2,5G_3.5G,15,KBS_JeonJu.csv,SBS.csv,57.3178,7.5709,5.6034
alpha_0.5,True,0.5,0,64,2,5G_3.5G,15,KBS_JeonJu.csv,MBC_sa.csv,100.0465,10.0023,7.5824
alpha_0.5,True,0.5,0,64,2,5G_3.5G,15,KBS_JeonJu.csv,KBS_KangNeung.csv,107.9743,10.3911,7.4473
alpha_0.5,True,0.5,0,64,2,5G_3.5G,15,KBS_JeonJu.csv,MBC_KangNeung.csv,84.3673,9.1852,6.2442
alpha_0.5,True,0.5,0,64,2,5G_3.5G,15,KBS_JeonJu.csv,TBN_DaeGu.csv,106.0238,10.2968,7.2867
alpha_0.5,True,0.5,0,64,2,5G_3.5G,15,KBS_JeonJu.csv,TBC_DaeGu.csv,120.6659,10.9848,7.9218
alpha_0.5,True,0.5,0,64,2,5G_3.5G,15,KBS_JeonJu.csv,JeonJu_Radio.csv,93.0222,9.6448,7.1556
alpha_0.5,True,0.5,0,64,2,5G_3.5G,15,KBS_JeonJu.csv,KBS_JeonJu.csv,82.0457,9.0579,6.9186
alpha_0.5,True,0.5,0,64,2,5G_3.5G,16,KBS_MokPo.csv,MBC_CheongJu.csv,66.4098,8.1492,6.3886
alpha_0.5,True,0.5,0,64,2,5G_3.5G,16,KBS_MokPo.csv,Broad_CheongJu.csv,81.0281,9.0016,7.0432
alpha_0.5,True,0.5,0,64,2,5G_3.5G,16,KBS_MokPo.csv,MBC_DaeJeon.csv,106.7693,10.3329,8.1620
alpha_0.5,True,0.5,0,64,2,5G_3.5G,16,KBS_MokPo.csv,KBS_DaeJeon.csv,76.9986,8.7749,6.8515
alpha_0.5,True,0.5,0,64,2,5G_3.5G,16,KBS_MokPo.csv,CMB_DaeJeon.csv,80.6270,8.9793,6.8413
alpha_0.5,True,0.5,0,64,2,5G_3.5G,16,KBS_MokPo.csv,MBC_ChungJu.csv,155.6410,12.4756,9.1116
alpha_0.5,True,0.5,0,64,2,5G_3.5G,16,KBS_MokPo.csv,KBS_ChungJu.csv,124.7774,11.1704,8.4715
alpha_0.5,True,0.5,0,64,2,5G_3.5G,16,KBS_MokPo.csv,KBS_main.csv,46.2493,6.8007,5.1285
alpha_0.5,True,0.5,0,64,2,5G_3.5G,16,KBS_MokPo.csv,SBS.csv,52.2051,7.2253,5.3124
alpha_0.5,True,0.5,0,64,2,5G_3.5G,16,KBS_MokPo.csv,MBC_sa.csv,99.7137,9.9857,7.5917
alpha_0.5,True,0.5,0,64,2,5G_3.5G,16,KBS_MokPo.csv,KBS_KangNeung.csv,112.9002,10.6255,7.6578
alpha_0.5,True,0.5,0,64,2,5G_3.5G,16,KBS_MokPo.csv,MBC_KangNeung.csv,85.6039,9.2522,6.1363
alpha_0.5,True,0.5,0,64,2,5G_3.5G,16,KBS_MokPo.csv,TBN_DaeGu.csv,108.5918,10.4207,7.4858
alpha_0.5,True,0.5,0,64,2,5G_3.5G,16,KBS_MokPo.csv,TBC_DaeGu.csv,124.8909,11.1755,8.2664
alpha_0.5,True,0.5,0,64,2,5G_3.5G,16,KBS_MokPo.csv,JeonJu_Radio.csv,98.2803,9.9136,7.4267
alpha_0.5,True,0.5,0,64,2,5G_3.5G,16,KBS_MokPo.csv,KBS_JeonJu.csv,86.3081,9.2902,7.0929
alpha_0.5,True,0.5,0,64,2,5G_3.5G,16,KBS_MokPo.csv,KBS_MokPo.csv,50.9416,7.1373,5.6539
alpha_0.5,True,0.5,0,64,2,5G_3.5G,17,KBS_SunCheon.csv,MBC_CheongJu.csv,94.4447,9.7183,8.2442
alpha_0.5,True,0.5,0,64,2,5G_3.5G,17,KBS_SunCheon.csv,Broad_CheongJu.csv,97.5881,9.8787,8.1863
alpha_0.5,True,0.5,0,64,2,5G_3.5G,17,KBS_SunCheon.csv,MBC_DaeJeon.csv,102.2816,10.1134,8.3484
alpha_0.5,True,0.5,0,64,2,5G_3.5G,17,KBS_SunCheon.csv,KBS_DaeJeon.csv,85.5274,9.2481,7.5358
alpha_0.5,True,0.5,0,64,2,5G_3.5G,17,KBS_SunCheon.csv,CMB_DaeJeon.csv,96.0308,9.7995,8.1134
alpha_0.5,True,0.5,0,64,2,5G_3.5G,17,KBS_SunCheon.csv,MBC_ChungJu.csv,133.8466,11.5692,9.1116
alpha_0.5,True,0.5,0,64,2,5G_3.5G,17,KBS_SunCheon.csv,KBS_ChungJu.csv,105.6705,10.2796,8.3141
alpha_0.5,True,0.5,0,64,2,5G_3.5G,17,KBS_SunCheon.csv,KBS_main.csv,71.6134,8.4625,6.7847
alpha_0.5,True,0.5,0,64,2,5G_3.5G,17,KBS_SunCheon.csv,SBS.csv,77.4989,8.8033,7.0266
alpha_0.5,True,0.5,0,64,2,5G_3.5G,17,KBS_SunCheon.csv,MBC_sa.csv,108.6191,10.4220,8.3924
alpha_0.5,True,0.5,0,64,2,5G_3.5G,17,KBS_SunCheon.csv,KBS_KangNeung.csv,109.4057,10.4597,8.2152
alpha_0.5,True,0.5,0,64,2,5G_3.5G,17,KBS_SunCheon.csv,MBC_KangNeung.csv,88.7283,9.4196,7.1113
alpha_0.5,True,0.5,0,64,2,5G_3.5G,17,KBS_SunCheon.csv,TBN_DaeGu.csv,114.4507,10.6982,8.3106
alpha_0.5,True,0.5,0,64,2,5G_3.5G,17,KBS_SunCheon.csv,TBC_DaeGu.csv,117.7944,10.8533,8.5003
alpha_0.5,True,0.5,0,64,2,5G_3.5G,17,KBS_SunCheon.csv,JeonJu_Radio.csv,103.5643,10.1767,8.2551
alpha_0.5,True,0.5,0,64,2,5G_3.5G,17,KBS_SunCheon.csv,KBS_JeonJu.csv,98.7349,9.9365,8.0594
alpha_0.5,True,0.5,0,64,2,5G_3.5G,17,KBS_SunCheon.csv,KBS_MokPo.csv,93.5395,9.6716,8.1762
alpha_0.5,True,0.5,0,64,2,5G_3.5G,17,KBS_SunCheon.csv,KBS_SunCheon.csv,221.1373,14.8707,11.3043
alpha_0.5,True,0.5,0,64,2,5G_3.5G,18,KBS_GwangJu.csv,MBC_CheongJu.csv,65.6310,8.1013,6.3899
alpha_0.5,True,0.5,0,64,2,5G_3.5G,18,KBS_GwangJu.csv,Broad_CheongJu.csv,77.9096,8.8266,6.9580
alpha_0.5,True,0.5,0,64,2,5G_3.5G,18,KBS_GwangJu.csv,MBC_DaeJeon.csv,100.6249,10.0312,7.8637
alpha_0.5,True,0.5,0,64,2,5G_3.5G,18,KBS_GwangJu.csv,KBS_DaeJeon.csv,71.3247,8.4454,6.5369
alpha_0.5,True,0.5,0,64,2,5G_3.5G,18,KBS_GwangJu.csv,CMB_DaeJeon.csv,77.9626,8.8296,6.7294
alpha_0.5,True,0.5,0,64,2,5G_3.5G,18,KBS_GwangJu.csv,MBC_ChungJu.csv,148.9304,12.2037,8.7633
alpha_0.5,True,0.5,0,64,2,5G_3.5G,18,KBS_GwangJu.csv,KBS_ChungJu.csv,117.6872,10.8484,8.1189
alpha_0.5,True,0.5,0,64,2,5G_3.5G,18,KBS_GwangJu.csv,KBS_main.csv,48.0975,6.9352,5.2323
alpha_0.5,True,0.5,0,64,2,5G_3.5G,18,KBS_GwangJu.csv,SBS.csv,55.0630,7.4204,5.5035
alpha_0.5,True,0.5,0,64,2,5G_3.5G,18,KBS_GwangJu.csv,MBC_sa.csv,100.8119,10.0405,7.6214
alpha_0.5,True,0.5,0,64,2,5G_3.5G,18,KBS_GwangJu.csv,KBS_KangNeung.csv,108.5975,10.4210,7.3343
alpha_0.5,True,0.5,0,64,2,5G_3.5G,18,KBS_GwangJu.csv,MBC_KangNeung.csv,81.3578,9.0199,5.8417
alpha_0.5,True,0.5,0,64,2,5G_3.5G,18,KBS_GwangJu.csv,TBN_DaeGu.csv,106.4533,10.3176,7.2034
alpha_0.5,True,0.5,0,64,2,5G_3.5G,18,KBS_GwangJu.csv,TBC_DaeGu.csv,120.5895,10.9813,7.8593
alpha_0.5,True,0.5,0,64,2,5G_3.5G,18,KBS_GwangJu.csv,JeonJu_Radio.csv,95.1079,9.7523,7.2054
alpha_0.5,True,0.5,0,64,2,5G_3.5G,18,KBS_GwangJu.csv,KBS_JeonJu.csv,84.6467,9.2004,6.8613
alpha_0.5,True,0.5,0,64,2,5G_3.5G,18,KBS_GwangJu.csv,KBS_MokPo.csv,62.6993,7.9183,6.4872
alpha_0.5,True,0.5,0,64,2,5G_3.5G,18,KBS_GwangJu.csv,KBS_SunCheon.csv,267.9371,16.3688,11.8184
alpha_0.5,True,0.5,0,64,2,5G_3.5G,18,KBS_GwangJu.csv,KBS_GwangJu.csv,61.4063,7.8362,5.9664
