run_name,sweep_tag,use_scaling,alpha,beta,hidden_dim,layer_num,freq_band,stage,stage_task,eval_task,mse,rmse,mae
layer_num_sweep_alpha0.5_beta0.7_hd64_layer4_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,4,LTE_2.1G,0,MBC_CheongJu_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,56.5422,7.5195,5.8049
layer_num_sweep_alpha0.5_beta0.7_hd64_layer4_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,4,LTE_2.1G,1,Broad_CheongJu_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,58.6042,7.6553,5.9392
layer_num_sweep_alpha0.5_beta0.7_hd64_layer4_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,4,LTE_2.1G,1,Broad_CheongJu_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,63.6738,7.9796,6.1585
layer_num_sweep_alpha0.5_beta0.7_hd64_layer4_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,4,LTE_2.1G,2,MBC_DaeJeon_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,59.9089,7.7401,6.0579
layer_num_sweep_alpha0.5_beta0.7_hd64_layer4_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,4,LTE_2.1G,2,MBC_DaeJeon_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,63.8834,7.9927,6.2159
layer_num_sweep_alpha0.5_beta0.7_hd64_layer4_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,4,LTE_2.1G,2,MBC_DaeJeon_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,75.3997,8.6833,6.9136
layer_num_sweep_alpha0.5_beta0.7_hd64_layer4_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,4,LTE_2.1G,3,KBS_DaeJeon_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,59.3632,7.7048,6.0093
layer_num_sweep_alpha0.5_beta0.7_hd64_layer4_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,4,LTE_2.1G,3,KBS_DaeJeon_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,64.2931,8.0183,6.2155
layer_num_sweep_alpha0.5_beta0.7_hd64_layer4_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,4,LTE_2.1G,3,KBS_DaeJeon_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,77.1173,8.7816,6.9643
layer_num_sweep_alpha0.5_beta0.7_hd64_layer4_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,4,LTE_2.1G,3,KBS_DaeJeon_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,60.6980,7.7909,6.0481
layer_num_sweep_alpha0.5_beta0.7_hd64_layer4_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,4,LTE_2.1G,4,CMB_DaeJeon_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,58.2778,7.6340,5.9040
layer_num_sweep_alpha0.5_beta0.7_hd64_layer4_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,4,LTE_2.1G,4,CMB_DaeJeon_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,63.4403,7.9649,6.0942
layer_num_sweep_alpha0.5_beta0.7_hd64_layer4_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,4,LTE_2.1G,4,CMB_DaeJeon_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,78.4789,8.8588,6.9848
layer_num_sweep_alpha0.5_beta0.7_hd64_layer4_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,4,LTE_2.1G,4,CMB_DaeJeon_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,61.6043,7.8488,6.0593
layer_num_sweep_alpha0.5_beta0.7_hd64_layer4_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,4,LTE_2.1G,4,CMB_DaeJeon_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,64.0444,8.0028,6.0502
layer_num_sweep_alpha0.5_beta0.7_hd64_layer4_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,4,LTE_2.1G,5,MBC_ChungJu_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,63.2792,7.9548,6.3446
layer_num_sweep_alpha0.5_beta0.7_hd64_layer4_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,4,LTE_2.1G,5,MBC_ChungJu_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,67.4065,8.2101,6.5199
layer_num_sweep_alpha0.5_beta0.7_hd64_layer4_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,4,LTE_2.1G,5,MBC_ChungJu_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,79.4476,8.9133,7.1640
layer_num_sweep_alpha0.5_beta0.7_hd64_layer4_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,4,LTE_2.1G,5,MBC_ChungJu_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,64.7400,8.0461,6.3639
layer_num_sweep_alpha0.5_beta0.7_hd64_layer4_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,4,LTE_2.1G,5,MBC_ChungJu_LTE_2.1G.csv,CMB_DaeJeon_LTE_2.1G.csv,67.5336,8.2179,6.4076
layer_num_sweep_alpha0.5_beta0.7_hd64_layer4_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,4,LTE_2.1G,5,MBC_ChungJu_LTE_2.1G.csv,MBC_ChungJu_LTE_2.1G.csv,108.3828,10.4107,7.7902
layer_num_sweep_alpha0.5_beta0.7_hd64_layer4_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,4,LTE_2.1G,6,KBS_ChungJu_LTE_2.1G.csv,MBC_CheongJu_LTE_2.1G.csv,63.2872,7.9553,6.3021
layer_num_sweep_alpha0.5_beta0.7_hd64_layer4_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,4,LTE_2.1G,6,KBS_ChungJu_LTE_2.1G.csv,Broad_CheongJu_LTE_2.1G.csv,67.1787,8.1963,6.4615
layer_num_sweep_alpha0.5_beta0.7_hd64_layer4_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,4,LTE_2.1G,6,KBS_ChungJu_LTE_2.1G.csv,MBC_DaeJeon_LTE_2.1G.csv,80.0067,8.9446,7.1635
layer_num_sweep_alpha0.5_beta0.7_hd64_layer4_LTE_2.1G,layer_num_sweep,True,0.5,0.7,64,4,LTE_2.1G,6,KBS_ChungJu_LTE_2.1G.csv,KBS_DaeJeon_LTE_2.1G.csv,64.6559,8.0409,6.3337
