run_name,use_scaling,alpha,beta,hidden_dim,layer_num,freq_band,stage,stage_task,eval_task,mse,rmse,mae
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,5,MBC_ChungJu.csv,Broad_CheongJu.csv,77.4088,8.7982,6.8286
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,5,MBC_ChungJu.csv,MBC_DaeJeon.csv,100.6325,10.0316,7.7111
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,5,MBC_ChungJu.csv,KBS_DaeJeon.csv,69.2566,8.3221,6.3250
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,5,MBC_ChungJu.csv,CMB_DaeJeon.csv,74.8510,8.6516,6.4325
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,5,MBC_ChungJu.csv,MBC_ChungJu.csv,153.9826,12.4090,8.8359
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,6,KBS_ChungJu.csv,MBC_CheongJu.csv,74.6853,8.6421,6.9041
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,6,KBS_ChungJu.csv,Broad_CheongJu.csv,78.7432,8.8737,7.0013
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,6,KBS_ChungJu.csv,MBC_DaeJeon.csv,98.0353,9.9013,7.6981
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,6,KBS_ChungJu.csv,KBS_DaeJeon.csv,68.6645,8.2864,6.3313
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,6,KBS_ChungJu.csv,CMB_DaeJeon.csv,75.6497,8.6977,6.5592
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,6,KBS_ChungJu.csv,MBC_ChungJu.csv,148.4228,12.1829,8.6929
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,6,KBS_ChungJu.csv,KBS_ChungJu.csv,117.2038,10.8261,8.0356
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,7,KBS_main.csv,MBC_CheongJu.csv,64.1229,8.0077,6.1315
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,7,KBS_main.csv,Broad_CheongJu.csv,80.5007,8.9722,6.8360
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,7,KBS_main.csv,MBC_DaeJeon.csv,109.7484,10.4761,7.9818
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,7,KBS_main.csv,KBS_DaeJeon.csv,74.0719,8.6065,6.4031
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,7,KBS_main.csv,CMB_DaeJeon.csv,78.3507,8.8516,6.4215
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,7,KBS_main.csv,MBC_ChungJu.csv,165.0823,12.8484,8.9884
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,7,KBS_main.csv,KBS_ChungJu.csv,134.5693,11.6004,8.4355
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,7,KBS_main.csv,KBS_main.csv,48.5961,6.9711,5.1215
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,8,SBS.csv,MBC_CheongJu.csv,64.5662,8.0353,6.1683
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,8,SBS.csv,Broad_CheongJu.csv,80.2524,8.9584,6.8459
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,8,SBS.csv,MBC_DaeJeon.csv,109.2706,10.4533,7.9515
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,8,SBS.csv,KBS_DaeJeon.csv,73.7218,8.5861,6.3992
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,8,SBS.csv,CMB_DaeJeon.csv,77.9733,8.8302,6.4123
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,8,SBS.csv,MBC_ChungJu.csv,163.4126,12.7833,8.9654
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,8,SBS.csv,KBS_ChungJu.csv,133.5408,11.5560,8.4203
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,8,SBS.csv,KBS_main.csv,48.9058,6.9933,5.1618
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,8,SBS.csv,SBS.csv,51.9405,7.2070,5.2075
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,9,MBC_sa.csv,MBC_CheongJu.csv,66.7203,8.1682,6.3684
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,9,MBC_sa.csv,Broad_CheongJu.csv,78.2419,8.8454,6.8200
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,9,MBC_sa.csv,MBC_DaeJeon.csv,103.8372,10.1901,7.7861
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,9,MBC_sa.csv,KBS_DaeJeon.csv,70.7840,8.4133,6.3052
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,9,MBC_sa.csv,CMB_DaeJeon.csv,76.6602,8.7556,6.4593
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,9,MBC_sa.csv,MBC_ChungJu.csv,157.1799,12.5371,8.7579
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,9,MBC_sa.csv,KBS_ChungJu.csv,126.7947,11.2603,8.1694
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,9,MBC_sa.csv,KBS_main.csv,53.4092,7.3082,5.4373
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,9,MBC_sa.csv,SBS.csv,55.8776,7.4751,5.4963
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,9,MBC_sa.csv,MBC_sa.csv,98.2509,9.9122,7.2185
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,10,KBS_KangNeung.csv,MBC_CheongJu.csv,69.4001,8.3307,6.5588
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,10,KBS_KangNeung.csv,Broad_CheongJu.csv,88.0337,9.3826,7.3749
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,10,KBS_KangNeung.csv,MBC_DaeJeon.csv,109.3715,10.4581,8.1407
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,10,KBS_KangNeung.csv,KBS_DaeJeon.csv,79.4368,8.9127,6.8395
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,10,KBS_KangNeung.csv,CMB_DaeJeon.csv,82.9680,9.1087,6.8196
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,10,KBS_KangNeung.csv,MBC_ChungJu.csv,156.3251,12.5030,9.1002
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,10,KBS_KangNeung.csv,KBS_ChungJu.csv,126.4294,11.2441,8.3866
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,10,KBS_KangNeung.csv,KBS_main.csv,53.0579,7.2841,5.5635
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,10,KBS_KangNeung.csv,SBS.csv,60.9854,7.8093,5.7526
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,10,KBS_KangNeung.csv,MBC_sa.csv,105.2568,10.2595,7.7946
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,10,KBS_KangNeung.csv,KBS_KangNeung.csv,97.9367,9.8963,6.6890
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,11,MBC_KangNeung.csv,MBC_CheongJu.csv,68.5035,8.2767,6.4446
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,11,MBC_KangNeung.csv,Broad_CheongJu.csv,86.7073,9.3117,7.3014
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,11,MBC_KangNeung.csv,MBC_DaeJeon.csv,108.2050,10.4022,8.0346
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,11,MBC_KangNeung.csv,KBS_DaeJeon.csv,77.4397,8.8000,6.6664
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,11,MBC_KangNeung.csv,CMB_DaeJeon.csv,81.4776,9.0265,6.6949
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,11,MBC_KangNeung.csv,MBC_ChungJu.csv,154.9347,12.4473,8.9318
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,11,MBC_KangNeung.csv,KBS_ChungJu.csv,124.1470,11.1421,8.2336
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,11,MBC_KangNeung.csv,KBS_main.csv,52.2192,7.2263,5.4409
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,11,MBC_KangNeung.csv,SBS.csv,59.7616,7.7306,5.6676
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,11,MBC_KangNeung.csv,MBC_sa.csv,102.7069,10.1344,7.5907
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,11,MBC_KangNeung.csv,KBS_KangNeung.csv,97.4052,9.8694,6.5958
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,11,MBC_KangNeung.csv,MBC_KangNeung.csv,74.3548,8.6229,5.0938
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,12,TBN_DaeGu.csv,MBC_CheongJu.csv,66.7089,8.1676,6.3456
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,12,TBN_DaeGu.csv,Broad_CheongJu.csv,83.3201,9.1280,7.0911
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,12,TBN_DaeGu.csv,MBC_DaeJeon.csv,108.7101,10.4264,8.1010
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,12,TBN_DaeGu.csv,KBS_DaeJeon.csv,76.0524,8.7208,6.6349
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,12,TBN_DaeGu.csv,CMB_DaeJeon.csv,78.2679,8.8469,6.5190
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,12,TBN_DaeGu.csv,MBC_ChungJu.csv,159.8071,12.6415,9.0425
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,12,TBN_DaeGu.csv,KBS_ChungJu.csv,128.0768,11.3171,8.4135
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,12,TBN_DaeGu.csv,KBS_main.csv,50.8653,7.1320,5.3132
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,12,TBN_DaeGu.csv,SBS.csv,58.6195,7.6563,5.6327
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,12,TBN_DaeGu.csv,MBC_sa.csv,103.2307,10.1603,7.5752
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,12,TBN_DaeGu.csv,KBS_KangNeung.csv,107.5025,10.3683,7.1411
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,12,TBN_DaeGu.csv,MBC_KangNeung.csv,85.1951,9.2301,6.0604
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,12,TBN_DaeGu.csv,TBN_DaeGu.csv,108.6716,10.4246,7.2569
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,13,TBC_DaeGu.csv,MBC_CheongJu.csv,67.0174,8.1864,6.4235
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,13,TBC_DaeGu.csv,Broad_CheongJu.csv,79.9975,8.9441,7.0186
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,13,TBC_DaeGu.csv,MBC_DaeJeon.csv,102.8376,10.1409,7.8616
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,13,TBC_DaeGu.csv,KBS_DaeJeon.csv,72.8995,8.5381,6.5320
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,13,TBC_DaeGu.csv,CMB_DaeJeon.csv,75.4380,8.6855,6.4899
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,13,TBC_DaeGu.csv,MBC_ChungJu.csv,154.1229,12.4146,8.9282
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,13,TBC_DaeGu.csv,KBS_ChungJu.csv,122.2712,11.0576,8.2581
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,13,TBC_DaeGu.csv,KBS_main.csv,53.3209,7.3021,5.4871
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,13,TBC_DaeGu.csv,SBS.csv,59.1149,7.6886,5.7009
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,13,TBC_DaeGu.csv,MBC_sa.csv,100.1561,10.0078,7.4893
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,13,TBC_DaeGu.csv,KBS_KangNeung.csv,108.8469,10.4330,7.4099
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,13,TBC_DaeGu.csv,MBC_KangNeung.csv,87.7305,9.3665,6.3010
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,13,TBC_DaeGu.csv,TBN_DaeGu.csv,108.7006,10.4260,7.3443
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,13,TBC_DaeGu.csv,TBC_DaeGu.csv,122.4406,11.0653,7.9823
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,14,JeonJu_Radio.csv,MBC_CheongJu.csv,67.0170,8.1864,6.4806
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,14,JeonJu_Radio.csv,Broad_CheongJu.csv,79.4977,8.9161,7.0193
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,14,JeonJu_Radio.csv,MBC_DaeJeon.csv,100.8375,10.0418,7.8297
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,14,JeonJu_Radio.csv,KBS_DaeJeon.csv,70.6126,8.4031,6.4250
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,14,JeonJu_Radio.csv,CMB_DaeJeon.csv,76.1939,8.7289,6.5403
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,14,JeonJu_Radio.csv,MBC_ChungJu.csv,152.4089,12.3454,8.8435
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,14,JeonJu_Radio.csv,KBS_ChungJu.csv,119.4808,10.9307,8.1085
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,14,JeonJu_Radio.csv,KBS_main.csv,53.9323,7.3439,5.5671
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,14,JeonJu_Radio.csv,SBS.csv,58.8167,7.6692,5.7124
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,14,JeonJu_Radio.csv,MBC_sa.csv,99.2316,9.9615,7.4587
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,14,JeonJu_Radio.csv,KBS_KangNeung.csv,114.1467,10.6839,7.6173
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,14,JeonJu_Radio.csv,MBC_KangNeung.csv,87.6674,9.3631,6.3913
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,14,JeonJu_Radio.csv,TBN_DaeGu.csv,108.6178,10.4220,7.3470
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,14,JeonJu_Radio.csv,TBC_DaeGu.csv,122.3473,11.0611,7.9871
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,14,JeonJu_Radio.csv,JeonJu_Radio.csv,97.6182,9.8802,7.2249
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,15,KBS_JeonJu.csv,MBC_CheongJu.csv,68.9052,8.3009,6.6945
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,15,KBS_JeonJu.csv,Broad_CheongJu.csv,81.0309,9.0017,7.1959
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,15,KBS_JeonJu.csv,MBC_DaeJeon.csv,100.6865,10.0343,7.9205
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,15,KBS_JeonJu.csv,KBS_DaeJeon.csv,71.6930,8.4672,6.5708
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,15,KBS_JeonJu.csv,CMB_DaeJeon.csv,78.0232,8.8331,6.7410
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,15,KBS_JeonJu.csv,MBC_ChungJu.csv,149.4490,12.2249,8.9210
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,15,KBS_JeonJu.csv,KBS_ChungJu.csv,116.9592,10.8148,8.1614
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,15,KBS_JeonJu.csv,KBS_main.csv,55.0677,7.4208,5.7275
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,15,KBS_JeonJu.csv,SBS.csv,59.8896,7.7388,5.8024
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,15,KBS_JeonJu.csv,MBC_sa.csv,98.2476,9.9120,7.4935
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,15,KBS_JeonJu.csv,KBS_KangNeung.csv,107.9849,10.3916,7.4845
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,15,KBS_JeonJu.csv,MBC_KangNeung.csv,85.5296,9.2482,6.4171
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,15,KBS_JeonJu.csv,TBN_DaeGu.csv,107.7423,10.3799,7.4990
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,15,KBS_JeonJu.csv,TBC_DaeGu.csv,120.9116,10.9960,8.0881
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,15,KBS_JeonJu.csv,JeonJu_Radio.csv,97.6649,9.8826,7.3224
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,15,KBS_JeonJu.csv,KBS_JeonJu.csv,84.9614,9.2175,7.0725
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,16,KBS_MokPo.csv,MBC_CheongJu.csv,62.9825,7.9362,5.8751
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,16,KBS_MokPo.csv,Broad_CheongJu.csv,82.5014,9.0830,6.8408
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,16,KBS_MokPo.csv,MBC_DaeJeon.csv,112.6750,10.6148,8.0512
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,16,KBS_MokPo.csv,KBS_DaeJeon.csv,77.2580,8.7897,6.5401
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,16,KBS_MokPo.csv,CMB_DaeJeon.csv,80.0096,8.9448,6.4324
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,16,KBS_MokPo.csv,MBC_ChungJu.csv,167.5219,12.9430,9.0254
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,16,KBS_MokPo.csv,KBS_ChungJu.csv,135.9111,11.6581,8.5200
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,16,KBS_MokPo.csv,KBS_main.csv,44.5982,6.6782,4.8493
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,16,KBS_MokPo.csv,SBS.csv,50.0634,7.0755,5.0203
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,16,KBS_MokPo.csv,MBC_sa.csv,98.5585,9.9277,7.1739
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,16,KBS_MokPo.csv,KBS_KangNeung.csv,117.5320,10.8412,7.4778
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,16,KBS_MokPo.csv,MBC_KangNeung.csv,89.4733,9.4590,5.9816
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,16,KBS_MokPo.csv,TBN_DaeGu.csv,113.2703,10.6429,7.2628
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,16,KBS_MokPo.csv,TBC_DaeGu.csv,131.6748,11.4750,8.1551
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,16,KBS_MokPo.csv,JeonJu_Radio.csv,105.7444,10.2832,7.3870
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,16,KBS_MokPo.csv,KBS_JeonJu.csv,86.9719,9.3259,6.9371
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,16,KBS_MokPo.csv,KBS_MokPo.csv,49.6194,7.0441,5.4405
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,17,KBS_SunCheon.csv,MBC_CheongJu.csv,74.6036,8.6373,7.1000
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,17,KBS_SunCheon.csv,Broad_CheongJu.csv,85.9314,9.2699,7.5473
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,17,KBS_SunCheon.csv,MBC_DaeJeon.csv,101.7452,10.0869,8.1290
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,17,KBS_SunCheon.csv,KBS_DaeJeon.csv,75.2042,8.6720,6.8709
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,17,KBS_SunCheon.csv,CMB_DaeJeon.csv,83.8281,9.1558,7.2647
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,17,KBS_SunCheon.csv,MBC_ChungJu.csv,143.9330,11.9972,9.0139
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,17,KBS_SunCheon.csv,KBS_ChungJu.csv,113.5530,10.6561,8.2549
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,17,KBS_SunCheon.csv,KBS_main.csv,56.4547,7.5136,5.8457
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,17,KBS_SunCheon.csv,SBS.csv,62.7249,7.9199,6.0120
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,17,KBS_SunCheon.csv,MBC_sa.csv,98.7936,9.9395,7.7651
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,17,KBS_SunCheon.csv,KBS_KangNeung.csv,100.2105,10.0105,7.1237
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,17,KBS_SunCheon.csv,MBC_KangNeung.csv,82.1474,9.0635,6.4780
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,17,KBS_SunCheon.csv,TBN_DaeGu.csv,107.8810,10.3866,7.6238
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,17,KBS_SunCheon.csv,TBC_DaeGu.csv,118.0673,10.8659,8.1163
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,17,KBS_SunCheon.csv,JeonJu_Radio.csv,103.4027,10.1687,8.0567
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,17,KBS_SunCheon.csv,KBS_JeonJu.csv,90.5630,9.5165,7.7425
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,17,KBS_SunCheon.csv,KBS_MokPo.csv,71.7912,8.4730,7.0471
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,17,KBS_SunCheon.csv,KBS_SunCheon.csv,250.2698,15.8199,11.7703
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,18,KBS_GwangJu.csv,MBC_CheongJu.csv,63.3556,7.9596,6.1126
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,18,KBS_GwangJu.csv,Broad_CheongJu.csv,78.5091,8.8605,6.8249
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,18,KBS_GwangJu.csv,MBC_DaeJeon.csv,104.4016,10.2177,7.8886
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,18,KBS_GwangJu.csv,KBS_DaeJeon.csv,71.7988,8.4734,6.3942
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,18,KBS_GwangJu.csv,CMB_DaeJeon.csv,77.4664,8.8015,6.4908
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,18,KBS_GwangJu.csv,MBC_ChungJu.csv,158.1461,12.5756,8.8724
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,18,KBS_GwangJu.csv,KBS_ChungJu.csv,125.4813,11.2018,8.2385
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,18,KBS_GwangJu.csv,KBS_main.csv,47.7299,6.9087,5.1510
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,18,KBS_GwangJu.csv,SBS.csv,53.3699,7.3055,5.2844
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,18,KBS_GwangJu.csv,MBC_sa.csv,97.1385,9.8559,7.2770
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,18,KBS_GwangJu.csv,KBS_KangNeung.csv,112.0230,10.5841,7.4113
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,18,KBS_GwangJu.csv,MBC_KangNeung.csv,86.5283,9.3021,6.1295
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,18,KBS_GwangJu.csv,TBN_DaeGu.csv,110.1856,10.4969,7.2747
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,18,KBS_GwangJu.csv,TBC_DaeGu.csv,124.8141,11.1720,7.9578
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,18,KBS_GwangJu.csv,JeonJu_Radio.csv,100.6639,10.0331,7.3352
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,18,KBS_GwangJu.csv,KBS_JeonJu.csv,84.1205,9.1717,6.8942
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,18,KBS_GwangJu.csv,KBS_MokPo.csv,59.5261,7.7153,6.2019
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,18,KBS_GwangJu.csv,KBS_SunCheon.csv,282.7329,16.8147,12.0668
beta_0.7,True,0.5,0.7,64,2,5G_3.5G,18,KBS_GwangJu.csv,KBS_GwangJu.csv,61.5531,7.8456,5.7620
