run_name,sweep_tag,use_replay,alpha,hidden_dim,layer_num,stage,stage_task,eval_task,mse,rmse,mae
MLP_new_sweep_alpha0.5_hd64_layer2,MLP_new_sweep,False,0.5,64,2,0,MBC_CheongJu.csv,MBC_CheongJu.csv,61.0648,7.8144,5.4843
MLP_new_sweep_alpha0.5_hd64_layer2,MLP_new_sweep,False,0.5,64,2,1,KBS_DaeJeon.csv,MBC_CheongJu.csv,74.8975,8.6543,6.3685
MLP_new_sweep_alpha0.5_hd64_layer2,MLP_new_sweep,False,0.5,64,2,1,KBS_DaeJeon.csv,KBS_DaeJeon.csv,69.7779,8.3533,5.9078
MLP_new_sweep_alpha0.5_hd64_layer2,MLP_new_sweep,False,0.5,64,2,2,KBS_Seoul.csv,MBC_CheongJu.csv,66.4200,8.1498,5.9964
MLP_new_sweep_alpha0.5_hd64_layer2,MLP_new_sweep,False,0.5,64,2,2,KBS_Seoul.csv,KBS_DaeJeon.csv,91.1929,9.5495,7.0471
MLP_new_sweep_alpha0.5_hd64_layer2,MLP_new_sweep,False,0.5,64,2,2,KBS_Seoul.csv,KBS_Seoul.csv,43.0496,6.5612,4.6152
MLP_new_sweep_alpha0.5_hd64_layer2,MLP_new_sweep,False,0.5,64,2,3,MBC_ChungJu.csv,MBC_CheongJu.csv,94.7989,9.7365,7.9001
MLP_new_sweep_alpha0.5_hd64_layer2,MLP_new_sweep,False,0.5,64,2,3,MBC_ChungJu.csv,KBS_DaeJeon.csv,80.1106,8.9505,6.9711
MLP_new_sweep_alpha0.5_hd64_layer2,MLP_new_sweep,False,0.5,64,2,3,MBC_ChungJu.csv,KBS_Seoul.csv,91.0037,9.5396,7.5079
MLP_new_sweep_alpha0.5_hd64_layer2,MLP_new_sweep,False,0.5,64,2,3,MBC_ChungJu.csv,MBC_ChungJu.csv,123.2722,11.1028,8.3180
MLP_new_sweep_alpha0.5_hd64_layer2,MLP_new_sweep,False,0.5,64,2,4,KBS_KangNeung.csv,MBC_CheongJu.csv,105.3494,10.2640,8.4779
MLP_new_sweep_alpha0.5_hd64_layer2,MLP_new_sweep,False,0.5,64,2,4,KBS_KangNeung.csv,KBS_DaeJeon.csv,97.2748,9.8628,7.9534
MLP_new_sweep_alpha0.5_hd64_layer2,MLP_new_sweep,False,0.5,64,2,4,KBS_KangNeung.csv,KBS_Seoul.csv,85.6325,9.2538,7.4676
MLP_new_sweep_alpha0.5_hd64_layer2,MLP_new_sweep,False,0.5,64,2,4,KBS_KangNeung.csv,MBC_ChungJu.csv,140.3971,11.8489,9.2483
MLP_new_sweep_alpha0.5_hd64_layer2,MLP_new_sweep,False,0.5,64,2,4,KBS_KangNeung.csv,KBS_KangNeung.csv,84.9411,9.2164,6.2283
MLP_new_sweep_alpha0.5_hd64_layer2,MLP_new_sweep,False,0.5,64,2,5,TBN_DaeGu.csv,MBC_CheongJu.csv,102.1039,10.1046,8.0505
MLP_new_sweep_alpha0.5_hd64_layer2,MLP_new_sweep,False,0.5,64,2,5,TBN_DaeGu.csv,KBS_DaeJeon.csv,107.2983,10.3585,8.2262
MLP_new_sweep_alpha0.5_hd64_layer2,MLP_new_sweep,False,0.5,64,2,5,TBN_DaeGu.csv,KBS_Seoul.csv,91.2381,9.5519,7.3258
MLP_new_sweep_alpha0.5_hd64_layer2,MLP_new_sweep,False,0.5,64,2,5,TBN_DaeGu.csv,MBC_ChungJu.csv,158.6278,12.5948,9.5850
MLP_new_sweep_alpha0.5_hd64_layer2,MLP_new_sweep,False,0.5,64,2,5,TBN_DaeGu.csv,KBS_KangNeung.csv,185.2574,13.6109,10.8677
MLP_new_sweep_alpha0.5_hd64_layer2,MLP_new_sweep,False,0.5,64,2,5,TBN_DaeGu.csv,TBN_DaeGu.csv,127.0516,11.2717,8.0780
MLP_new_sweep_alpha0.5_hd64_layer2,MLP_new_sweep,False,0.5,64,2,6,JeonJu_Radio.csv,MBC_CheongJu.csv,74.0934,8.6078,6.8371
MLP_new_sweep_alpha0.5_hd64_layer2,MLP_new_sweep,False,0.5,64,2,6,JeonJu_Radio.csv,KBS_DaeJeon.csv,84.8055,9.2090,7.2004
