,R,D,H,PL,F
0,36657.41236539492,29972.96358629383,84.0,156.77967182696398,9.255272505103306
1,56510.10952050352,42823.71902616596,143.0,158.5538914513418,9.255272505103306
2,18709.62441844309,1199.322846774673,85.0,154.90402149118222,9.255272505103306
3,39442.39875317271,1849.378800173131,89.0,159.64390550888865,9.255272505103306
4,15794.424087849873,924.6904766261918,7.0,141.87184495317325,9.255272505103306
5,46671.88622965285,2948.7936481977845,86.0,158.77572285906325,9.255272505103306
6,15107.324466801205,2000.5009301345567,11.0,133.5730739799243,9.255272505103306
7,41716.76636720916,759.9338477186503,15.0,155.25580205998432,9.255272505103306
8,61855.70185543892,3587.8846368178833,113.0,162.96680369720437,9.255272505103306
9,59917.734508380396,1195.8746573701526,62.0,161.96669853251387,9.255272505103306
10,50624.129446114486,8402.736540055297,265.0,167.34955750852788,9.255272505103306
11,47151.813041547226,6514.513590619744,163.0,161.32280683911947,9.255272505103306
12,30571.903730977414,24482.97095595634,40.0,143.8783790285573,9.255272505103306
13,12374.423818886902,10007.314060256813,4.0,141.95367124621083,9.255272505103306
14,53770.6528302665,18557.814292831958,88.0,153.45285957861415,9.255272505103306
15,65333.33936765332,2001.6074537537602,32.0,153.59160114668043,9.255272505103306
16,59686.63639631185,9875.04389702609,69.0,154.12620090086526,9.255272505103306
17,54579.65143598996,31449.10483090669,23.0,144.23122942362113,9.255272505103306
18,22010.64955122085,6867.347860312766,177.0,156.08512099638,9.255272505103306
19,17643.100383358145,13855.488087225815,7.0,126.79859879701591,9.255272505103306
20,35515.73753107224,8589.325089634549,156.0,157.75161239966826,9.255272505103306
21,17815.65904940152,2000.0019143964166,168.0,158.3884836372341,9.255272505103306
22,42932.63928039825,29204.496079487977,-39.0,156.78927988226195,9.255272505103306
23,37438.45300832715,16255.227220648121,45.0,145.403316469176,9.255272505103306
24,41157.40798721705,761.3449248919836,115.0,181.35296088329937,9.255272505103306
25,33890.53754237542,20204.161902886026,143.0,155.2899932726287,9.255272505103306
26,42480.15149191507,3192.459415805506,30.0,150.01020991896092,9.255272505103306
27,60040.685489704134,46586.39016185046,205.0,162.36284004282197,9.255272505103306
28,24976.382504976475,10322.297723930826,204.0,157.28778623374032,9.255272505103306
29,39314.27513536108,37488.06538684632,-122.0,132.7011576672596,9.255272505103306
30,30037.098351089942,1197.7105076530545,36.0,151.26109430723886,9.255272505103306
31,49432.2407275732,46524.340712556565,26.0,144.74729796257725,9.255272505103306
32,32928.93404301753,6498.212206992956,57.0,155.0923040700542,9.255272505103306
33,27896.244577344296,27379.59924173795,-29.0,128.6324759988223,9.255272505103306
34,60983.34433662276,47520.19763931425,30.0,143.73300987615588,9.255272505103306
35,44580.232629000806,14857.785231824253,73.0,151.0434269572379,9.255272505103306
36,44689.015194265514,30966.55691726885,-71.0,156.8344082860245,9.255272505103306
37,41444.0472407757,2465.480999901506,144.0,163.75675577222307,9.255272505103306
38,41819.157124309444,5998.985675101634,86.0,155.01823024540414,9.255272505103306
39,32153.067071681657,4575.8716233299965,207.0,161.6723908768339,9.255272505103306
40,51432.884531442636,13036.84119048145,362.0,166.65261747805334,9.255272505103306
41,49795.409041601,1849.526542123781,56.0,172.7012678107306,9.255272505103306
42,43852.19107843965,37202.52614538164,-140.0,141.36314424232313,9.255272505103306
43,24570.447848159143,762.7730369735366,14.0,143.34187027719267,9.255272505103306
44,34754.737057599,1199.9815162781406,50.0,161.62058840617937,9.255272505103306
45,56331.228247884406,12869.342572041536,180.0,161.1948190619221,9.255272505103306
46,46242.44524813253,23117.657700129035,23.0,142.95149196940486,9.255272505103306
47,6017.239053485982,3567.9613293434613,3.0,115.67628806807912,9.255272505103306
48,47690.99380466119,7685.45607711022,140.0,162.24272935164515,9.255272505103306
49,23431.333748831476,18745.18985350184,48.0,144.49663072410044,9.255272505103306
50,49599.14234546408,7687.318985822103,67.0,153.2847668793081,9.255272505103306
51,11478.51941403104,763.3730455245619,8.0,145.48679035363895,9.255272505103306
52,38810.09333238581,6010.782953536383,52.0,149.97915246350846,9.255272505103306
53,49838.44169903141,36159.32595550957,143.0,157.67955459718033,9.255272505103306
54,20585.765914036547,9425.028622309033,125.0,152.0532964769979,9.255272505103306
55,41229.675255147915,1787.2796548759118,94.0,160.675492306097,9.255272505103306
56,49034.41356398947,26827.642588797884,48.0,147.00656402259625,9.255272505103306
57,42699.33876811062,5998.903552383874,92.0,155.785771668317,9.255272505103306
58,52732.08619877862,16016.870951543984,300.0,141.12489910169157,9.255272505103306
59,61814.24990648798,4003.413045743675,532.0,175.8671602705955,9.255272505103306
60,32674.458864927834,7844.986038323998,9.0,139.8789843688654,9.255272505103306
61,25730.44550407552,3566.1629590693383,45.0,147.33406119029493,9.255272505103306
62,25346.21998591545,14138.596884568018,47.0,143.57174560226218,9.255272505103306
63,50516.71606779943,1849.4546463120562,49.0,162.08052423813143,9.255272505103306
64,37944.89293895213,2774.1542351081293,33.0,148.92327572267558,9.255272505103306
65,39608.0294856577,924.6103704414563,66.0,160.26538025936156,9.255272505103306
66,45809.08926249767,3918.944086501163,209.0,169.37555934702135,9.255272505103306
67,35733.439999306,8005.311128544971,82.0,138.04945322203818,9.255272505103306
68,51186.38498214858,8707.406576121053,264.0,165.16811923766485,9.255272505103306
69,42507.04471265612,29049.378807594938,205.0,159.97059600831352,9.255272505103306
70,37525.29303506646,762.5016008347193,149.0,167.7065122572192,9.255272505103306
71,22202.07986122444,15509.037862723191,137.0,153.83296562441828,9.255272505103306
72,43089.46680472781,1849.3696898975427,20.0,149.08962573268568,9.255272505103306
73,47638.80240276573,15502.150769803793,76.0,151.76388745452167,9.255272505103306
74,14877.053655279033,1782.5199514428728,67.0,147.6137788422251,9.255272505103306
75,44561.50164153698,41646.939092262066,26.0,143.90526427970966,9.255272505103306
76,33513.82300700657,7053.583081879215,58.0,154.5146387507819,9.255272505103306
77,46273.03072314757,764.68664852398,49.0,160.25752486379338,9.255272505103306
78,44879.543681033814,10611.595017531594,335.0,159.2023547863066,9.255272505103306
79,28553.03831403773,20186.848898888366,86.0,154.88190921827632,9.255272505103306
80,12336.95739894997,5648.678616392856,141.0,150.83096631410757,9.255272505103306
81,31048.848077167215,2470.1019770894727,165.0,162.0923468346088,9.255272505103306
82,32958.288333834076,924.6048887059742,25.0,151.07081620878066,9.255272505103306
83,44655.28489853319,924.6424889597863,15.0,147.94332473792025,9.255272505103306
84,42970.217941134026,40068.45418546958,26.0,143.61164409135762,9.255272505103306
85,29748.55651643163,5600.684502215441,16.0,146.2387532626093,9.255272505103306
86,45505.17006731209,18888.252941281466,578.0,169.25873450861673,9.255272505103306
87,35135.35380825388,29043.928180592615,40.0,144.88158323539102,9.255272505103306
88,38120.11453164152,924.5874401444876,76.0,161.4412744546138,9.255272505103306
89,53707.04909061258,765.7737220500649,88.0,167.15868406230544,9.255272505103306
90,8475.165086526864,1783.649415087678,114.0,149.69042569535472,9.255272505103306
91,36411.579928833686,34912.593559998015,-271.0,152.48077325199296,9.255272505103306
92,24477.136837213777,18398.694432714845,40.0,142.35398711129287,9.255272505103306
93,52564.66325997752,41048.34008078109,172.0,160.24020730069594,9.255272505103306
94,47936.365789509706,760.863024042605,27.0,175.27008745902737,9.255272505103306
95,32446.48859410657,8357.533022190777,28.0,144.76817314623975,9.255272505103306
96,58979.64518294924,766.4601538660377,76.0,166.79898166952586,9.255272505103306
97,38356.5961828667,5875.660828905705,32.0,145.90141214709314,9.255272505103306
98,50952.175204750005,15738.913677095057,88.0,153.49949686102764,9.255272505103306
99,50603.377206746685,924.6745441974682,24.0,154.8719328307617,9.255272505103306
100,51466.46143019651,1201.4267829874632,195.0,164.555336113286,9.255272505103306
101,49301.01433592285,44622.50063960513,48.0,150.15847702233353,9.255272505103306
102,40015.362371609095,760.9837596516069,112.0,166.85922280303345,9.255272505103306
103,35454.64691134148,4868.053029638316,35.0,135.24358315868557,9.255272505103306
104,32335.265247562817,3776.9650491396183,29.0,153.9328021249607,9.255272505103306
105,42442.44137171246,14228.124023314203,126.0,160.2279245453969,9.255272505103306
