,R,D,H,PL,F
0,39800.068022975785,1191.0651891780185,94.0,162.98453320880438,9.255272505103306
1,13326.737644024422,8489.050926455655,68.0,147.53647660067088,9.255272505103306
2,51937.08335879512,1997.8311114663904,86.0,179.37492329380487,9.255272505103306
3,44083.622563167395,3146.9487814694985,13.0,161.47946188251476,9.255272505103306
4,39221.944737231905,3528.4211315382836,120.0,160.51608785604813,9.255272505103306
5,18377.468088977934,7158.3431638769725,316.0,160.31216442382265,9.255272505103306
6,25951.150978451504,924.6623215984687,26.0,150.25988128359648,9.255272505103306
7,15841.16961219744,13586.561868614974,43.0,145.96734045696934,9.255272505103306
8,25093.848528344617,22767.039880853314,73.0,151.7015264665246,9.255272505103306
9,25821.238862407215,19208.5764986094,81.0,153.0191237211063,9.255272505103306
10,16489.045518411283,14111.507458790624,71.0,148.34102428492395,9.255272505103306
11,64188.761116586575,2379.7912860861256,185.0,197.24865696617715,9.255272505103306
12,45403.896672916206,2773.5746472536707,151.0,170.58379269950427,9.255272505103306
13,45999.43502879944,1194.2739633876508,245.0,169.9544564916863,9.255272505103306
14,39561.87480105369,37325.869323411665,60.0,153.76928654150188,9.255272505103306
15,42583.45123963132,751.0047605263815,125.0,198.52504599864972,9.255272505103306
16,14649.54705545855,8028.769676606193,67.0,148.27545793891994,9.255272505103306
17,26245.78752963678,2387.1899631431356,78.0,164.95123863428742,9.255272505103306
18,30325.20043788722,3154.6799683494455,12.0,153.22996975081998,9.255272505103306
19,50168.76592814451,1194.9776587223218,130.0,167.77967575669578,9.255272505103306
20,46968.04507715659,44634.74976976577,-23.0,156.1520819207767,9.255272505103306
21,39960.568048434274,754.160421579201,98.0,178.93977294669563,9.255272505103306
22,58049.752913704986,5971.748249782306,96.0,179.23930361857103,9.255272505103306
23,33235.94225045675,17481.224978059796,-110.0,161.08767081732907,9.255272505103306
24,13140.217894719744,1849.2115271429445,253.0,161.21413518138175,9.255272505103306
25,35096.28922008617,20319.670611913767,-295.0,153.9554994936633,9.255272505103306
26,26430.847626512543,1193.4603544455065,75.0,164.76427248415956,9.255272505103306
27,6094.2543980429755,2259.2544500448,24.0,138.61764983327024,9.255272505103306
28,29813.290722372258,24964.38327731111,83.0,154.19888967807512,9.255272505103306
29,47858.25579828698,3145.104483181784,24.0,162.18140229790257,9.255272505103306
30,34613.23290944887,12113.813551981035,265.0,161.43603978372056,9.255272505103306
31,5748.301653999622,2874.002357632744,-6.0,115.77593902072124,9.255272505103306
32,23171.381350856493,5305.299774514035,127.0,161.49243046735415,9.255272505103306
33,66030.3187667062,56946.6069574082,-143.0,165.7398766614742,9.255272505103306
34,44722.012980177344,924.6545185062082,79.0,183.94477780194228,9.255272505103306
35,37150.64695502485,1194.173626568633,140.0,194.61680912367584,9.255272505103306
36,46383.177125690134,21319.361848883153,398.0,166.11385203370506,9.255272505103306
37,59625.54655324059,924.4843868368397,12.0,173.5675453079266,9.255272505103306
38,33935.597361455984,31531.406406989918,125.0,159.31369867040237,9.255272505103306
39,58629.19418988353,1190.6283842268645,3.0,157.14733583445454,9.255272505103306
40,41638.72287815217,924.5521277184829,136.0,167.22454588697644,9.255272505103306
41,38135.2883844642,1191.1481629848906,179.0,207.24053017362118,9.255272505103306
42,39859.5776578123,2388.4486764321978,35.0,147.88769994499208,9.255272505103306
43,62196.01779322856,22036.449883080408,162.0,165.16023302792144,9.255272505103306
44,35972.48747919381,753.6151569019107,26.0,156.60563166340043,9.255272505103306
45,35698.183165167095,12937.866453169443,77.0,174.80332503186065,9.255272505103306
46,19577.26914280328,8282.680825254589,-17.0,128.0172761928681,9.255272505103306
47,16479.257418100548,11634.985984866435,59.0,149.03904407673932,9.255272505103306
48,42090.50782964544,39708.59736694913,81.0,157.0305081946043,9.255272505103306
49,9831.835672637637,7585.957766063551,46.0,142.3161101690152,9.255272505103306
50,49017.58673346475,924.4027069717679,17.0,172.34647296449032,9.255272505103306
51,43817.51443993681,1505.413562479967,193.0,187.64055706118071,9.255272505103306
52,36274.99556931552,13289.01636907319,329.0,163.44740908006176,9.255272505103306
53,15736.317701525173,924.6911224604504,15.0,139.55626468318502,9.255272505103306
