,R,D,H,PL,F
0,62500.91984970785,14563.475003629579,531.0,163.9450521972447,9.32221929473392
1,28097.4982794266,5597.600024848028,121.0,157.22504364936802,9.32221929473392
2,33427.1355789047,2909.9895211326716,31.0,156.26858521181038,9.32221929473392
3,40710.27551438324,5547.82257756418,23.0,154.47340464104968,9.32221929473392
4,49616.96888966502,924.4221094837559,209.0,174.64456669816192,9.32221929473392
5,47153.02939455997,19213.977252340257,-39.0,165.2835459032139,9.32221929473392
6,37877.31584794788,15739.998616856848,307.0,164.60418482093087,9.32221929473392
7,52531.24265225755,1993.1083326488604,89.0,164.81400497576914,9.32221929473392
8,32008.714198789105,748.9930117624244,73.0,163.5026044328534,9.32221929473392
9,41774.38805570674,2382.010867031473,85.0,176.39783135059838,9.32221929473392
10,36821.70191695429,15213.562720271828,223.0,163.19173776043178,9.32221929473392
11,22871.29375991831,924.6062629793448,34.0,175.18373571185472,9.32221929473392
12,54107.94962608628,745.6872086094772,47.0,188.53827710128215,9.32221929473392
13,44073.46118307542,745.3775053751979,86.0,167.62765457736222,9.32221929473392
14,53435.74571813997,924.5217512313217,226.0,176.15312850217515,9.32221929473392
15,33462.821571686916,3152.74010849569,142.0,152.73709789108037,9.32221929473392
16,31990.205756126517,1755.5149475764126,88.0,182.2630647575053,9.32221929473392
17,51173.674672372035,28745.623995021924,-101.0,157.0064930120067,9.32221929473392
18,37681.69553731155,18793.865878154647,680.0,171.67278591666195,9.32221929473392
19,12278.36620413434,747.1748383936362,211.0,163.41123055879547,9.32221929473392
20,59209.5446967435,37493.86933813491,-374.0,156.0376907693979,9.32221929473392
21,44162.22096867579,6397.662509486065,-31.0,167.51485718104894,9.32221929473392
22,35037.607233891875,17090.21073247487,-134.0,148.5656455123891,9.32221929473392
23,60335.011652959714,1750.729522155809,229.0,184.1805221262493,9.32221929473392
24,48728.92868677815,14934.83652615779,277.0,173.14788675067447,9.32221929473392
25,19430.317193905834,2773.663659543829,85.0,156.73640957610493,9.32221929473392
26,35511.93306732167,5510.172711611658,239.0,160.79419079248848,9.32221929473392
27,42706.11906820089,1496.910305071486,126.0,194.12380344436076,9.32221929473392
28,11365.24884148573,7532.094895302177,228.0,158.82187635628782,9.32221929473392
29,42789.618095217775,1187.5593155668078,113.0,167.3278239290955,9.32221929473392
30,52334.83953600958,7483.119330613577,257.0,165.74411387608166,9.32221929473392
31,48520.86968929757,6680.679142932413,77.0,160.11682040602622,9.32221929473392
32,41923.33962537523,2871.8251936647,264.0,172.64407259254273,9.32221929473392
33,56188.89134663446,5987.892002941442,181.0,168.00597395260013,9.32221929473392
34,60651.15895577239,18547.496642145066,71.0,169.5246304555482,9.32221929473392
35,55199.302039318776,1187.870207545376,91.0,174.99043921373107,9.32221929473392
36,20188.14844195218,2243.2055912463707,410.0,168.78463863709936,9.32221929473392
37,43805.638466742974,2873.774756237109,59.0,159.1772542842085,9.32221929473392
38,59716.50111382011,1992.7326611538365,204.0,172.31645489491342,9.32221929473392
39,65008.06999564055,16682.36714940878,218.0,178.54577998920755,9.32221929473392
40,37309.422874408534,3562.571650613731,109.0,181.62813453653297,9.32221929473392
41,27360.516571620305,9969.719417357406,118.0,157.8197309433685,9.32221929473392
42,10760.448773525493,2425.090729802815,90.0,162.40694010018663,9.32221929473392
43,39296.501259394194,749.4274206810758,88.0,165.59001499798433,9.32221929473392
44,46599.36484126682,924.56320934105,115.0,168.97311403115242,9.32221929473392
45,39008.816309515154,3127.1417040897472,38.0,168.3344967310632,9.32221929473392
46,38974.6307264867,2242.664562978165,67.0,170.31689148184614,9.32221929473392
47,39014.52165168713,1187.8498855838632,148.0,191.7436264349035,9.32221929473392
48,45474.97158755707,18836.956538239207,239.0,169.65738555348977,9.32221929473392
49,44229.542651217605,20964.654419507122,284.0,164.54700527070617,9.32221929473392
50,55119.93629935259,2374.1392638276207,202.0,182.23643017549261,9.32221929473392
51,53223.770799864295,743.9566849001426,215.0,177.67722534720494,9.32221929473392
52,45662.06589834606,1753.9887459554056,137.0,176.4795265151535,9.32221929473392
53,41274.72622219827,32936.537058587106,5.0,156.28117728120426,9.32221929473392
54,14982.09245583409,3738.488059214244,103.0,155.84925883301133,9.32221929473392
55,63273.58183094825,1186.1939245764866,136.0,204.92595515229394,9.32221929473392
56,47749.574735082744,749.7597947945424,87.0,168.31417462795665,9.32221929473392
57,53319.94540994196,1848.9827175923476,191.0,171.3316548292156,9.32221929473392
58,19433.57029237991,1994.3728090644568,55.0,167.02477409547842,9.32221929473392
59,40668.5093235378,19239.420510346372,73.0,168.4259127470495,9.32221929473392
60,50597.515131054446,1993.335739025172,80.0,162.7293703052494,9.32221929473392
61,39630.412827934364,1495.895467338953,67.0,162.4513570938607,9.32221929473392
62,9886.432423614538,4077.4048111382745,32.0,150.58835156095148,9.32221929473392
63,57066.12140087376,12994.280806241979,309.0,168.04561821894006,9.32221929473392
64,54049.01522174798,1996.148442353746,57.0,165.8097559743651,9.32221929473392
65,35594.392993107314,13944.850121099622,239.0,167.60031932022608,9.32221929473392
66,33694.996428357845,1495.5364751764785,38.0,170.25051042493763,9.32221929473392
67,22505.085702203614,747.2855419228891,178.0,166.7789002407232,9.32221929473392
68,24690.61765512367,7476.311236939884,137.0,172.6558518299758,9.32221929473392
69,54596.955811390086,5800.773610121199,432.0,174.0430691587098,9.32221929473392
70,32809.517174228495,924.6504929726681,149.0,168.38234796371864,9.32221929473392
71,9392.667623557682,1496.185438275839,36.0,145.17508800215748,9.32221929473392
72,31622.245153207663,1994.0137940122602,50.0,160.95462335600828,9.32221929473392
73,35242.979824148264,2242.088258818173,284.0,170.24517608771328,9.32221929473392
74,45170.38935465291,3510.7949734210597,222.0,168.29346494017145,9.32221929473392
75,63149.5175050803,3559.7082166304335,313.0,187.75365471239584,9.32221929473392
76,60723.709972845114,6309.985536522881,-39.0,159.86441619984862,9.32221929473392
77,43113.07621986468,20423.56500033007,220.0,162.0650283291196,9.32221929473392
78,56778.23197698281,1191.8696987345816,129.0,193.85723579014842,9.32221929473392
79,25460.54487560382,12522.20902894971,64.0,157.13481628659466,9.32221929473392
80,55326.30246876188,1192.3107314378694,93.0,178.67688240916024,9.32221929473392
81,9019.355945289692,4580.245424172615,-75.0,117.99567964701646,9.32221929473392
82,34696.97135873185,1493.5937771401173,115.0,167.32992431977587,9.32221929473392
83,56196.19430598443,1191.0500190907617,265.0,205.18269421396784,9.32221929473392
84,32497.84234088033,924.602630214909,22.0,164.69650924402305,9.32221929473392
85,45582.469163375186,924.524783108574,97.0,167.89926916858641,9.32221929473392
86,34674.67873017726,3990.438091943279,158.0,162.94058517200506,9.32221929473392
87,47086.29066889123,28282.142362708604,81.0,153.79898465416312,9.32221929473392
88,15781.278738042904,1189.4617389849072,48.0,164.1944685425198,9.32221929473392
89,26170.385922669702,4759.738184926823,168.0,162.8505662749728,9.32221929473392
90,47156.35848081026,23892.213086456766,282.0,164.76608079715692,9.32221929473392
91,63484.83014585101,1995.8085808891765,133.0,179.962975808453,9.32221929473392
92,27459.356738163217,746.5522820822423,12.0,155.36845889507484,9.32221929473392
93,14983.685369109056,14237.761458981007,-413.0,122.40454201750069,9.32221929473392
94,42194.217949745376,6641.850676663376,202.0,176.80667297983095,9.32221929473392
