,R,D,H,PL,F,freq_band
72,5547.372183487258,1849.1558020451143,14.0,136.15663181886842,9.544068044350276,5G_3.5G
73,31134.44099410484,29953.86954003732,12.0,133.19396555991358,9.544068044350276,5G_3.5G
74,42632.074793437954,41709.76597392486,27.0,141.4133310405944,9.544068044350276,5G_3.5G
75,29779.72275642662,6636.910085056224,28.0,172.87314451834573,9.544068044350276,5G_3.5G
76,42334.77400381272,41446.933922805845,27.0,141.35837867637824,9.544068044350276,5G_3.5G
77,39471.31190647805,37106.60908532262,5.0,135.25477533417728,9.544068044350276,5G_3.5G
78,37705.86343473036,1848.9598436847396,104.0,178.81057551600097,9.544068044350276,5G_3.5G
79,48545.43378981494,1182.99070691644,79.0,175.87033853593067,9.544068044350276,5G_3.5G
80,19947.495990999138,19182.570574271747,27.0,135.77938993730734,9.544068044350276,5G_3.5G
81,35475.29786389879,19173.51640514137,188.0,166.16491149172307,9.544068044350276,5G_3.5G
82,49241.8486209314,34713.378971647835,199.0,176.6466536592473,9.544068044350276,5G_3.5G
83,61375.976257747214,60583.03170478215,27.0,144.32645601405784,9.544068044350276,5G_3.5G
84,35464.39692574437,732.8549455350485,195.0,209.4903840806988,9.544068044350276,5G_3.5G
85,34014.298456945464,33238.4052236334,27.0,139.66319561960162,9.544068044350276,5G_3.5G
86,38559.20105632294,13268.409173578317,-58.0,165.11605782930775,9.544068044350276,5G_3.5G
87,45291.54212746306,1181.467585714426,158.0,179.76832632635794,9.544068044350276,5G_3.5G
88,42683.308614100446,41503.42392628732,12.0,135.93430564031695,9.544068044350276,5G_3.5G
89,50762.447291167206,39810.88738126875,337.0,174.62641833280276,9.544068044350276,5G_3.5G
90,37297.230556941,8996.44075032359,168.0,168.3718802716432,9.544068044350276,5G_3.5G
91,25755.25388491066,22827.394136060622,8.0,131.54646081564155,9.544068044350276,5G_3.5G
92,47779.49693137015,924.587287973205,227.0,181.73128707369696,9.544068044350276,5G_3.5G
93,57338.25905008571,5973.035630078897,97.0,197.8615910838469,9.544068044350276,5G_3.5G
94,23208.604725394056,2200.410156513123,17.0,164.18015914578592,9.544068044350276,5G_3.5G
95,53006.136862957545,924.4867736293746,135.0,209.2376563556187,9.544068044350276,5G_3.5G
96,31328.369129528917,734.9690503258117,116.0,177.80845727312465,9.544068044350276,5G_3.5G
97,32895.664963687894,27059.487628705723,25.0,140.89654056081636,9.544068044350276,5G_3.5G
98,23867.39895564669,21479.64995024239,5.0,130.88524596136585,9.544068044350276,5G_3.5G
99,44099.44427204885,730.5346813475804,52.0,186.5483235544945,9.544068044350276,5G_3.5G
100,22261.385454793945,21190.711417844523,12.0,130.28018789884297,9.544068044350276,5G_3.5G
101,44503.36984222975,42151.52759859624,6.0,136.29700205815914,9.544068044350276,5G_3.5G
102,11476.07935875411,6636.105770009797,20.0,133.5747512028046,9.544068044350276,5G_3.5G
103,17638.278623499864,16905.708857641825,-1079.0,128.25826808218167,9.544068044350276,5G_3.5G
104,37501.82070046679,2384.3857610223563,428.0,181.2104274338858,9.544068044350276,5G_3.5G
105,40265.49166923808,1178.88471805194,236.0,203.8168077383478,9.544068044350276,5G_3.5G
106,14982.174524307711,9780.779507981966,-1.0,144.08674062241462,9.544068044350276,5G_3.5G
107,54330.18599405012,53544.84193617323,27.0,143.34136511817474,9.544068044350276,5G_3.5G
108,34527.664136993684,1178.9944264236326,89.0,189.1543514708717,9.544068044350276,5G_3.5G
109,25932.93241030938,10582.579817929409,386.0,173.42853590826036,9.544068044350276,5G_3.5G
110,8263.97115253151,7083.736421330767,-236.0,121.67291995889208,9.544068044350276,5G_3.5G
111,53945.300963812704,53026.28365015255,27.0,143.2842248314633,9.544068044350276,5G_3.5G
112,51813.647815764525,3479.6481837113447,431.0,210.11758108280117,9.544068044350276,5G_3.5G
113,30211.31099862028,24761.264621513543,42.0,135.0670328699,9.544068044350276,5G_3.5G
114,22178.77333602127,6497.9951492740665,225.0,173.42186459936428,9.544068044350276,5G_3.5G
115,49422.39412653895,1990.6678478691108,232.0,206.9315716301004,9.544068044350276,5G_3.5G
116,40513.36498154018,735.2228931343261,176.0,179.16275920630835,9.544068044350276,5G_3.5G
117,55322.90732546881,54442.60457275305,27.0,143.4870484401196,9.544068044350276,5G_3.5G
118,52979.66410190258,42641.939401057054,214.0,170.7868579019257,9.544068044350276,5G_3.5G
119,47719.128146784,2381.201722923158,109.0,175.6986551099744,9.544068044350276,5G_3.5G
120,61071.57428295012,2366.049296305832,364.0,204.74577040424717,9.544068044350276,5G_3.5G
121,28990.50461164112,924.6019618878424,134.0,174.03805867607795,9.544068044350276,5G_3.5G
122,64507.64567158701,53891.52694086127,266.0,174.28519326131484,9.544068044350276,5G_3.5G
123,53448.387767093904,924.4874489344704,185.0,181.77255842524067,9.544068044350276,5G_3.5G
124,39674.26337362112,38539.44365123924,12.0,135.29932154925197,9.544068044350276,5G_3.5G
125,30161.68224084674,29255.259906742656,27.0,138.75362470735942,9.544068044350276,5G_3.5G
126,35742.946946427044,1181.3058430853073,151.0,196.32577639214972,9.544068044350276,5G_3.5G
127,40908.00977028675,40052.444288866056,27.0,141.08979194661345,9.544068044350276,5G_3.5G
128,40814.05502877729,9421.91141987008,296.0,176.6609479537654,9.544068044350276,5G_3.5G
129,32783.60949154145,31603.530882593943,12.0,133.6422794669525,9.544068044350276,5G_3.5G
130,35055.88077883797,29216.518707803458,25.0,141.25692704747033,9.544068044350276,5G_3.5G
131,45718.33275033241,44821.25308317838,27.0,141.96442592208456,9.544068044350276,5G_3.5G
132,52064.14602244948,924.4702802331492,31.0,176.78295245711325,9.544068044350276,5G_3.5G
133,44328.68671736593,1181.7609270567057,161.0,210.1944109461115,9.544068044350276,5G_3.5G
134,54629.51308401016,53801.131281655165,27.0,143.38554736603663,9.544068044350276,5G_3.5G
135,24234.13982717728,21300.653907410284,8.0,131.01769629632395,9.544068044350276,5G_3.5G
136,54504.41297089685,53610.76656918666,27.0,143.3671090138865,9.544068044350276,5G_3.5G
137,36848.28734745085,14649.558197484925,-186.0,171.2117977483144,9.544068044350276,5G_3.5G
138,43431.49719664425,42362.990559164704,12.0,136.0852401264965,9.544068044350276,5G_3.5G
139,14939.1596808678,733.8320712941326,42.0,163.2063669314115,9.544068044350276,5G_3.5G
140,39956.49931575868,38781.5900139017,12.0,135.36089274178624,9.544068044350276,5G_3.5G
141,46452.11710607538,40638.47296273615,25.0,143.00639918043413,9.544068044350276,5G_3.5G
142,51025.070591343145,40408.12130125723,266.0,172.52589817758985,9.544068044350276,5G_3.5G
143,39079.81751396151,36157.32839098421,8.0,135.1681946505275,9.544068044350276,5G_3.5G
144,29171.781949514738,28089.23953455468,12.0,132.62840328248183,9.544068044350276,5G_3.5G
145,36865.93056758786,1736.1271002715298,57.0,178.87174560080473,9.544068044350276,5G_3.5G
146,20986.83931990158,3471.9242985534192,272.0,173.65623183202547,9.544068044350276,5G_3.5G
147,46583.81671430959,41118.685030310255,42.0,151.86009671560785,9.544068044350276,5G_3.5G
148,34535.69032020442,1466.2567321814197,176.0,175.8474440390047,9.544068044350276,5G_3.5G
149,34048.01378507623,32930.73372161407,12.0,133.97097975113897,9.544068044350276,5G_3.5G
150,25642.85669608488,24743.63676303824,27.0,137.55463552522733,9.544068044350276,5G_3.5G
151,37274.92336338264,36404.55396494184,27.0,140.36659574667144,9.544068044350276,5G_3.5G
152,43139.95846901152,1182.3335967724197,56.0,177.82620488456143,9.544068044350276,5G_3.5G
153,39634.24996960432,2357.966782188748,119.0,171.12590170586907,9.544068044350276,5G_3.5G
154,54823.99477753404,53967.09041154027,27.0,143.41413498338363,9.544068044350276,5G_3.5G
155,57873.58588198489,52402.18014862011,26.0,147.4235035866326,9.544068044350276,5G_3.5G
156,41030.96415868304,39850.61499286303,12.0,135.59137855443038,9.544068044350276,5G_3.5G
157,6912.422296720937,5210.861992884523,-35.0,120.12174935667746,9.544068044350276,5G_3.5G
158,44015.291016930205,42366.14197290128,10.0,136.20121566162456,9.544068044350276,5G_3.5G
159,9796.690812152045,734.0766023755018,36.0,154.4703571482935,9.544068044350276,5G_3.5G
160,39105.53683197434,37943.23822840123,12.0,135.17390915211803,9.544068044350276,5G_3.5G
161,49629.251569304135,48512.27486998037,12.0,137.24389862683006,9.544068044350276,5G_3.5G
162,44609.24222214212,43767.30810296641,27.0,141.77032581572314,9.544068044350276,5G_3.5G
163,13129.69518530366,12219.195084608356,27.0,133.11639561385158,9.544068044350276,5G_3.5G
164,22383.127256324377,2869.6792409955315,377.0,193.33490655096205,9.544068044350276,5G_3.5G
165,36150.40282234763,35324.78025928835,27.0,140.1302419433249,9.544068044350276,5G_3.5G
166,12119.085371399136,1180.634941224229,193.0,167.54326783973409,9.544068044350276,5G_3.5G
167,38882.444293352986,1732.388049263983,260.0,205.0265645004983,9.544068044350276,5G_3.5G
168,40846.55323347206,39925.81103743265,27.0,141.07803731553238,9.544068044350276,5G_3.5G
169,44614.30543864416,39147.19056247397,42.0,142.07719163237144,9.544068044350276,5G_3.5G
170,50759.70736517375,3981.566434372676,203.0,179.59162242196365,9.544068044350276,5G_3.5G
171,60584.81780899732,59795.67761443801,27.0,144.22120881838583,9.544068044350276,5G_3.5G
172,22455.00281784093,1736.319678235336,244.0,174.76508702165364,9.544068044350276,5G_3.5G
173,21281.543878561628,10937.228772974046,214.0,165.1870013661741,9.544068044350276,5G_3.5G
174,24139.21837630523,3698.213950418423,175.0,171.9938459706623,9.544068044350276,5G_3.5G
175,15240.549573065036,10405.330831783862,20.0,134.01546223808256,9.544068044350276,5G_3.5G
176,9584.250540346393,1467.8821915084857,-7.0,143.52404894635285,9.544068044350276,5G_3.5G
177,35345.02123881636,2392.373006077933,303.0,178.20856544817556,9.544068044350276,5G_3.5G
178,56883.54253175129,56148.789702527305,27.0,143.71128662719593,9.544068044350276,5G_3.5G
179,36482.62895533014,31031.14584552725,42.0,150.23605131781295,9.544068044350276,5G_3.5G
