,R,D,H,PL,F
0,32277.898605166065,735.6408243881591,5.0,141.48125222330276,8.954242509439325
1,41377.81576367678,15915.351694625366,135.0,152.6173405561999,8.954242509439325
2,49718.288092535666,925.0452696256131,38.0,149.25350487635546,8.954242509439325
3,33955.66638515359,2393.6969146386273,10.0,141.98155912370166,8.954242509439325
4,57672.70425953636,4036.03672302796,343.0,151.90747250574418,8.954242509439325
5,9937.107370579768,1740.178097081649,146.0,143.9489063377974,8.954242509439325
6,40360.418763742746,2877.1382408098953,96.0,143.36995887860576,8.954242509439325
7,68778.57032842869,3539.291452083516,143.0,149.30676666583156,8.954242509439325
8,23291.90689217085,6690.177862514486,136.0,145.6945803761503,8.954242509439325
9,45238.31371358814,2871.776759333943,79.0,152.03765692745156,8.954242509439325
10,12237.331385519428,6282.286082008276,7.0,122.57303315952932,8.954242509439325
11,5549.450345975281,3699.5916820276,-5.0,113.45909975846743,8.954242509439325
12,39020.41154401204,12046.553507867444,322.0,141.1823023054717,8.954242509439325
13,6639.806789880456,4853.502516964423,-52.0,108.31115795322611,8.954242509439325
14,10267.671382406115,3799.120129002627,23.0,128.56491733920663,8.954242509439325
15,53296.42371723437,16153.534028572964,62.0,135.66684574317574,8.954242509439325
16,50115.29999174047,19156.092561747868,-17.0,148.56055420252312,8.954242509439325
17,33554.0427620556,925.0659315437821,17.0,140.32346012344044,8.954242509439325
18,39151.8002216687,1180.7284611308487,80.0,152.79503214545431,8.954242509439325
19,33257.429880940464,2397.0948009854897,137.0,164.18316502064093,8.954242509439325
20,44458.48547118383,3472.282687538563,87.0,150.40827282334408,8.954242509439325
21,45017.576769137915,1180.3923247304576,9.0,144.92825970204518,8.954242509439325
22,57390.86340489044,16134.51567037571,76.0,151.91948022543,8.954242509439325
23,36259.35181417745,1849.7998736813363,40.0,151.9407358056179,8.954242509439325
24,41578.88769493512,5210.95477853141,153.0,153.48604436435227,8.954242509439325
25,28180.119798313106,3476.4230046726957,62.0,129.21697207050374,8.954242509439325
26,55156.033065352385,46887.148770788706,153.0,151.60834373471272,8.954242509439325
27,5911.718921039604,4728.987315490293,-10.0,106.96690894836658,8.954242509439325
28,24744.344633506724,1182.9038035125955,67.0,146.74807539937046,8.954242509439325
29,52579.6627542375,4056.8123560389045,196.0,158.69826840930614,8.954242509439325
30,45245.25644447775,23198.95091030626,-69.0,147.9989078292326,8.954242509439325
31,46119.009149402045,1179.7553289815153,67.0,157.7871853123287,8.954242509439325
32,34442.68848991907,3139.129045249849,120.0,163.0776642196169,8.954242509439325
33,24469.890924063693,1473.930749278057,198.0,154.66035495835362,8.954242509439325
34,40903.163596276056,34262.74436803448,60.0,144.14473384356597,8.954242509439325
35,40512.73031961213,28909.30898310052,39.0,129.21031818260425,8.954242509439325
36,57500.517721362434,11643.735896183638,33.0,138.46889845013442,8.954242509439325
37,40406.271273189515,738.4339236368128,116.0,157.47639199675226,8.954242509439325
38,48788.32967422375,2369.428486995537,75.0,160.55556151505078,8.954242509439325
39,56452.02086362512,5750.794220349142,71.0,147.09353168824586,8.954242509439325
40,53646.40841091583,1990.2334951266014,30.0,146.38985758568995,8.954242509439325
41,58291.57183613946,16151.950053892406,-48.0,151.59128823356264,8.954242509439325
42,20825.926293055287,14182.306142239178,69.0,139.2271451988099,8.954242509439325
43,43714.86548554016,4517.041871260538,323.0,159.3436695554641,8.954242509439325
44,10434.632434859683,736.7148103463556,23.0,132.81046061279548,8.954242509439325
45,29079.67556147324,1471.969153221434,10.0,140.68617352844205,8.954242509439325
46,53238.3163778345,27784.587161846186,-12.0,154.11662512143243,8.954242509439325
47,21361.139205842752,736.2850695476831,28.0,139.50036979313788,8.954242509439325
48,25550.37248825624,18908.052789771467,69.0,140.68777124508125,8.954242509439325
49,63152.23935174708,41973.385174744115,72.0,135.87833336311573,8.954242509439325
50,58406.88010130775,732.8815679248924,30.0,149.89015794319437,8.954242509439325
51,39599.824027281,1992.0958177301318,37.0,156.02130347370695,8.954242509439325
52,45068.77826868942,4112.352512726405,76.0,147.24652154656252,8.954242509439325
53,22457.920703146596,14181.802505970434,12.0,121.92403257186479,8.954242509439325
54,24456.09322337793,6181.290633175355,39.0,142.62912292667966,8.954242509439325
55,33588.857999786145,924.9370973686861,34.0,155.69383475467708,8.954242509439325
56,38498.79355836716,2871.5524118889607,109.0,135.63055542942874,8.954242509439325
57,13768.507718000528,1474.1613155683197,26.0,132.82867937982664,8.954242509439325
58,34876.82943377372,1470.2115523713783,267.0,160.5384068724005,8.954242509439325
59,45871.035311393796,38703.54264773867,-327.0,148.90320280795655,8.954242509439325
60,53252.28237779906,34467.98690953372,187.0,151.86929534829662,8.954242509439325
61,44785.16135851455,924.9580397467092,104.0,156.0289122330989,8.954242509439325
62,41209.77187265082,1184.5831550029066,72.0,156.53080482235976,8.954242509439325
63,57483.52739861436,15086.83402002493,81.0,153.8495836962182,8.954242509439325
64,24942.38881509528,9508.358287146315,21.0,149.26546312222973,8.954242509439325
65,58897.17404965581,48941.672473431936,368.0,161.41079253040772,8.954242509439325
66,56511.112587702286,21175.554932445906,261.0,159.34225738036662,8.954242509439325
67,64471.91233547048,5206.5479853460965,43.0,145.49088646015213,8.954242509439325
68,22766.147948170877,1737.603638204116,78.0,145.3825090913706,8.954242509439325
69,42421.889699876614,1184.2532860428505,55.0,159.2057751306042,8.954242509439325
70,25951.604609925365,10381.601223854364,287.0,152.23031963365628,8.954242509439325
71,37668.39977486486,18436.49518685834,181.0,148.80263366520506,8.954242509439325
72,50141.53961640953,7436.099607701919,410.0,160.42918804072477,8.954242509439325
73,33755.62313247097,10595.960334270154,374.0,157.10859561339538,8.954242509439325
74,54485.32765241321,1184.127547473889,138.0,160.05656505619294,8.954242509439325
75,17458.65603650404,3091.1328927755917,1.0,130.08401387805125,8.954242509439325
76,58822.89797870269,38067.841969101035,111.0,147.0909151841284,8.954242509439325
77,33337.20940162149,9959.253127980828,213.0,157.45900761576064,8.954242509439325
78,32633.8393127128,924.8302691176312,130.0,156.54969996122023,8.954242509439325
79,34942.57774528013,14857.369934391161,104.0,144.6708509344756,8.954242509439325
80,35775.07772832648,4312.556910412623,55.0,145.11113911842202,8.954242509439325
81,25372.523472511097,9215.612956670439,40.0,131.12759475772867,8.954242509439325
82,37940.17126114572,1989.8630391471017,140.0,167.62456727514316,8.954242509439325
83,54398.48356347689,42649.22102566699,210.0,157.24074525365785,8.954242509439325
84,42694.630544450214,22195.283270636075,365.0,159.41150916578138,8.954242509439325
85,36334.70339324485,738.3096322637568,39.0,153.4381832850144,8.954242509439325
86,30486.476584683613,7881.16731367013,80.0,144.1676270147597,8.954242509439325
87,23729.695359020025,2208.9880189610553,10.0,133.28510185553347,8.954242509439325
88,14816.716026744603,5549.35854729609,195.0,146.57638933041318,8.954242509439325
89,50771.967255008356,924.9973411863667,31.0,158.66510551534338,8.954242509439325
90,24737.336380121244,7420.5727197339065,77.0,135.92351093420424,8.954242509439325
91,41092.710893406154,3772.8143901921353,67.0,145.63699950963473,8.954242509439325
92,43497.62463101293,9280.97980783931,187.0,158.09891275578948,8.954242509439325
93,16858.666618140105,8568.762794138167,81.0,139.79546888607496,8.954242509439325
94,45778.559073520184,924.8636492911688,102.0,159.86252980052382,8.954242509439325
95,40054.391864495185,737.5274803260025,48.0,158.13650020429418,8.954242509439325
96,40467.44079458425,32199.234700460733,153.0,149.2445436575751,8.954242509439325
97,26303.078950945175,3142.9039786161825,260.0,155.27831640964763,8.954242509439325
98,40101.322260279674,6937.510564960812,271.0,158.15617954419753,8.954242509439325
