,R,D,H,PL,F
0,36657.41236539492,29972.96358629383,84.0,147.7531998347656,8.954242509439325
1,56510.10952050352,42823.71902616596,143.0,149.54997740857215,8.954242509439325
2,18709.62441844309,1199.322846774673,85.0,145.86018116106925,8.954242509439325
3,39442.39875317271,1849.378800173131,89.0,150.60460207479792,8.954242509439325
4,15794.424087849873,924.6904766261918,7.0,133.0584115362583,8.954242509439325
5,46671.88622965285,2948.7936481977845,86.0,149.75010305801362,8.954242509439325
6,15107.324466801205,2000.5009301345567,11.0,125.82394390430403,8.954242509439325
7,41716.76636720916,759.9338477186503,15.0,145.72596376846724,8.954242509439325
8,61855.70185543892,3587.8846368178833,113.0,153.9299463379084,8.954242509439325
9,59917.734508380396,1195.8746573701526,62.0,152.933701314077,8.954242509439325
10,50624.129446114486,8402.736540055297,265.0,158.30401177149054,8.954242509439325
11,47151.813041547226,6514.513590619744,163.0,152.28303872977818,8.954242509439325
12,30571.903730977414,24482.97095595634,40.0,135.4055096627683,8.954242509439325
13,12374.423818886902,10007.314060256813,4.0,133.03381151604702,8.954242509439325
14,53770.6528302665,18557.814292831958,88.0,144.58734592440007,8.954242509439325
15,65333.33936765332,2001.6074537537602,32.0,145.50113937458764,8.954242509439325
16,59686.63639631185,9875.04389702609,69.0,145.27260582831767,8.954242509439325
17,54579.65143598996,31449.10483090669,23.0,136.59469883230867,8.954242509439325
18,22010.64955122085,6867.347860312766,177.0,147.04168946513997,8.954242509439325
19,17643.100383358145,13855.488087225815,7.0,121.27414343685683,8.954242509439325
20,35515.73753107224,8589.325089634549,156.0,148.71674283744426,8.954242509439325
21,17815.65904940152,2000.0019143964166,168.0,149.3429795728534,8.954242509439325
22,42932.63928039825,29204.496079487977,-39.0,147.7768043393088,8.954242509439325
23,37438.45300832715,16255.227220648121,45.0,126.17327707888927,8.954242509439325
24,41157.40798721705,761.3449248919836,115.0,169.40642767971664,8.954242509439325
25,33890.53754237542,20204.161902886026,143.0,146.27110386104127,8.954242509439325
26,42480.15149191507,3192.459415805506,30.0,141.2261269679278,8.954242509439325
27,60040.685489704134,46586.39016185046,205.0,153.32769954711466,8.954242509439325
28,24976.382504976475,10322.297723930826,204.0,148.24416255433738,8.954242509439325
29,39314.27513536108,37488.06538684632,-122.0,127.4686771770306,8.954242509439325
30,30037.098351089942,1197.7105076530545,36.0,142.29237081927963,8.954242509439325
31,49432.2407275732,46524.340712556565,26.0,136.81318683473688,8.954242509439325
32,32928.93404301753,6498.212206992956,57.0,146.71696161361075,8.954242509439325
33,27896.244577344296,27379.59924173795,-29.0,123.68457466713583,8.954242509439325
34,60983.34433662276,47520.19763931425,30.0,138.17504184993655,8.954242509439325
35,44580.232629000806,14857.785231824253,73.0,142.22041676576774,8.954242509439325
36,44689.015194265514,30966.55691726885,-71.0,147.82591071476907,8.954242509439325
37,41444.0472407757,2465.480999901506,144.0,154.71110564499,8.954242509439325
38,41819.157124309444,5998.985675101634,86.0,127.23546779194142,8.954242509439325
39,32153.067071681657,4575.8716233299965,207.0,152.62670511329657,8.954242509439325
40,51432.884531442636,13036.84119048145,362.0,157.6068690611618,8.954242509439325
41,49795.409041601,1849.526542123781,56.0,161.72135403616863,8.954242509439325
42,43852.19107843965,37202.52614538164,-140.0,135.64954913849482,8.954242509439325
43,24570.447848159143,762.7730369735366,14.0,134.71602014661522,8.954242509439325
44,34754.737057599,1199.9815162781406,50.0,152.57523487557683,8.954242509439325
45,56331.228247884406,12869.342572041536,180.0,132.25064079168885,8.954242509439325
46,46242.44524813253,23117.657700129035,23.0,135.27824789101948,8.954242509439325
47,6017.239053485982,3567.9613293434613,3.0,110.6345886927947,8.954242509439325
48,47690.99380466119,7685.45607711022,140.0,153.86453416600992,8.954242509439325
49,23431.333748831476,18745.18985350184,48.0,135.73681553725294,8.954242509439325
50,49599.14234546408,7687.318985822103,67.0,144.39429100093565,8.954242509439325
51,11478.51941403104,763.3730455245619,8.0,136.4724078200979,8.954242509439325
52,38810.09333238581,6010.782953536383,52.0,141.1479906517761,8.954242509439325
53,49838.44169903141,36159.32595550957,143.0,141.84020064277703,8.954242509439325
54,20585.765914036547,9425.028622309033,125.0,143.02457976609284,8.954242509439325
55,41229.675255147915,1787.2796548759118,94.0,151.63407753756758,8.954242509439325
56,49034.41356398947,26827.642588797884,48.0,132.96131057631004,8.954242509439325
57,42699.33876811062,5998.903552383874,92.0,146.78712686153335,8.954242509439325
58,52732.08619877862,16016.870951543984,300.0,135.91546104891444,8.954242509439325
59,61814.24990648798,4003.413045743675,532.0,166.82670448194793,8.954242509439325
60,32674.458864927834,7844.986038323998,9.0,132.21849195690828,8.954242509439325
61,25730.44550407552,3566.1629590693383,45.0,138.45491065143855,8.954242509439325
62,25346.21998591545,14138.596884568018,47.0,134.94988790770287,8.954242509439325
63,50516.71606779943,1849.4546463120562,49.0,153.37806571234316,8.954242509439325
