,R,D,H,PL,F
0,36657.41236539492,29972.96358629383,84.0,184.2695445906754,10.170261715394957
1,56510.10952050352,42823.71902616596,143.0,186.0347847169649,10.170261715394957
2,18709.62441844309,1199.322846774673,85.0,182.39307041261483,10.170261715394957
3,39442.39875317271,1849.378800173131,89.0,187.13516622786483,10.170261715394957
4,15794.424087849873,924.6904766261918,7.0,169.21714465262409,10.170261715394957
5,46671.88622965285,2948.7936481977845,86.0,186.26535571219696,10.170261715394957
6,15107.324466801205,2000.5009301345567,11.0,159.40742693597772,10.170261715394957
7,41716.76636720916,759.9338477186503,15.0,188.5896095582366,10.170261715394957
8,61855.70185543892,3587.8846368178833,113.0,190.4582885759638,10.170261715394957
9,59917.734508380396,1195.8746573701526,62.0,189.4579417730118,10.170261715394957
10,50624.129446114486,8402.736540055297,265.0,194.83017075842434,10.170261715394957
11,47151.813041547226,6514.513590619744,163.0,188.8139762506022,10.170261715394957
12,30571.903730977414,24482.97095595634,40.0,170.87812988495205,10.170261715394957
13,12374.423818886902,10007.314060256813,4.0,169.3823413166085,10.170261715394957
14,53770.6528302665,18557.814292831958,88.0,180.84071467799689,10.170261715394957
15,65333.33936765332,2001.6074537537602,32.0,181.22673407683868,10.170261715394957
16,59686.63639631185,9875.04389702609,69.0,181.5045925306926,10.170261715394957
17,54579.65143598996,31449.10483090669,23.0,169.81495265850006,10.170261715394957
18,22010.64955122085,6867.347860312766,177.0,183.57456355298402,10.170261715394957
19,17643.100383358145,13855.488087225815,7.0,142.16083256784952,10.170261715394957
20,35515.73753107224,8589.325089634549,156.0,185.2430442955133,10.170261715394957
21,17815.65904940152,2000.0019143964166,168.0,185.86883252989065,10.170261715394957
22,42932.63928039825,29204.496079487977,-39.0,184.27409254392649,10.170261715394957
23,37438.45300832715,16255.227220648121,45.0,172.3669055523116,10.170261715394957
24,41157.40798721705,761.3449248919836,115.0,217.9843731066118,10.170261715394957
25,33890.53754237542,20204.161902886026,143.0,182.77738375078343,10.170261715394957
26,42480.15149191507,3192.459415805506,30.0,177.3302200805148,10.170261715394957
27,60040.685489704134,46586.39016185046,205.0,189.85428897276466,10.170261715394957
28,24976.382504976475,10322.297723930826,204.0,184.77705275031963,10.170261715394957
29,39314.27513536108,37488.06538684632,-122.0,147.74402298351507,10.170261715394957
30,30037.098351089942,1197.7105076530545,36.0,178.722368146402,10.170261715394957
31,49432.2407275732,46524.340712556565,26.0,170.94691193793074,10.170261715394957
32,32928.93404301753,6498.212206992956,57.0,194.47771204075892,10.170261715394957
33,27896.244577344296,27379.59924173795,-29.0,144.7639323700843,10.170261715394957
34,60983.34433662276,47520.19763931425,30.0,159.17698712061355,10.170261715394957
35,44580.232629000806,14857.785231824253,73.0,178.39678032307287,10.170261715394957
36,44689.015194265514,30966.55691726885,-71.0,184.31745884036837,10.170261715394957
37,41444.0472407757,2465.480999901506,144.0,191.24176972833885,10.170261715394957
38,41819.157124309444,5998.985675101634,86.0,182.49087377574926,10.170261715394957
39,32153.067071681657,4575.8716233299965,207.0,189.15712748507624,10.170261715394957
40,51432.884531442636,13036.84119048145,362.0,194.1352338207011,10.170261715394957
41,49795.409041601,1849.526542123781,56.0,209.77177570951943,10.170261715394957
42,43852.19107843965,37202.52614538164,-140.0,158.08442954193063,10.170261715394957
43,24570.447848159143,762.7730369735366,14.0,170.51076397394124,10.170261715394957
44,34754.737057599,1199.9815162781406,50.0,189.1069650151678,10.170261715394957
45,56331.228247884406,12869.342572041536,180.0,188.68583628980795,10.170261715394957
46,46242.44524813253,23117.657700129035,23.0,168.6194666445602,10.170261715394957
47,6017.239053485982,3567.9613293434613,3.0,131.4409628403786,10.170261715394957
48,47690.99380466119,7685.45607711022,140.0,186.06170379372213,10.170261715394957
49,23431.333748831476,18745.18985350184,48.0,171.79506009307568,10.170261715394957
50,49599.14234546408,7687.318985822103,67.0,180.69186991960177,10.170261715394957
51,11478.51941403104,763.3730455245619,8.0,172.97240632098828,10.170261715394957
52,38810.09333238581,6010.782953536383,52.0,177.3392820453948,10.170261715394957
53,49838.44169903141,36159.32595550957,143.0,185.16194968691522,10.170261715394957
54,20585.765914036547,9425.028622309033,125.0,179.54374199949683,10.170261715394957
55,41229.675255147915,1787.2796548759118,94.0,188.16615939203876,10.170261715394957
56,49034.41356398947,26827.642588797884,48.0,173.83972732376964,10.170261715394957
57,42699.33876811062,5998.903552383874,92.0,183.26404120891786,10.170261715394957
58,52732.08619877862,16016.870951543984,300.0,192.08527908671013,10.170261715394957
59,61814.24990648798,4003.413045743675,532.0,203.33350756728302,10.170261715394957
60,32674.458864927834,7844.986038323998,9.0,165.51798100692474,10.170261715394957
61,25730.44550407552,3566.1629590693383,45.0,174.73253049238843,10.170261715394957
62,25346.21998591545,14138.596884568018,47.0,170.73651359067745,10.170261715394957
63,50516.71606779943,1849.4546463120562,49.0,187.7079382133268,10.170261715394957
64,37944.89293895213,2774.1542351081293,33.0,176.2368819427901,10.170261715394957
65,39608.0294856577,924.6103704414563,66.0,187.75611737881957,10.170261715394957
66,45809.08926249767,3918.944086501163,209.0,205.33544554114326,10.170261715394957
67,35733.439999306,8005.311128544971,82.0,180.31934456371337,10.170261715394957
68,51186.38498214858,8707.406576121053,264.0,192.65408844762845,10.170261715394957
69,42507.04471265612,29049.378807594938,205.0,187.46202175451393,10.170261715394957
70,37525.29303506646,762.5016008347193,149.0,195.180265307387,10.170261715394957
71,22202.07986122444,15509.037862723191,137.0,181.3244410727725,10.170261715394957
72,43089.46680472781,1849.3696898975427,20.0,176.33733675375635,10.170261715394957
73,47638.80240276573,15502.150769803793,76.0,179.12422651632724,10.170261715394957
74,14877.053655279033,1782.5199514428728,67.0,171.38012076511575,10.170261715394957
75,44561.50164153698,41646.939092262066,26.0,170.12639680486456,10.170261715394957
76,33513.82300700657,7053.583081879215,58.0,193.66555345922944,10.170261715394957
77,46273.03072314757,764.68664852398,49.0,187.749007029855,10.170261715394957
78,44879.543681033814,10611.595017531594,335.0,193.13053782310288,10.170261715394957
79,28553.03831403773,20186.848898888366,86.0,182.37233157598422,10.170261715394957
80,12336.95739894997,5648.678616392856,141.0,178.32076995941543,10.170261715394957
81,31048.848077167215,2470.1019770894727,165.0,189.57538369717287,10.170261715394957
82,32958.288333834076,924.6048887059742,25.0,178.51398324681404,10.170261715394957
83,44655.28489853319,924.6424889597863,15.0,187.41308329926625,10.170261715394957
84,42970.217941134026,40068.45418546958,26.0,169.8407958414011,10.170261715394957
85,29748.55651643163,5600.684502215441,16.0,173.514389367276,10.170261715394957
