epoch,train_loss,val_loss
1,13633.904186320755,12154.378038194445
2,8687.468505859375,4518.457790798611
3,1404.0253549251916,146.1278918230975
4,84.59113455718418,53.563854923954715
5,45.79236798916223,42.491668983742045
6,41.790241061516525,41.57094312597204
7,41.314441393006526,41.288476096259224
8,41.08793424210459,41.21669232403791
9,41.05331316534078,41.14933289421929
10,41.014740224154494,40.96489800347222
11,41.033308497015035,41.06529038040726
12,41.27458928666025,41.15785902517813
13,41.12699987303536,41.759847782276296
14,41.262674781511414,40.954371770222984
15,41.0876679690379,41.16855084454572
16,41.04098755458616,40.93637099089446
17,41.16664512202425,41.00633578830295
18,41.04374226983988,42.11234664916992
19,41.166864269184614,40.939657847086586
20,41.08974132897719,41.11421917102955
21,41.01295906642698,41.3465396033393
22,41.145595100690734,41.26501535486292
23,41.16026000256808,41.28868216055411
24,41.037272651240514,41.77943392153139
25,41.124434381161095,41.06194107620804
26,41.11903906768223,41.07938872443305
27,41.20087974476365,40.98328964798539
28,41.06735924054991,40.98120738841869
29,41.07745784183718,41.06334580315484
30,41.014757534243024,40.99180708991157
31,41.04159020477871,41.246595241405345
32,41.08122613295069,41.182961216679324
33,40.973091305426834,41.02792195920591
34,41.149150254591454,41.16144900851779
35,41.13626328954157,41.00211546156142
36,41.14857785206921,41.18621317545573
37,41.10633306683234,41.06240463256836
38,41.128514847665464,40.94969078346535
39,41.00047255462071,40.93753546255606
40,41.00730714258158,40.93304393909596
41,41.106639682121994,40.918793784247505
42,41.0341959719388,40.940682870370374
43,41.06174141505979,40.89928944905599
44,40.93012538046207,40.897842195298935
45,40.97468055869049,40.89512372899939
46,40.92735645006288,40.82124738340025
47,40.999668499208845,41.71094428168403
48,41.04552790803729,40.85126050313314
49,41.006070137023926,40.882976320054794
50,40.91406705244532,41.19258866486726
51,40.86087939424335,41.058506153247976
52,41.025590032901405,40.75064178749367
53,40.83148209553845,40.87777215463144
54,40.7685496852083,40.9036171524613
55,40.90151729223863,40.805212515371814
56,40.74552814915495,40.57694456312392
57,40.71538417744187,40.54318272625959
58,40.58669601296479,41.31702493738245
59,40.68453007824016,40.43312793307834
60,40.48782983815895,40.39926952785916
61,40.548301300912534,40.45356609203197
62,40.35391291132513,40.30527793036567
63,40.376627094340776,40.37311553955078
64,40.30723395437565,40.15996685734502
65,40.17465643612844,40.14741240607368
66,40.20939137800684,40.17256878040455
67,40.09731936904619,40.399375986169886
68,40.096274699804916,39.98070024560999
69,40.01278574961536,39.89400602270056
70,39.94202048823519,41.38046095106337
71,39.987267404232384,39.79496482566551
72,39.73948777396724,40.01198097511574
73,39.74205283398898,39.735763761732315
74,39.614984152452,39.610976960923935
75,39.57638967262124,39.623258661340785
76,39.56631624473716,39.443919287787544
77,39.73616700802209,39.579550990351926
78,39.42025645274036,40.62723103276006
79,39.5217825691655,39.27862343964753
80,39.260548609607625,39.3242766768844
81,39.28536218967078,39.23994516443323
82,39.234362854147854,39.174244774712456
83,39.19562674468418,39.081640314172816
84,39.15535608327614,39.03556753087927
85,39.09848036856022,39.00999825089066
86,39.06745574159442,39.323730892605255
87,39.045471641252625,38.92796806052879
88,38.9286669245306,39.20619399459274
89,38.97246128658079,38.961586704960574
90,38.87162967897811,38.977444895991574
91,39.024630312649705,38.82977711712873
92,39.01259920732031,38.87661863256384
93,38.906318880477045,38.85056361445674
94,38.87530638136953,38.74144207989728
95,38.78254629530996,38.735713676170064
96,38.78758642808447,38.822924084133575
97,38.738909595417525,38.975760212651004
98,38.79647881130003,38.852879488909686
99,38.6890722310768,38.81684345669217
100,38.699403636860396,38.62523361488625
101,38.760156163629496,38.65388559412073
102,38.655217350653885,38.795802151715314
103,38.63219119017979,38.64520150643808
104,38.59472129030048,38.57976743910048
105,38.58132536906116,38.898455160635486
106,38.713264177430354,38.53181853117766
107,38.618081308760736,38.59970396536368
108,38.55148579939356,38.54104367008916
109,38.5489415942498,38.59304830763075
110,38.58187745652109,38.69034873114692
111,38.59819730722679,39.03322361133717
112,38.48573105290251,38.46739889074255
113,38.524974948955034,38.4712230541088
114,38.521079693200456,38.7415446528682
115,38.58328225477686,38.49292670355903
116,38.494683733526266,38.6797718471951
117,38.46542345802739,38.45712951377586
118,38.52288938918203,38.46155152497468
119,38.437008605813084,38.61659120630335
120,38.49726979237683,38.41826502482096
121,38.42085446051831,38.47104454040527
122,38.42263666188942,38.8342478716815
123,38.43512441527169,38.51470396253798
124,38.4660954205495,38.395881017049156
125,38.538004011478066,38.38405058119032
126,38.443681680931235,38.391607990971316
127,38.38882018035313,38.37356369583695
128,38.395015788528156,38.4178133364077
129,38.4230065615672,38.385589599609375
130,38.38058003839457,38.37240014252839
131,38.39676585287418,38.393520991007485
132,38.38703947247199,38.35451352154767
133,38.43619967406651,38.38897147002044
134,38.349986922066165,38.62353063512732
135,38.34477836680862,38.394330483895764
136,38.34813731571413,38.356395933363174
137,38.38172671479999,38.346944031892
138,38.35263349425118,38.35397268224646
139,38.35343733373678,38.42256319964373
140,38.38809492003243,38.375127439145686
141,38.31856822967529,38.33810997009277
142,38.33128355134208,38.332049475775825
143,38.324841967168844,38.31836898238571
144,38.335204196426105,38.34806244461625
145,38.350959291997945,38.45272078337493
146,38.31403572154495,38.313714345296226
147,38.34778686739364,38.315039740668404
148,38.32671131277984,38.35324266221788
149,38.31054460777427,38.32545704311795
150,38.28779195389658,38.33876433195891
151,38.30273577852069,38.33793505915889
152,38.31044335635203,38.31620717931677
153,38.30671490363355,38.29999280858923
154,38.2819788590917,38.30562838801631
155,38.283943050312544,38.338031203658495
156,38.29804738962425,38.3070647628219
157,38.30813289138506,38.3818935111717
158,38.27498819243233,38.35418983742043
159,38.279751669685794,38.34663066157588
160,38.310999042582964,38.31023887351707
161,38.30887305061772,38.304864671495224
162,38.269155700251744,38.29571172926161
163,38.274764510820496,38.297842802824796
164,38.28143166596035,38.28747502079717
165,38.27084276811132,38.308024371111834
166,38.26266403917997,38.32390679253472
167,38.2618064520494,38.28456723248517
168,38.26786600868657,38.28754184864186
169,38.251537448955034,38.28941670170537
170,38.25060002308972,38.317559489497434
171,38.2750082915684,38.29373727021394
172,38.260602717129686,38.298471450805664
173,38.24821362405453,38.286902533637154
174,38.252281224952554,38.28697755601671
175,38.240198369296095,38.29501703050401
176,38.248016357421875,38.284474549470126
177,38.25687253700112,38.284445444742836
178,38.23324840473679,38.28174852441858
179,38.26164411148935,38.28157015200014
180,38.253894104147854,38.284843374181676
181,38.24029571605178,38.29834669607657
182,38.253313424452294,38.31414851435908
183,38.23870865803845,38.28365050421821
184,38.25702866968119,38.29061331572356
185,38.25584501590369,38.281725848162615
186,38.245821718899705,38.28532543888799
187,38.246533159939744,38.288159123173465
188,38.2310241663231,38.29394955105252
189,38.240403013409306,38.28455140855577
190,38.24863388853253,38.28838927657516
191,38.254061339036475,38.28151137740524
192,38.23801762203001,38.28651230423539
193,38.241854469731166,38.28578094199852
194,38.23264875951803,38.2823227069996
195,38.254950055536234,38.28292620623553
196,38.231404304504395,38.28379623978226
197,38.2247117600351,38.284525341457794
198,38.240944196593084,38.28362048113787
199,38.23386248102728,38.28374657807527
200,38.23620950950767,38.28348626030816
