global_epoch,task,epoch_in_task,train_loss,val_loss
89,MBC_CheongJu.csv,89,64.91740247938368,61.23257573445638
90,MBC_CheongJu.csv,90,64.79007233513727,61.244697146945526
91,MBC_CheongJu.csv,91,64.57683393690321,61.23337978786893
92,MBC_CheongJu.csv,92,64.69735505845811,61.219525231255425
93,MBC_CheongJu.csv,93,64.82062318589952,61.20741950141059
94,MBC_CheongJu.csv,94,65.03683111402724,61.218880123562286
95,MBC_CheongJu.csv,95,64.79140419430203,61.21385235256619
96,MBC_CheongJu.csv,96,64.39127943250868,61.19418080647787
97,MBC_CheongJu.csv,97,64.45908090803358,61.202872806125214
98,MBC_CheongJu.csv,98,64.87413713667128,61.19798829820421
99,MBC_CheongJu.csv,99,65.37452093760173,61.196879069010414
100,MBC_CheongJu.csv,100,65.55621253119574,61.20027754041884
101,Broad_CheongJu.csv,1,13299.313316761363,4127.730360243056
102,Broad_CheongJu.csv,2,11425.940500710227,3896.605902777778
103,Broad_CheongJu.csv,3,11345.488938210226,3817.937310112847
104,Broad_CheongJu.csv,4,11297.417613636364,3467.2805447048613
105,Broad_CheongJu.csv,5,11279.582954545454,3787.34423828125
106,Broad_CheongJu.csv,6,11266.923899147727,3820.2369249131943
107,Broad_CheongJu.csv,7,11254.896590909091,3836.527642144097
108,Broad_CheongJu.csv,8,11248.479279119318,3605.71484375
109,Broad_CheongJu.csv,9,11240.718394886364,3638.7277018229165
110,Broad_CheongJu.csv,10,11237.795348011363,3794.1586100260415
111,Broad_CheongJu.csv,11,11224.852006392046,3654.8774685329863
112,Broad_CheongJu.csv,12,11218.3845703125,3595.9732801649307
113,Broad_CheongJu.csv,13,11229.321324573864,3395.0807291666665
114,Broad_CheongJu.csv,14,11221.203107244319,3704.79248046875
115,Broad_CheongJu.csv,15,11219.250266335228,3713.3225911458335
116,Broad_CheongJu.csv,16,11216.613405539772,3687.147705078125
117,Broad_CheongJu.csv,17,11228.497301136364,3660.3561197916665
118,Broad_CheongJu.csv,18,11218.631676136363,3846.6282823350693
119,Broad_CheongJu.csv,19,11219.449200994319,3678.71826171875
120,Broad_CheongJu.csv,20,11214.979474431819,3637.105767144097
121,Broad_CheongJu.csv,21,11213.425213068182,3661.5940755208335
122,Broad_CheongJu.csv,22,11216.281125710228,3570.062065972222
123,Broad_CheongJu.csv,23,11217.418110795454,3726.420654296875
124,Broad_CheongJu.csv,24,11210.593288352273,3668.7254503038193
125,Broad_CheongJu.csv,25,11211.517347301136,3469.522406684028
126,Broad_CheongJu.csv,26,11215.976242897726,3425.4062228732637
127,Broad_CheongJu.csv,27,11208.427805397727,3696.5045572916665
128,Broad_CheongJu.csv,28,11212.726704545454,3777.7019314236113
129,Broad_CheongJu.csv,29,11207.453053977273,3675.573974609375
130,Broad_CheongJu.csv,30,11208.210617897726,3734.5614149305557
131,Broad_CheongJu.csv,31,11210.236434659091,3581.189507378472
132,Broad_CheongJu.csv,32,11208.126420454546,3699.9545627170137
133,Broad_CheongJu.csv,33,11213.172816051136,3828.7829318576387
134,Broad_CheongJu.csv,34,11216.40655184659,3889.670111762153
135,Broad_CheongJu.csv,35,11212.678071732955,3836.8922526041665
136,Broad_CheongJu.csv,36,11208.503071732954,3522.008110894097
137,Broad_CheongJu.csv,37,11203.548899147727,3572.208251953125
138,Broad_CheongJu.csv,38,11198.60811434659,3719.0995008680557
139,Broad_CheongJu.csv,39,11207.751509232954,3629.2286241319443
140,Broad_CheongJu.csv,40,11202.595472301136,3581.3326551649307
141,Broad_CheongJu.csv,41,11209.40653409091,3688.882080078125
142,Broad_CheongJu.csv,42,11208.030681818182,3708.9605305989585
143,Broad_CheongJu.csv,43,11204.335830965909,3830.0921766493057
144,Broad_CheongJu.csv,44,11214.123153409091,3716.1083170572915
145,Broad_CheongJu.csv,45,11206.018075284092,3628.04052734375
146,Broad_CheongJu.csv,46,11210.070880681818,3739.244873046875
147,Broad_CheongJu.csv,47,11200.411203835227,3626.799126519097
148,Broad_CheongJu.csv,48,11206.168093039772,3689.5042588975693
149,Broad_CheongJu.csv,49,11201.375550426137,3655.5782063802085
150,Broad_CheongJu.csv,50,11207.27665127841,3693.838433159722
151,Broad_CheongJu.csv,51,11208.710067471591,3772.201226128472
152,Broad_CheongJu.csv,52,11205.623419744317,3752.6615397135415
153,Broad_CheongJu.csv,53,11200.467027698864,3653.2181260850693
154,Broad_CheongJu.csv,54,11199.571555397728,3711.289794921875
155,Broad_CheongJu.csv,55,11202.911203835227,3551.027153862847
156,Broad_CheongJu.csv,56,11199.046431107954,3704.2642957899307
157,Broad_CheongJu.csv,57,11196.214985795454,3850.802001953125
158,Broad_CheongJu.csv,58,11206.925124289774,3567.503173828125
159,Broad_CheongJu.csv,59,11196.532954545455,3642.1944715711807
160,Broad_CheongJu.csv,60,11195.728267045455,3661.9892306857637
161,Broad_CheongJu.csv,61,11199.496537642046,3697.757269965278
162,Broad_CheongJu.csv,62,11200.49893465909,3709.384467230903
163,Broad_CheongJu.csv,63,11185.180131392046,3716.6271158854165
164,Broad_CheongJu.csv,64,11199.260671164773,3714.8898111979165
165,Broad_CheongJu.csv,65,11189.817009943183,3781.745062934028
166,Broad_CheongJu.csv,66,11198.989026988636,3683.5323079427085
167,Broad_CheongJu.csv,67,11192.098810369318,3700.2607421875
168,Broad_CheongJu.csv,68,11206.014630681819,3634.6552463107637
169,Broad_CheongJu.csv,69,11196.301633522728,3670.3885904947915
170,Broad_CheongJu.csv,70,11198.019779829545,3685.04052734375
171,Broad_CheongJu.csv,71,11206.811079545454,3705.407904730903
172,Broad_CheongJu.csv,72,11196.662340198864,3680.997368706597
173,Broad_CheongJu.csv,73,11196.092009943182,3742.333685980903
174,Broad_CheongJu.csv,74,11206.870845170455,3701.4764268663193
175,Broad_CheongJu.csv,75,11194.960067471591,3707.58935546875
176,Broad_CheongJu.csv,76,11200.347443181818,3703.1972927517363
177,Broad_CheongJu.csv,77,11196.121448863636,3660.1492513020835
178,Broad_CheongJu.csv,78,11199.728018465908,3694.394965277778
179,Broad_CheongJu.csv,79,11200.596697443181,3690.0010579427085
180,Broad_CheongJu.csv,80,11192.926136363636,3666.2474229600693
181,Broad_CheongJu.csv,81,11207.295063920454,3696.0692545572915
182,Broad_CheongJu.csv,82,11194.643767755682,3687.3436686197915
183,Broad_CheongJu.csv,83,11198.379651988636,3701.624810112847
184,Broad_CheongJu.csv,84,11193.709002130681,3707.9116482204863
185,Broad_CheongJu.csv,85,11198.439133522726,3681.132866753472
186,Broad_CheongJu.csv,86,11204.374147727272,3676.8966200086807
187,Broad_CheongJu.csv,87,11192.359623579545,3689.9991319444443
188,Broad_CheongJu.csv,88,11196.023313210228,3679.3891330295137
189,Broad_CheongJu.csv,89,11189.959037642046,3681.2916124131943
190,Broad_CheongJu.csv,90,11198.91729403409,3686.295166015625
191,Broad_CheongJu.csv,91,11196.23819247159,3692.2437879774307
192,Broad_CheongJu.csv,92,11189.674822443181,3695.964898003472
193,Broad_CheongJu.csv,93,11191.126225142045,3689.2998860677085
194,Broad_CheongJu.csv,94,11195.243678977273,3687.2558322482637
195,Broad_CheongJu.csv,95,11202.506001420454,3686.16357421875
196,Broad_CheongJu.csv,96,11207.604243607955,3685.6580674913193
197,Broad_CheongJu.csv,97,11192.891015625,3687.8255208333335
198,Broad_CheongJu.csv,98,11202.487801846592,3686.7386610243057
199,Broad_CheongJu.csv,99,11194.994406960228,3687.3027072482637
200,Broad_CheongJu.csv,100,11197.670578835226,3687.2761501736113
201,MBC_DaeJeon.csv,1,9370.164177911933,3466.5132649739585
202,MBC_DaeJeon.csv,2,9344.44268465909,3416.520073784722
203,MBC_DaeJeon.csv,3,9346.054350142045,3388.244927300347
204,MBC_DaeJeon.csv,4,9346.845933948864,3528.7683919270835
205,MBC_DaeJeon.csv,5,9325.060387073863,3529.0301378038193
206,MBC_DaeJeon.csv,6,9327.973135653408,3504.57958984375
207,MBC_DaeJeon.csv,7,9328.37373934659,3505.1686197916665
208,MBC_DaeJeon.csv,8,9311.176615767046,3494.5824924045137
209,MBC_DaeJeon.csv,9,9311.513352272726,3472.051812065972
210,MBC_DaeJeon.csv,10,9320.91288174716,3446.7071940104165
211,MBC_DaeJeon.csv,11,9298.511736505681,3418.107231987847
212,MBC_DaeJeon.csv,12,9300.433744673295,3548.2147352430557
213,MBC_DaeJeon.csv,13,9300.07803622159,3447.7374131944443
214,MBC_DaeJeon.csv,14,9289.418110795454,3286.8019748263887
215,MBC_DaeJeon.csv,15,9284.90459872159,3328.1784396701387
216,MBC_DaeJeon.csv,16,9286.599600497158,3293.2680935329863
217,MBC_DaeJeon.csv,17,9270.873046875,3289.206108940972
218,MBC_DaeJeon.csv,18,9272.9638671875,3636.8053927951387
219,MBC_DaeJeon.csv,19,9263.094504616478,3367.7174479166665
220,MBC_DaeJeon.csv,20,9278.66015625,3494.910454644097
221,MBC_DaeJeon.csv,21,9274.144016335227,3595.983588324653
222,MBC_DaeJeon.csv,22,9272.44354580966,3268.6294759114585
223,MBC_DaeJeon.csv,23,9264.86075106534,3492.3075358072915
224,MBC_DaeJeon.csv,24,9265.787118252842,3225.6661783854165
225,MBC_DaeJeon.csv,25,9263.527370383523,3410.487250434028
226,MBC_DaeJeon.csv,26,9255.390660511364,3312.158393012153
227,MBC_DaeJeon.csv,27,9253.089701704546,3214.7392849392363
228,MBC_DaeJeon.csv,28,9240.690678267045,3289.7395290798613
229,MBC_DaeJeon.csv,29,9256.928267045454,3433.6663682725693
230,MBC_DaeJeon.csv,30,9236.20009765625,3273.2810329861113
231,MBC_DaeJeon.csv,31,9244.1,3346.4092068142363
232,MBC_DaeJeon.csv,32,9249.479563210227,3483.3456759982637
233,MBC_DaeJeon.csv,33,9244.08944424716,3412.849175347222
234,MBC_DaeJeon.csv,34,9243.870942826705,3237.7225748697915
235,MBC_DaeJeon.csv,35,9232.995099431819,3315.6859537760415
236,MBC_DaeJeon.csv,36,9232.509375,3526.2560221354165
237,MBC_DaeJeon.csv,37,9241.91827059659,3412.352593315972
238,MBC_DaeJeon.csv,38,9238.963414417614,3344.98388671875
239,MBC_DaeJeon.csv,39,9240.868084161932,3299.0567762586807
240,MBC_DaeJeon.csv,40,9231.625550426137,3411.7828504774307
241,MBC_DaeJeon.csv,41,9233.589817116477,3300.3791775173613
242,MBC_DaeJeon.csv,42,9224.393412642046,3278.848334418403
243,MBC_DaeJeon.csv,43,9221.251473721592,3202.2670627170137
244,MBC_DaeJeon.csv,44,9220.115092329546,3399.3598904079863
245,MBC_DaeJeon.csv,45,9226.603062855114,3329.583306206597
246,MBC_DaeJeon.csv,46,9234.63895596591,3183.4588216145835
247,MBC_DaeJeon.csv,47,9219.1587890625,3374.7967122395835
248,MBC_DaeJeon.csv,48,9216.008034446022,3379.759955512153
249,MBC_DaeJeon.csv,49,9234.427228338069,3249.8002658420137
250,MBC_DaeJeon.csv,50,9219.408638139204,3386.2867838541665
251,MBC_DaeJeon.csv,51,9222.600532670454,3319.8194173177085
252,MBC_DaeJeon.csv,52,9218.113734019886,3382.0067545572915
253,MBC_DaeJeon.csv,53,9215.576393821022,3314.5193956163193
254,MBC_DaeJeon.csv,54,9212.029421164772,3318.252685546875
255,MBC_DaeJeon.csv,55,9215.270063920454,3080.338921440972
256,MBC_DaeJeon.csv,56,9226.242844460226,3405.9761827256943
257,MBC_DaeJeon.csv,57,9219.216779119319,3268.9344618055557
258,MBC_DaeJeon.csv,58,9207.74384765625,3284.0196940104165
259,MBC_DaeJeon.csv,59,9207.09745205966,3212.5376790364585
260,MBC_DaeJeon.csv,60,9208.541947798296,3431.586127387153
261,MBC_DaeJeon.csv,61,9216.6435546875,3271.4242892795137
262,MBC_DaeJeon.csv,62,9212.972869318182,3257.8036024305557
263,MBC_DaeJeon.csv,63,9214.012446732955,3317.5423719618057
264,MBC_DaeJeon.csv,64,9201.151704545455,3324.8641221788193
265,MBC_DaeJeon.csv,65,9198.471626420454,3320.5276692708335
266,MBC_DaeJeon.csv,66,9205.107830255682,3293.438422309028
267,MBC_DaeJeon.csv,67,9210.250727982955,3397.2820638020835
268,MBC_DaeJeon.csv,68,9208.1958984375,3285.28955078125
269,MBC_DaeJeon.csv,69,9197.964604048295,3373.614935980903
270,MBC_DaeJeon.csv,70,9206.188805042613,3369.616943359375
271,MBC_DaeJeon.csv,71,9217.523570667614,3360.604437934028
272,MBC_DaeJeon.csv,72,9203.99676846591,3287.9216037326387
273,MBC_DaeJeon.csv,73,9206.466619318182,3345.6282552083335
274,MBC_DaeJeon.csv,74,9191.046732954546,3290.4895290798613
275,MBC_DaeJeon.csv,75,9207.226784446022,3341.5447862413193
276,MBC_DaeJeon.csv,76,9188.708549360796,3340.6515299479165
277,MBC_DaeJeon.csv,77,9210.096732954546,3349.8747829861113
278,MBC_DaeJeon.csv,78,9201.007759232954,3329.9803602430557
279,MBC_DaeJeon.csv,79,9204.572576349432,3314.2278917100693
280,MBC_DaeJeon.csv,80,9199.41708096591,3309.4599609375
281,MBC_DaeJeon.csv,81,9206.42509765625,3316.5323350694443
282,MBC_DaeJeon.csv,82,9199.360919744318,3326.9943576388887
283,MBC_DaeJeon.csv,83,9196.742729048296,3329.376953125
284,MBC_DaeJeon.csv,84,9188.101642400568,3342.5832790798613
285,MBC_DaeJeon.csv,85,9190.469664417613,3340.1375868055557
286,MBC_DaeJeon.csv,86,9201.748597301137,3334.5792371961807
287,MBC_DaeJeon.csv,87,9204.390127840908,3352.2216525607637
288,MBC_DaeJeon.csv,88,9203.118785511364,3328.264838324653
289,MBC_DaeJeon.csv,89,9203.147736150568,3343.8307020399307
290,MBC_DaeJeon.csv,90,9199.570623224432,3324.584526909722
291,MBC_DaeJeon.csv,91,9203.664311079545,3328.4071180555557
292,MBC_DaeJeon.csv,92,9203.093394886364,3326.7172037760415
293,MBC_DaeJeon.csv,93,9202.642853338068,3331.2314724392363
294,MBC_DaeJeon.csv,94,9194.811390269886,3326.7841796875
295,MBC_DaeJeon.csv,95,9194.67647372159,3326.0810546875
296,MBC_DaeJeon.csv,96,9189.220774147727,3329.1658799913193
297,MBC_DaeJeon.csv,97,9202.927796519887,3326.6220431857637
298,MBC_DaeJeon.csv,98,9196.114426491476,3326.996283637153
299,MBC_DaeJeon.csv,99,9197.267755681818,3327.5255262586807
300,MBC_DaeJeon.csv,100,9196.949866832387,3326.97900390625
301,KBS_DaeJeon.csv,1,8420.427601207386,2867.5831434461807
302,KBS_DaeJeon.csv,2,8411.031631747159,2844.6974012586807
303,KBS_DaeJeon.csv,3,8405.159437144886,2758.5848524305557
304,KBS_DaeJeon.csv,4,8393.76835049716,2891.807373046875
305,KBS_DaeJeon.csv,5,8407.105193536932,2793.2123209635415
306,KBS_DaeJeon.csv,6,8396.797034801137,2840.0341525607637
307,KBS_DaeJeon.csv,7,8379.553959517045,2850.3931477864585
308,KBS_DaeJeon.csv,8,8374.599937855113,2579.5619032118057
309,KBS_DaeJeon.csv,9,8380.109028764204,2702.4803059895835
310,KBS_DaeJeon.csv,10,8387.566432883523,2743.3399522569443
311,KBS_DaeJeon.csv,11,8396.206693892045,2885.3025173611113
312,KBS_DaeJeon.csv,12,8385.333540482954,2764.4510904947915
313,KBS_DaeJeon.csv,13,8380.347425426136,2728.3517795138887
314,KBS_DaeJeon.csv,14,8375.158318536933,2872.6803114149307
315,KBS_DaeJeon.csv,15,8377.93465909091,2904.5823025173613
316,KBS_DaeJeon.csv,16,8375.988156960228,2744.619873046875
317,KBS_DaeJeon.csv,17,8383.465385298296,2662.269287109375
318,KBS_DaeJeon.csv,18,8381.795268110796,2712.6840006510415
319,KBS_DaeJeon.csv,19,8373.522336647728,2601.696967230903
320,KBS_DaeJeon.csv,20,8366.06337890625,2689.4820149739585
321,KBS_DaeJeon.csv,21,8364.78505859375,2776.7718370225693
322,KBS_DaeJeon.csv,22,8386.028142755682,2743.4196506076387
323,KBS_DaeJeon.csv,23,8357.064035866477,2711.7524142795137
324,KBS_DaeJeon.csv,24,8366.951722301137,2808.9860568576387
325,KBS_DaeJeon.csv,25,8354.609730113636,2571.0380045572915
326,KBS_DaeJeon.csv,26,8371.494850852272,2513.2638888888887
327,KBS_DaeJeon.csv,27,8356.012109375,2560.0218912760415
328,KBS_DaeJeon.csv,28,8350.453018465909,2753.656005859375
329,KBS_DaeJeon.csv,29,8358.470951704545,2626.6698133680557
330,KBS_DaeJeon.csv,30,8355.584738991478,2680.709906684028
331,KBS_DaeJeon.csv,31,8356.461443536931,2625.354926215278
332,KBS_DaeJeon.csv,32,8354.810218394887,2674.7314181857637
333,KBS_DaeJeon.csv,33,8360.331223366476,2839.623046875
334,KBS_DaeJeon.csv,34,8349.119131747158,2772.8078342013887
335,KBS_DaeJeon.csv,35,8362.521555397727,2777.4826388888887
336,KBS_DaeJeon.csv,36,8342.471608664773,2758.7717556423613
337,KBS_DaeJeon.csv,37,8351.217507102272,2642.945990668403
338,KBS_DaeJeon.csv,38,8352.576402698864,2711.2651095920137
339,KBS_DaeJeon.csv,39,8339.682945667613,2707.1871473524307
340,KBS_DaeJeon.csv,40,8329.048597301136,2658.4066026475693
341,KBS_DaeJeon.csv,41,8345.212633167614,2613.5902506510415
342,KBS_DaeJeon.csv,42,8348.678338068183,2557.3360460069443
343,KBS_DaeJeon.csv,43,8334.522443181819,2740.8515625
344,KBS_DaeJeon.csv,44,8333.319113991478,2684.8844129774307
345,KBS_DaeJeon.csv,45,8353.230948153408,2666.9659288194443
346,KBS_DaeJeon.csv,46,8349.906187855113,2679.3116319444443
347,KBS_DaeJeon.csv,47,8337.512837357954,2569.8819444444443
348,KBS_DaeJeon.csv,48,8345.437633167614,2844.205864800347
349,KBS_DaeJeon.csv,49,8340.5865234375,2747.806830512153
350,KBS_DaeJeon.csv,50,8341.496954900567,2567.454779730903
351,KBS_DaeJeon.csv,51,8345.51973544034,2716.614501953125
352,KBS_DaeJeon.csv,52,8345.493732244318,2816.230278862847
353,KBS_DaeJeon.csv,53,8335.939098011364,2675.1335720486113
354,KBS_DaeJeon.csv,54,8326.514959161932,2787.9693467881943
355,KBS_DaeJeon.csv,55,8329.03641690341,2808.212103949653
356,KBS_DaeJeon.csv,56,8330.560822088068,2753.1163736979165
357,KBS_DaeJeon.csv,57,8340.322132457386,2806.1070692274307
358,KBS_DaeJeon.csv,58,8336.601411576705,2635.3524305555557
359,KBS_DaeJeon.csv,59,8321.650124289772,2673.07080078125
360,KBS_DaeJeon.csv,60,8331.51387606534,2748.7299533420137
361,KBS_DaeJeon.csv,61,8329.602228338068,2724.7795138888887
362,KBS_DaeJeon.csv,62,8328.54580965909,2740.844780815972
363,KBS_DaeJeon.csv,63,8326.671732954546,2702.2289767795137
364,KBS_DaeJeon.csv,64,8331.61758700284,2739.873046875
365,KBS_DaeJeon.csv,65,8327.64715909091,2656.5245768229165
366,KBS_DaeJeon.csv,66,8323.274627130682,2817.9176432291665
367,KBS_DaeJeon.csv,67,8329.66170987216,2628.7155490451387
368,KBS_DaeJeon.csv,68,8322.540838068182,2700.9275987413193
369,KBS_DaeJeon.csv,69,8330.988441051137,2663.832221137153
370,KBS_DaeJeon.csv,70,8335.034019886363,2739.9648166232637
371,KBS_DaeJeon.csv,71,8323.129669744318,2719.622368706597
372,KBS_DaeJeon.csv,72,8326.44061612216,2729.788384331597
373,KBS_DaeJeon.csv,73,8323.454216974433,2733.0118543836807
374,KBS_DaeJeon.csv,74,8320.696999289772,2734.7658962673613
375,KBS_DaeJeon.csv,75,8336.603515625,2722.310791015625
376,KBS_DaeJeon.csv,76,8323.75350674716,2681.0699055989585
377,KBS_DaeJeon.csv,77,8314.039177911933,2723.750298394097
378,KBS_DaeJeon.csv,78,8335.252965198864,2684.3123372395835
379,KBS_DaeJeon.csv,79,8318.73614169034,2720.720404730903
380,KBS_DaeJeon.csv,80,8317.837890625,2728.4004177517363
381,KBS_DaeJeon.csv,81,8329.472034801136,2724.314995659722
382,KBS_DaeJeon.csv,82,8335.252317116478,2719.8548448350693
383,KBS_DaeJeon.csv,83,8333.787118252842,2733.806939019097
384,KBS_DaeJeon.csv,84,8308.341486150568,2733.19775390625
385,KBS_DaeJeon.csv,85,8323.285901988636,2707.9752061631943
386,KBS_DaeJeon.csv,86,8327.192453835227,2696.3799099392363
387,KBS_DaeJeon.csv,87,8311.4666015625,2706.5071072048613
388,KBS_DaeJeon.csv,88,8316.674973366476,2713.3397081163193
389,KBS_DaeJeon.csv,89,8322.265216619318,2699.650634765625
390,KBS_DaeJeon.csv,90,8306.521031605114,2707.8639051649307
391,KBS_DaeJeon.csv,91,8327.708931107954,2700.1390787760415
392,KBS_DaeJeon.csv,92,8334.370108309658,2712.468207465278
393,KBS_DaeJeon.csv,93,8324.19990234375,2712.3011610243057
394,KBS_DaeJeon.csv,94,8326.954483309659,2712.1969401041665
395,KBS_DaeJeon.csv,95,8327.65009765625,2711.699273003472
396,KBS_DaeJeon.csv,96,8319.263556463067,2710.5321180555557
397,KBS_DaeJeon.csv,97,8324.949964488636,2710.3133951822915
398,KBS_DaeJeon.csv,98,8328.574769176137,2710.3723958333335
399,KBS_DaeJeon.csv,99,8325.50362215909,2709.1666395399307
400,KBS_DaeJeon.csv,100,8317.452974076705,2709.177435980903
401,CMB_DaeJeon.csv,1,7889.961603338068,2465.23583984375
402,CMB_DaeJeon.csv,2,7875.447869318182,2388.5262044270835
403,CMB_DaeJeon.csv,3,7880.963334517045,2613.9857584635415
404,CMB_DaeJeon.csv,4,7863.359827769887,2453.9540201822915
405,CMB_DaeJeon.csv,5,7874.044344815341,2633.1865234375
406,CMB_DaeJeon.csv,6,7856.107972301136,2216.4221462673613
407,CMB_DaeJeon.csv,7,7880.301109730113,2553.0528157552085
408,CMB_DaeJeon.csv,8,7879.192027698864,2432.8652072482637
409,CMB_DaeJeon.csv,9,7870.110298295454,2325.3167317708335
410,CMB_DaeJeon.csv,10,7869.234783380682,2372.2098524305557
