epoch,train_loss,val_loss
1,53.35838053776668,47.2215141720242
2,52.83002123989902,48.4734255472819
3,52.788536029857596,46.84502495659722
4,52.7089728470687,48.243378745185005
5,52.44996316092355,47.03772989908854
6,52.981218652410824,47.226921293470596
7,52.66993780450507,47.54791789584689
8,52.70549090877994,50.75639237297906
9,52.78436480511676,48.16148482428657
10,52.87606664804312,47.37504514058431
11,52.842254387153375,49.915860917833115
12,52.294700622558594,46.87482918633355
13,52.935784559983475,47.78202438354492
14,52.201718508542235,47.348585764567055
15,52.961359548044726,47.219199074639214
16,52.409342545729416,49.06572045220269
17,52.113296341110065,47.54668108622233
18,52.249864096169944,47.80555174085829
19,52.1691941690969,48.52753596835666
20,52.56152373093825,47.27419090270996
21,52.312750847785026,47.664511362711586
22,52.46885467361618,47.76156806945801
23,52.046224866594585,47.396886613633896
24,52.727457780104416,47.670989990234375
25,52.16834795606005,47.52684635586209
26,52.395236424037385,50.24277687072754
27,52.19750125591572,46.87473805745443
28,52.278770698295844,48.80376370747884
29,52.084860518738466,47.485748079088
30,51.94773147918366,48.15560404459635
31,52.11407743181501,47.33865208095975
32,52.41914128733205,48.76694764031304
33,52.45186606606284,47.80314826965332
34,52.07998640458663,47.43164571126302
35,52.22253719790951,48.8560365041097
36,52.149300963014035,47.23857095506456
37,52.45328064803239,47.256923251681854
38,52.24318527389359,47.3874191708035
39,51.898482312212934,52.95739597744412
40,52.115541017972504,47.71370485093858
41,52.367135687188785,48.400828467475044
42,52.045905270419276,51.942728466457794
43,52.31378735552777,47.08830685085721
44,52.36877018016773,47.02259275648329
45,52.269273108178446,47.42289945814345
46,51.96150106912131,46.987208896213104
47,52.25647961962354,49.714735666910805
48,52.465691031990474,47.16254636976454
49,51.83365710751041,47.147795571221245
50,51.81831452086732,53.83288107977973
51,52.36891928871909,49.13648541768392
52,51.933417728969026,47.88730027940538
53,52.2733882862133,48.567999521891274
54,52.06764636196933,49.59421836005317
55,52.15561923351917,46.803947024875214
56,51.87824878063831,49.762505001491974
57,52.08067317585369,47.12679206000434
58,52.37531469156454,48.23225529988607
59,52.05266709380098,47.28614489237467
60,51.87391134408804,48.335998959011505
61,51.89754146534008,48.01566166347928
62,52.20939271528642,49.639304055107964
63,51.980746552184385,48.44309192233615
64,52.18739050561255,48.815886391533745
65,51.98193694733001,46.80834749009874
66,52.00566122034094,49.040833155314125
67,52.13008042220231,51.39927609761556
68,52.14091848017095,47.68079800075955
69,52.31247094961313,48.44332695007324
70,51.860743637923356,48.85847579108344
71,51.975288726471284,47.718737284342446
72,51.915435791015625,47.56760787963867
