epoch,train_loss,val_loss
1,56.52771907382541,54.60916914763274
2,55.63622220357259,51.016300201416016
3,55.14190056210472,50.98656251695421
4,54.90658154563298,50.75979939213506
5,54.7636408427405,50.55938452261466
6,54.577555701846165,49.632257532190394
7,54.57520015656002,49.86074899744104
8,54.647843951270694,51.048524927209925
9,54.536934746636284,49.366277906629776
10,54.47257084316678,51.073426988389755
11,54.53488900926378,51.1981859560366
12,54.33467416914682,49.35178855613426
13,54.27356038774763,52.30587627269603
14,54.43426095871698,50.727115913673686
15,54.261510031563894,49.15999235930266
16,54.30407996404739,49.36505268238209
17,54.24897436111692,50.08189448603877
18,54.23501847282289,51.41641588564272
19,54.4775332193526,51.113148865876376
20,54.43238555060493,50.47735270747432
21,54.43276886712937,49.12535660355179
22,54.42023655724904,49.77484102602358
23,54.03250019134037,49.95130383526838
24,54.123370518760076,50.94160306012189
25,54.27918240380666,49.46537229749892
26,54.11383628845215,49.13238271077474
27,54.39215545048789,51.840745290120445
28,54.18725047035823,50.3555539449056
29,54.03954645187136,49.834212126555265
30,54.20093360779777,50.03236163104022
31,54.07872820657397,51.71244981553819
32,54.20957677326505,50.29879845513238
33,54.23651192680238,49.197705586751304
34,54.24617179991707,49.22169353343822
35,54.12375610593765,49.16955778333876
36,54.13054871937585,50.24824990166558
37,54.19198463076637,49.91157913208008
38,54.16197604224796,51.10063100744177
39,54.24491440303742,49.6728401184082
40,54.173304845416354,48.90922913727937
41,54.195982887631374,49.4258910285102
42,54.13100793626573,50.007408989800346
43,54.023396779620455,49.3226247716833
44,54.24178223382859,49.067867561622904
45,54.110356073530895,49.16843188250506
46,54.028883979434056,49.04888124819155
47,54.17362204052153,49.19010557951751
48,54.43533879234677,49.12567350599501
49,54.15749404543922,49.79967753092448
50,54.08510659232972,50.48028804637767
51,54.540661978343174,48.95384541264287
52,54.12189789423867,49.80795273957429
53,54.085850155542765,49.55922684846101
54,53.961399260021395,50.501149636727796
55,54.130270428127716,50.04157511393229
56,54.03742278568328,49.18715159098307
57,54.10390517825172,49.241471184624565
58,53.9708438146682,49.089566972520615
59,54.12844503493536,50.51554927119502
60,54.094316240340945,49.455446596498845
61,53.96585643102252,49.57830316049081
62,53.89768155415853,50.85508968211986
63,54.0307876344711,49.066495966028285
64,54.067796041095065,48.931196989836515
65,54.12657456170945,49.45086415608724
66,54.14889880589077,49.277748814335574
67,53.9000618949769,48.98229090372721
68,54.071824240306064,49.01340131406431
69,53.945762755378844,50.51426145765517
70,54.07181767054966,48.968121140091505
71,53.938245954967684,49.891968621148
72,53.90643050178649,50.62274622034143
73,53.9801020546565,48.98042509290907
74,54.09081773909311,50.754892843740954
75,53.84707275269523,50.31966244732892
76,54.006168365478516,49.105231249773944
77,53.88881247384207,49.18312694408275
78,53.83220369853671,49.83482770566587
79,54.04101395985437,49.306327254683886
80,54.07093505253867,49.65304833871347
81,53.900112121824236,48.86854581479673
82,53.941325475299166,49.50783849645544
83,53.96115178910513,48.920309137415
84,53.989418726118785,49.38179793181243
85,53.85043634687151,49.40030472366898
86,53.73990364680215,49.503417544894745
87,53.78149644155351,49.27859482941804
88,53.858756504361594,50.61121071709527
89,53.84752715580047,48.92867872450087
90,53.8016291724311,49.38459353976779
91,53.856744826786105,51.19512882939092
92,53.81734524075947,49.165944558602796
93,53.7269406394353,48.933414459228516
94,53.8628112248012,49.31741926405165
95,53.81887902153863,51.09273105197482
96,53.81079828171503,49.61136528297707
97,53.75852854289706,49.11283408270942
98,53.82054840572297,49.17553442495841
99,53.76459733266679,49.488419709382235
100,53.70666888403514,49.191355811225044
101,53.81126655094207,49.12046828093352
102,53.748095073397195,49.24960242377387
103,53.80794470650809,50.342779371473526
104,53.724779764811196,49.14708172833478
105,53.73945009140741,49.63454069914641
106,53.75153620280917,49.06512168601707
107,53.89549760969858,48.80000983344184
108,53.798255193801154,49.638344517460574
109,53.67122174823095,50.48810549135561
110,53.798541750226704,49.23011271158854
111,53.72271864754813,48.91795801233362
112,53.76404114375039,50.088098737928604
113,53.71642466953823,48.89474572075738
114,53.71975605071537,50.528629020408346
115,53.76233984932067,48.88521392257125
116,53.731119004506915,48.9626341925727
117,53.65514055887858,49.16857881899233
118,53.72022916400243,49.300514221191406
119,53.75727556622218,51.519860444245516
120,53.795667375837056,50.04191363299334
121,53.70368003845215,50.092502170138886
122,53.692424683343795,48.949070118091726
123,53.707724828568715,49.46683714124892
124,53.65532545059446,49.25754561247649
125,53.74245964534699,49.737263432255496
126,53.75489758688306,49.737615232114436
127,53.63470555865575,49.79293992784288
128,53.713755955771795,49.82351515028212
129,53.64025981842526,49.62704877500181
130,53.694744291759676,49.85969910798249
131,53.74224795992412,48.94189749823676
132,53.609205427623934,49.02081666169343
133,53.57410116044302,49.1186400519477
134,53.69317684476338,49.08802555225514
135,53.69171599736289,48.802099015977646
136,53.65661739167713,49.48467805650499
137,53.668001507955886,50.131580917923536
138,53.64756481231205,49.68874458030418
139,53.679349959842746,49.79445280852141
140,53.65944423372783,49.04238820959021
141,53.642361444140235,49.05261654324002
142,53.57309750148228,49.04710049099393
143,53.698459685794894,49.48029722990813
144,53.66135457962278,49.15943555478697
145,53.59984470549084,49.43599926983869
146,53.63964810447087,49.37931173819083
147,53.59883889697847,49.25018197518808
148,53.6451795668829,49.15634960598416
149,53.652622888958646,49.8148307800293
150,53.694343476068404,48.97336988095884
151,53.60917651464069,49.117934474238645
152,53.61815634227934,49.11414676242404
153,53.550862630208336,49.06381084300853
154,53.5618524097261,49.30454240021882
155,53.6629319872175,49.5208363003201
156,53.67751881432912,49.60628679063585
157,53.53279289366707,49.81026119656033
158,53.55207179841541,49.55186236346209
159,53.56411815824963,49.50486868399161
160,53.62185205732073,49.74104337339048
161,53.58720161801293,49.808890872531464
162,53.563279590909445,49.50018805044669
163,53.5257933480399,49.66971121893989
164,53.62430599757603,49.39729252567998
165,53.49051387726315,49.41282766836661
166,53.53611122615754,49.221101690221715
167,53.53472037542434,49.487831822148074
168,53.5725407978845,49.39011114614981
169,53.5103634425572,49.366371154785156
170,53.55504935128348,49.215712229410805
171,53.45931180318197,49.438315356219256
172,53.560875423370845,49.178334412751376
173,53.54343302287753,49.02387576633029
174,53.52405163598439,49.10681039315683
175,53.571525059049094,49.737504464608655
176,53.51330660259913,49.36491846155237
177,53.60904181949676,49.16757301047996
178,53.467449248783176,49.195520330358434
179,53.53619903988309,49.11504236857096
180,53.50196423606267,49.319586718523944
181,53.540198916480655,49.19263952749747
182,53.48260876489064,49.38232393617983
183,53.537137198069736,49.3193113538954
184,53.49710304018051,49.21769686098452
185,53.556033603728764,49.2163042139124
186,53.53245032779754,49.238949104591654
187,53.520394703698535,49.28647839581525
188,53.50474681551494,49.31393686930338
189,53.525313846648686,49.33827562685366
190,53.53683626084101,49.30032207347728
191,53.54881395612444,49.27744377983941
192,53.56965737115769,49.338122615107785
193,53.524067712208584,49.32161331176758
194,53.52772040594192,49.288671281602646
195,53.49495554727221,49.350948616310404
196,53.46672727191259,49.316786448160805
197,53.50654141865079,49.311529795328774
198,53.455511850024024,49.3302774782534
199,53.51386930072118,49.309241118254484
200,53.56015801808191,49.32384646380389
