global_epoch,task,epoch_in_task,train_loss,val_loss
1,MBC_CheongJu.csv,1,28752.54324001736,28319.13454861111
2,MBC_CheongJu.csv,2,28160.396104600695,27469.3046875
3,MBC_CheongJu.csv,3,26967.13796657986,25886.211588541668
4,MBC_CheongJu.csv,4,24946.450141059027,23376.94552951389
5,MBC_CheongJu.csv,5,21958.042154947918,19922.703993055555
6,MBC_CheongJu.csv,6,18116.594482421875,15688.922743055555
7,MBC_CheongJu.csv,7,13513.508490668402,10773.421875
8,MBC_CheongJu.csv,8,8490.265936957465,5845.789930555556
9,MBC_CheongJu.csv,9,3929.7742919921875,2002.768337673611
10,MBC_CheongJu.csv,10,1037.4580493503147,518.1980556911892
11,MBC_CheongJu.csv,11,418.37089369032117,384.3624572753906
12,MBC_CheongJu.csv,12,298.4372567070855,267.846442328559
13,MBC_CheongJu.csv,13,216.3430002000597,193.1713409423828
14,MBC_CheongJu.csv,14,163.44061787923178,153.1680408053928
15,MBC_CheongJu.csv,15,134.75553215874567,126.4477030436198
16,MBC_CheongJu.csv,16,119.54015286763509,112.0477032131619
17,MBC_CheongJu.csv,17,107.76067606608073,101.18209669325087
18,MBC_CheongJu.csv,18,103.30182880825467,97.10044945610895
19,MBC_CheongJu.csv,19,99.17316903008356,93.87628682454427
20,MBC_CheongJu.csv,20,96.53539551628961,92.21124860975478
21,MBC_CheongJu.csv,21,95.28360960218642,91.8630599975586
22,MBC_CheongJu.csv,22,95.05014822218153,91.26440768771701
23,MBC_CheongJu.csv,23,94.41077677408855,91.84736463758681
24,MBC_CheongJu.csv,24,93.68743260701497,91.17117394341363
25,MBC_CheongJu.csv,25,93.79692798190646,90.68816206190321
26,MBC_CheongJu.csv,26,93.84756236606174,90.1984397040473
27,MBC_CheongJu.csv,27,93.3003347184923,89.9304445054796
28,MBC_CheongJu.csv,28,93.74282836914062,90.66875712076823
29,MBC_CheongJu.csv,29,93.62647438049316,89.47017923990886
30,MBC_CheongJu.csv,30,92.8027998606364,91.32191467285156
31,MBC_CheongJu.csv,31,92.35234875149197,89.70707533094618
32,MBC_CheongJu.csv,32,92.770509507921,90.48817867702908
33,MBC_CheongJu.csv,33,92.31021647983127,89.97118886311848
34,MBC_CheongJu.csv,34,92.17703480190701,88.81901974148221
35,MBC_CheongJu.csv,35,92.14837370978461,89.48195139567058
36,MBC_CheongJu.csv,36,91.11381361219618,87.96127404106988
37,MBC_CheongJu.csv,37,91.1133492787679,88.81885698106554
38,MBC_CheongJu.csv,38,90.91744401719835,87.78116946750217
39,MBC_CheongJu.csv,39,90.91563924153645,87.39505767822266
40,MBC_CheongJu.csv,40,90.4697191450331,87.30273691813152
41,MBC_CheongJu.csv,41,91.26196384429932,87.31669531928168
42,MBC_CheongJu.csv,42,91.33791499667697,87.11776818169488
43,MBC_CheongJu.csv,43,90.1090931362576,86.66506025526259
44,MBC_CheongJu.csv,44,90.58937115139432,86.2637956407335
45,MBC_CheongJu.csv,45,90.0500602722168,86.9089838663737
46,MBC_CheongJu.csv,46,90.07359631856282,86.49960411919488
47,MBC_CheongJu.csv,47,89.73999977111816,85.7496075100369
48,MBC_CheongJu.csv,48,88.84364255269368,85.60290951199002
49,MBC_CheongJu.csv,49,89.25100760989719,86.58875189887152
50,MBC_CheongJu.csv,50,89.31942558288574,85.26146443684895
51,MBC_CheongJu.csv,51,88.71387714809842,85.04583994547527
52,MBC_CheongJu.csv,52,88.7414944966634,84.9342795477973
53,MBC_CheongJu.csv,53,88.18475998772516,84.64892069498698
54,MBC_CheongJu.csv,54,88.46313434176975,84.66311560736762
55,MBC_CheongJu.csv,55,88.11921056111653,84.29109870062933
56,MBC_CheongJu.csv,56,87.34260919358995,85.05571746826172
57,MBC_CheongJu.csv,57,88.31949636671278,84.26224856906467
58,MBC_CheongJu.csv,58,87.10803710089789,83.78777143690321
59,MBC_CheongJu.csv,59,87.57617240481906,84.14986758761935
60,MBC_CheongJu.csv,60,86.5276443693373,83.4509769015842
61,MBC_CheongJu.csv,61,87.4691653781467,83.35122172037761
62,MBC_CheongJu.csv,62,87.00579929351807,83.79619640774197
63,MBC_CheongJu.csv,63,85.85718737708197,83.02171240912543
64,MBC_CheongJu.csv,64,86.02128071255154,83.48662651909723
65,MBC_CheongJu.csv,65,86.3112530178494,82.88469696044922
66,MBC_CheongJu.csv,66,86.57433848910861,82.99230448404948
67,MBC_CheongJu.csv,67,86.60091167026096,82.56624518500433
68,MBC_CheongJu.csv,68,86.58361752827962,82.52591281467014
69,MBC_CheongJu.csv,69,85.46106402079265,82.48828167385525
70,MBC_CheongJu.csv,70,86.2700121137831,82.82317309909396
71,MBC_CheongJu.csv,71,86.27522277832031,82.61258358425565
72,MBC_CheongJu.csv,72,85.92277018229167,82.21414184570312
73,MBC_CheongJu.csv,73,85.61877504984538,82.3017692565918
74,MBC_CheongJu.csv,74,85.77367899152968,82.14862145317926
75,MBC_CheongJu.csv,75,86.07306734720866,82.15398110283746
76,MBC_CheongJu.csv,76,85.13930956522624,82.38319524129231
77,MBC_CheongJu.csv,77,85.40036879645453,81.90337880452473
78,MBC_CheongJu.csv,78,85.75281609429254,81.95703209771051
79,MBC_CheongJu.csv,79,85.57759030659993,81.96657392713759
80,MBC_CheongJu.csv,80,84.93129041459825,82.11447058783637
81,MBC_CheongJu.csv,81,85.37618997361925,81.7334221733941
82,MBC_CheongJu.csv,82,85.34622785780165,81.72207726372613
83,MBC_CheongJu.csv,83,85.30264621310764,81.82394366794162
84,MBC_CheongJu.csv,84,85.23444896274142,81.8576889038086
85,MBC_CheongJu.csv,85,84.76814566718207,81.64206186930339
86,MBC_CheongJu.csv,86,84.97517373826769,81.77610439724393
87,MBC_CheongJu.csv,87,85.62472873263889,81.59379069010417
88,MBC_CheongJu.csv,88,84.94898351033528,81.60333167182074
